COUNTRY,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT,FREQUENCY,SCALE,BOP_ACCOUNTING_ENTRY
Italy,"Reserve assets, Total financial assets/liabilities",2016-Q2,-165.997601538464,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2016-Q3,751.491174242432,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2016-Q4,33.4473046875,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2017-Q1,311.985498461532,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2017-Q2,2470.97690645163,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2017-Q3,55.2065615384619,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2017-Q4,80.0622285714276,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2018-Q1,173.319214285716,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2018-Q2,1377.36299047622,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2018-Q3,611.686209230749,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2018-Q4,921.1198875,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2019-Q1,776.867657142837,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2019-Q2,1282.1417,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2019-Q3,639.36689393938,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2019-Q4,936.6118875,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2020-Q1,672.623171875,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2020-Q2,-7.7098903225806,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2020-Q3,3677.39276666665,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2020-Q4,289.874326153856,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2021-Q1,-747.005523809512,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2021-Q2,2994.11175555545,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2021-Q3,21233.697107576,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2021-Q4,920.538234848519,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2022-Q1,-16.825265625,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2022-Q2,251.257961904766,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2022-Q3,271.879363636362,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2022-Q4,1510.36775,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2023-Q1,530.065040000023,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2023-Q2,1963.97697419361,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2023-Q3,-1012.24776923081,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2023-Q4,1475.04155555559,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2024-Q1,263.846314285714,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2024-Q2,1625.84336507942,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2024-Q3,5.4917272727275,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Italy,"Reserve assets, Total financial assets/liabilities",2024-Q4,366.3711625,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Financial derivatives, Total financial assets/liabilities",1999-Q1,-14643.7961142859,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",1999-Q2,-13927.9903907691,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",1999-Q3,-12592.2371000004,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",1999-Q4,-18070.4616507695,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2000-Q1,-22321.4428184613,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2000-Q2,-22803.6357870975,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2000-Q3,-20022.9695307701,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2000-Q4,-21827.3653015876,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2001-Q1,-26151.929009375,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2001-Q2,-22703.7841629036,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2001-Q3,-22732.1738215393,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2001-Q4,-21793.1614349215,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2002-Q1,-18773.1965161281,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2002-Q2,-17667.0221269849,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2002-Q3,-21538.255672727,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2002-Q4,-19357.651625,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2003-Q1,-18268.0297952382,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2003-Q2,-34532.3023951599,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2003-Q3,-33481.8737212119,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2003-Q4,-40971.2664203125,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Netherlands,"Other investment, Total financial assets/liabilities",1999-Q1,11439.3441000002,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Other investment, Total financial assets/liabilities",1999-Q2,-2208.94672307691,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Other investment, Total financial assets/liabilities",1999-Q3,8993.55630000028,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Other investment, Total financial assets/liabilities",1999-Q4,-11981.5807246156,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Other investment, Total financial assets/liabilities",2000-Q1,39862.5377538458,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Other investment, Total financial assets/liabilities",2000-Q2,2037.17207903232,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Other investment, Total financial assets/liabilities",2000-Q3,-4356.91271538481,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Other investment, Total financial assets/liabilities",2000-Q4,-9200.52361904774,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Other investment, Total financial assets/liabilities",2001-Q1,63305.8186218751,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Other investment, Total financial assets/liabilities",2001-Q2,-25115.4232016134,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Other investment, Total financial assets/liabilities",2001-Q3,15001.9527323083,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
