COUNTRY,YEAR,QUARTER,UNIT,"Gross domestic product (GDP), Current prices, US dollar","Assets - Direct investment, Total financial assets/liabilities_PGDP","Assets - Other investment, Debt instruments_PGDP","Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank_PGDP","Assets - Portfolio investment, Debt securities_PGDP","Assets - Portfolio investment, Equity and investment fund shares_PGDP","Assets - Portfolio investment, Total financial assets/liabilities_PGDP","Liabilities - Direct investment, Total financial assets/liabilities_PGDP","Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank_PGDP","Liabilities - Portfolio investment, Debt securities_PGDP","Liabilities - Portfolio investment, Equity and investment fund shares_PGDP","Liabilities - Portfolio investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities_PGDP",EURO_PERIOD_FULL,EURO_PERIOD_CRISIS_EXCLUDED,IS_CRISIS_YEAR,EURO_PERIOD
"Latvia, Republic of",2011,4,% of GDP (annualized),26832000000,-0.4823451475849733,14.952699575134169,15.455142437201847,-1.2661560124105549,0.4622474331022661,-0.8039085793082887,3.677881750335422,-8.119476651013716,0.4220520041368516,0.1004885724135361,0.5225405765503877,-4.160226897920396,-1.3264491558586766,Pre-Euro,Pre-Euro,False,Pre-Euro
"Latvia, Republic of",2012,1,% of GDP (annualized),27136000000,0.8888246099419606,3.574620713897015,1.2173032701379027,9.351980678519757,0.8115355134252683,10.163516191945027,5.178369466618378,7.748231925798396,13.796103728229564,0.03864454825834611,13.834748276487908,-4.289544856676418,-3.67123208454288,Pre-Euro,Pre-Euro,False,Pre-Euro
"Latvia, Republic of",2012,2,% of GDP (annualized),27136000000,1.3033320574025806,0.8499991678712484,1.7944426877281896,3.1355524859250488,0.37777740794277703,3.494441023470687,2.1911089660681062,-4.249995839356241,-0.5855549823113043,-0.09444435198569424,-0.6799993342969985,-0.8877769086655258,4.174440357767686,Pre-Euro,Pre-Euro,False,Pre-Euro
"Latvia, Republic of",2012,3,% of GDP (annualized),27136000000,1.1794760522496233,-1.5296330052612295,-2.5063866110304494,-0.7003139060232139,0.20272244648040405,-0.4975914595428097,5.178637041908501,-2.3220934778664457,0.8846070391872173,0.018429313316400353,0.9030363525036177,-3.999160989658878,-1.4006278120464277,Pre-Euro,Pre-Euro,False,Pre-Euro
"Latvia, Republic of",2012,4,% of GDP (annualized),27136000000,-0.9939279923349054,4.071281968602593,10.283331920695753,-0.22936799823113208,1.0703839917452826,0.8219019936615564,3.3831779739091967,3.421405973614385,18.884631854363207,0.09556999926297166,18.980201853626177,-4.377105966244102,-18.15829985996462,Pre-Euro,Pre-Euro,False,Pre-Euro
"Latvia, Republic of",2013,1,% of GDP (annualized),29157000000,2.4820959278301578,-3.9496124982990835,-1.5762215016147725,1.6486914557120023,-0.5072896786806163,1.1414017770313862,3.768437613056006,-0.018117488524307727,0.8877569376910784,0.27176232786461585,1.1595192655556943,-1.2682241967015404,-0.018117488524307727,Pre-Euro,Pre-Euro,False,Pre-Euro
"Latvia, Republic of",2013,2,% of GDP (annualized),29157000000,2.02495712592629,11.289583976403208,10.160625578762886,-0.8780787537202495,0.8243188300230914,-0.05375992369715813,3.368955218355243,4.641273412521318,0.7884788808916524,0.3404795167486681,1.1289583976403206,-1.3439980924289532,-1.1827183213374788,Pre-Euro,Pre-Euro,False,Pre-Euro
"Latvia, Republic of",2013,3,% of GDP (annualized),29157000000,1.0354726605493245,-6.794153948165745,-5.59518560437179,3.99656114597985,1.0354726605493245,5.050199993556355,1.5986244583919402,-2.979254672457707,2.216274817316098,0.018166187027181136,2.2344410043432794,-0.563151797842615,2.8157589892130757,Pre-Euro,Pre-Euro,False,Pre-Euro
"Latvia, Republic of",2013,4,% of GDP (annualized),29157000000,1.2322894587920559,-0.7468420962376097,-0.9895657775148327,2.31521049833659,0.11202631443564144,2.427236812772232,4.8358025731385235,-0.33607894330692406,0.4294342053366256,0.01867105240594024,0.46677631014850607,-3.603513114346466,1.9604605026237256,Pre-Euro,Pre-Euro,False,Pre-Euro
"Latvia, Republic of",2014,1,% of GDP (annualized),30285000000,5.752589007602187,-2.4059570377707264,20.839567725653215,7.579669164104769,0.5969667838077741,8.176635947912542,5.083262613635895,-4.88427368569997,17.474845853282112,0.3798879533322199,17.836643904074702,0.6693263939662922,-9.660007956162163,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2014,2,% of GDP (annualized),30285000000,-0.09054466439789996,30.930057358322628,17.801081020627123,11.209429452460016,0.9054466439789995,12.114876096439014,2.1549630126700188,-5.432679863873997,10.992122257905056,0.054326798638739966,11.046449056543796,-2.2273987441883385,1.0684270398952194,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2014,3,% of GDP (annualized),30285000000,2.1359512509943577,7.563368364176743,6.005174418779219,5.059753373257127,1.050467828357881,6.110221201615007,3.098880093655749,3.7116529935311795,-0.5427417113182385,0.12255457997508612,-0.42018713134315233,-0.9629288426613907,6.512900535818862,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2014,4,% of GDP (annualized),30285000000,1.3701012258543832,-3.5820718796433884,-4.456955794947995,3.4169994427934633,-0.23110141158989617,3.1858980312035676,3.4665211738484407,17.184040676077267,1.138999814264488,0.1650724368499257,1.3040722511144136,-2.0964199479940566,1.8818257800891531,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2015,1,% of GDP (annualized),26347000000,2.0174571244219393,-19.73004679307558,-13.694772514084525,18.516153099567465,1.3164762591566896,19.84972645299891,4.49653579426246,-4.513632888537222,-1.8293890873995553,0.39323316831953065,-1.436155919080025,-2.4790786698405194,21.268785277804177,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2015,2,% of GDP (annualized),26347000000,-0.3356043474374767,-6.6114056445182925,-8.843174554977512,7.668559338946344,0.5705273906437105,8.239086729590056,2.114307388856103,2.3827908668060847,-6.359702383940184,1.2081756507749164,-5.151526733165268,-2.4499117362935805,13.390613462755324,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2015,3,% of GDP (annualized),26347000000,1.5526898698144,9.164245644665424,5.41753748054807,0.9788697005351652,-0.270033020837287,0.7088366796978783,5.164381523513113,-5.78883288419934,8.97859794283979,0.1012623828139826,9.079860325653774,-3.6116916536987134,-8.354146582153565,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2015,4,% of GDP (annualized),26347000000,-1.0475888482414,-25.075618780127485,-35.45173689604233,17.542956109439327,-0.06651357766612065,17.4764425317732,0.5653654101620256,0.8314197208265082,-0.9644468761587492,-0.3491962827471334,-1.2970147644893526,-1.6295826528199566,18.773457296262556,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2016,1,% of GDP (annualized),27110000000,0.32519270356134256,15.072681810068229,10.991513380373378,19.999351269022558,0.7479432181910879,20.76355412239172,-0.8780202996156249,-8.113557953855496,-0.9918377458620947,-0.016259635178067135,-1.0080973810401617,1.2032130031769677,21.771651503431883,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2016,2,% of GDP (annualized),27110000000,2.149337729478222,12.579457253922929,3.2656604261839646,4.981798303209213,-1.3829072212921896,3.6155526147036765,-0.299907590159752,-13.279241630962352,9.597042885112064,-0.26658452458644616,9.347119893312271,2.4492453196379738,-5.731567278608594,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2016,3,% of GDP (annualized),27110000000,1.4004197265908958,-8.040056783251263,-21.48408615852387,2.4054268244973027,1.4992728837620186,3.9046997082593218,4.1847836535775,-13.608784637224469,0.04942657858556102,-0.28008394531817915,-0.2306573667326181,-2.7843639269866043,4.13535707499194,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2016,4,% of GDP (annualized),27110000000,-0.25471228329029877,-12.449062845813355,-8.660217631870157,4.0117184618222055,1.751146947620804,5.762865409443011,1.9421811600885284,-17.622906100147546,7.4025757331243085,-0.015919517705643673,7.386656215418665,-2.1968934433788276,-1.6397103236812987,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2017,1,% of GDP (annualized),29381000000,1.5946041528669412,6.871294258717548,6.465395019805962,0.8407912806025689,2.1454674056755207,2.9717622848883902,2.406402630690111,-0.5653596541982793,-3.305179516851478,0.23194242223519146,-3.073237094616287,-0.8117984778231702,6.059495780894377,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2017,2,% of GDP (annualized),29381000000,1.2303830761815675,10.713335565776088,2.190682062469619,-2.700840898935149,1.0503270162525573,-1.650513882682591,2.220691405791122,4.336350109956986,3.075957690453918,0.21006540325051154,3.2860230937044292,-0.9903083296095541,-4.93653697638702,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2017,3,% of GDP (annualized),29381000000,0.2558622657761575,-8.379489204169158,-9.802723057549033,15.415701513013486,1.8869842100991605,17.302685723112653,6.540479168903025,-21.25255945103208,0.17590530772110818,0.015991391611009834,0.19189669933211803,-6.284616903126866,17.110789023780523,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2017,4,% of GDP (annualized),29381000000,4.776705256555443,-7.309320795266047,-15.965095421239006,14.570553953721141,3.3180469399562984,17.872571681407116,5.033172652880569,12.053967627280851,0.16029212270320278,0.0801460613516014,0.24043818405480427,-0.27249660859544483,17.648162709622625,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2018,1,% of GDP (annualized),33263000000,0.5321433939898965,-12.3723339102651,-3.6658767141526214,-19.467579163463718,0.5321433939898965,-18.93543576947382,1.6703389866905092,-34.958864632947375,-6.770046512427016,-0.17738113132996555,-6.947427643756981,-1.1234138317564482,-11.988008125716835,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2018,2,% of GDP (annualized),33263000000,-2.550405011717631,3.8112793995330887,-10.316244991217383,-5.287075557998907,1.5617648667259647,-3.7396388093163013,-2.5217487756309165,-18.655209692451436,8.324636583190694,-0.014328118043357473,8.29598034710398,-0.028656236086714956,-12.035619156420276,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2018,3,% of GDP (annualized),33263000000,-1.636166070408508,8.64231308985007,-1.2306206341534076,3.132488886935948,1.7899936496776852,4.93646686200174,0.5593730155242765,-0.8810124994507356,5.2581063459282,0.19578055543349682,5.453886901361696,-2.195539085932786,-0.5314043647480626,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2018,4,% of GDP (annualized),33263000000,-0.12353320506268228,-7.411992303760936,-2.2373236028019123,3.5138333884496302,2.388308631211857,5.902142019661487,5.572720139494335,3.1981374199561077,1.1667024922586662,-0.013725911673631363,1.1392506689114033,-5.6825274328833855,4.749165439076453,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2019,1,% of GDP (annualized),33103000000,0.13724090608964745,12.351681548068271,5.695497602720367,2.250750859870217,1.7017872355116284,3.952538095381846,2.4977844908315827,-8.385419362077457,9.977413872717367,0.23330954035240054,10.210723413069767,-2.360543584741935,-6.271909408296887,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2019,2,% of GDP (annualized),33103000000,0.23082983415400418,-15.6421158203184,-5.2547732833882135,-2.0774685073860373,2.335454792616983,0.25798628523094586,1.317087877231671,-1.6158088390780292,3.4624475123100638,0.3666120895387126,3.842637827387247,-1.0862580430776667,-3.5710733166178303,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2019,3,% of GDP (annualized),33103000000,0.01343615290749962,5.96565189092983,-3.1306236274474104,-3.0903151687249117,1.491412972732458,-1.5989021959924552,5.146046563572354,-4.0442820251573846,1.706391419252452,-0.34933997559499,1.3704875965649617,-5.132610410664855,-2.9693897925574158,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2019,4,% of GDP (annualized),33103000000,0.6956411805576532,-1.9665241065764432,-2.8628310122949583,3.6521161979276786,0.41470916533244706,4.066825363260127,4.521667673624745,-2.9966081624021994,-0.6019971754825846,0.0802662900643446,-0.52173088541824,-3.839404208077816,4.5885562486783655,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2023,1,% of GDP (annualized),42584000000,-0.13102648882209844,-1.6932653940086557,3.5175572768394106,3.940873625341575,1.8545287648666233,5.7954023902081975,2.6104508157633446,1.632791629936919,9.040827728724791,-0.12094752814347548,8.919880200581314,-2.751556265264066,-3.1143988496944925,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2023,2,% of GDP (annualized),42584000000,3.0780799240060874,2.761068370370909,-0.4601780617284849,-3.3541867610431786,0.9817131983541009,-2.3724735626890774,4.826756558574331,1.62596248477398,-3.5587103440336163,-0.09203561234569697,-3.650745956379314,-1.7486766345682425,1.2884985728397575,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2023,3,% of GDP (annualized),42584000000,3.200086778710789,4.202030881949311,0.9610484255553164,-1.31888560528336,3.0160562291363666,1.6971706238530055,7.1056239974568625,2.6275472911459197,8.291598650269806,-0.02044783884160248,8.271150811428205,-3.9055372187460744,-6.573980187575197,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2023,4,% of GDP (annualized),42584000000,3.433543860276985,-2.6761444793335327,-8.179913314189289,-1.6763772964881751,1.2926282768101596,-0.3837490196780161,1.3229242520478974,0.46453828697865085,6.372253458337582,0.1514798761886905,6.53383199293885,2.110619608229088,-6.9175810126168695,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2024,1,% of GDP (annualized),43508000000,-4.681752730021547,19.026483376164325,11.459812652590061,-5.839712893523678,2.106289607749566,-3.733423285774112,1.257784315528177,4.422209934753828,2.974759730376164,-0.029947245607813734,2.944812484768351,-5.92955463034712,-6.678235770542463,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2024,2,% of GDP (annualized),43508000000,0.5741437225192145,13.898237696844431,5.691942076699109,-0.13858641578050002,2.1183923555019297,1.9897049694200364,1.4749554250924648,-2.7915263750072152,10.562264688413826,0.10888932668467856,10.671154015098502,-0.8909126728746433,-8.681449045678468,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2024,3,% of GDP (annualized),43508000000,3.736212358019994,-0.3635233645641075,-1.181450934833349,-1.9892806338646998,3.130340083746482,1.1410594498817817,3.9179740403020484,1.4439955870185381,4.039148495156751,-0.10097871237891881,3.9381697827778317,-0.18176168228205375,-2.7971103328960503,Post-Euro,Post-Euro,False,Post-Euro
"Latvia, Republic of",2024,4,% of GDP (annualized),43508000000,2.415756412613772,-19.895619885997977,-11.882379102693756,-2.6907205571389166,2.798742185345224,0.10802162820630688,5.185038153902731,-1.7578064953571753,0.8838133216879657,-0.3044245885814104,0.5892088811253104,-2.769281741288958,-0.4811872529190035,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",1999,1,% of GDP (annualized),11017000000,-0.12616864845239176,0.718798220931288,0.10411182717618228,-0.07551965144776256,0.1098302623218662,0.03431061087410366,3.7753471907052742,-0.17609149496233092,7.8137423981120095,0.08741036579831173,7.901152763910321,-3.9015158391576654,-7.866842153036218,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",1999,2,% of GDP (annualized),11017000000,0.1924298810928565,-1.099754924208042,-1.2450757919578832,-0.1761822637741672,0.002813833166923845,-0.17336843060724338,5.904692747571935,-0.42670418444222563,-0.2505219206680585,0.0899518925297268,-0.16057002813833168,-5.712262866479079,-0.012798402468911684,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",1999,3,% of GDP (annualized),11017000000,-0.0740673504583825,-0.8062085867295997,1.582826540800581,0.17091767268766453,0.00018153762367250614,0.17109921031133704,3.563674321503132,2.3508214577471183,2.163746936552601,0.2872832894617409,2.4510302260143413,-3.637741671961514,-2.279931015703005,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",1999,4,% of GDP (annualized),11017000000,3.155668512299174,7.8121993283107924,4.123717890532813,0.04238903512753018,-0.003812290097122629,0.038576745030407554,7.253244985023147,1.878369792139421,8.377416719615141,-0.1415993464645548,8.235817373150587,-4.097576472723972,-8.197240628120179,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2000,1,% of GDP (annualized),11541000000,0.04817606793172169,2.6689195043757037,4.7726366865956145,0.8629234901654969,0.0003465904167749762,0.8632700805822717,2.679837102504116,0.5356554891257257,7.818299974005718,-0.3690321462611559,7.4492678277445625,-2.6316610345723945,-6.585997747162291,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2000,2,% of GDP (annualized),11541000000,-0.03812494584524738,0.3897409236634607,-0.10241746815700546,0.5280304999566763,0.009617884065505589,0.5376483840221817,3.9788579845767265,0.40048522658348495,0.17988042630621262,4.200155965687548,4.380036391993761,-4.016982930421974,-3.8423880079715795,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2000,3,% of GDP (annualized),11541000000,0.19443722381076164,0.8943765704878259,1.9004419027813881,1.4218871848193397,-0.02166190104843601,1.4002252837709035,2.599601421020709,0.04618317303526557,2.2705138202928685,0.203448574646911,2.4739623949397798,-2.405164197209947,-1.073737111168876,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2000,4,% of GDP (annualized),11541000000,-0.02781388094619184,-5.336192704271727,-1.642751927909193,2.039944545533316,0.05900701845593969,2.0989515639892558,3.9215839182046617,0.8563382722467724,-0.4123559483580279,0.17814747422233773,-0.23420847413569015,-3.9493977991508533,2.333160038124946,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2001,1,% of GDP (annualized),12260000000,0.1835236541598695,7.8817292006525275,1.471451876019576,0.10685154975530178,-0.01957585644371941,0.08727569331158237,3.681076672104405,0.7414355628058729,7.411908646003264,-0.012234910277324632,7.399673735725938,-3.497553017944535,-7.3123980424143555,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2001,2,% of GDP (annualized),12260000000,0.04893964110929853,-3.2977161500815657,-3.5587275693311584,-1.2854812398042414,-0.012234910277324632,-1.2977161500815662,5.262642740619902,-2.3066884176182705,-0.602773246329527,-0.35807504078303426,-0.9608482871125612,-5.213703099510603,-0.3368678629690049,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2001,3,% of GDP (annualized),12260000000,0.01631321370309951,8.383360522022839,10.181892332789559,-2.51468189233279,0.0,-2.51468189233279,2.4910277324632952,2.1321370309951058,1.1068515497553018,-0.09624796084828711,1.0106035889070148,-2.474714518760196,-3.525285481239804,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2001,4,% of GDP (annualized),12260000000,-0.12887438825448616,-5.6272430668841755,-2.933931484502447,2.873572593800979,-0.004078303425774877,2.869494290375204,2.9991843393148447,4.960032626427406,0.38091353996737365,-0.06443719412724308,0.31647634584013046,-3.1280587275693312,2.5530179445350734,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2002,1,% of GDP (annualized),14283000000,0.2122477354721978,-4.6156299669735015,-4.425319435134356,0.9461212615116612,0.0013402150129517303,0.9474614765246131,1.1085694286078633,-1.7753616663674798,0.23637160570532897,0.09261591115819066,0.3289875168635197,-0.8963216931356657,0.6184739596610936,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2002,2,% of GDP (annualized),14283000000,-2.1105358861148615,1.5713912508863643,-2.048155515096688,1.9152259149508193,-0.006683611180518564,1.9085423037703009,7.354942792428429,-0.19011160691252793,9.333291701861922,0.02302132739956394,9.356313029261486,-9.465478678543288,-7.447770725491186,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2002,3,% of GDP (annualized),14283000000,0.41940965326884544,1.1564281765516293,2.7269206674394404,0.74491685991463,0.00047868706859674015,0.7453955469832269,4.565238573207131,1.1421473456718265,-5.5400847884043944,0.10052428440531583,-5.439560503999079,-4.1458289199382845,6.184956050982306,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2002,4,% of GDP (annualized),14283000000,0.5270191672531966,-2.4445132591781125,-2.2110658082469223,-0.22169809987772857,0.10720269961192795,-0.11449540026580061,5.476899221065625,3.9532919944571003,-0.018393811649212125,-0.05980014536175573,-0.07819395701096787,-4.949880053812429,-0.03630144325483274,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2003,1,% of GDP (annualized),18801000000,0.6534200970833609,-1.4958629340813325,-1.0994503372663507,-0.6952416260473415,0.014535128549882653,-0.6807064974974589,3.891384256634265,0.526634134868703,9.373902608117728,0.018763529582575787,9.392666137700306,-3.237964159550903,-10.073372635197765,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2003,2,% of GDP (annualized),18801000000,0.3695164423483217,1.6388828988172635,2.2080247709193066,0.16835543236572567,0.01961354746880967,0.18796897983453534,3.319086865611521,1.1752772678997052,-5.201359230705435,0.07021789592036486,-5.131141334785071,-2.9495704232631987,5.319110314619606,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2003,3,% of GDP (annualized),18801000000,0.6390399437484101,3.43195559945205,2.8162655918462427,-0.38898083532511935,-0.002147916974541984,-0.3911287522996613,-5.054117928741629,7.000892871764407,-0.3857936036854763,-0.05806304595697364,-0.4438566496424499,5.693157872490037,0.05272789734278871,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2003,4,% of GDP (annualized),18801000000,-0.057499934456483895,-1.4281225759211038,-0.4997000673402971,0.24347742946923867,0.006299355876761291,0.24977678534600015,2.468908013745537,6.990453815101325,0.8520245064940389,0.05940439088434194,0.9114288973783808,-2.5264079482020194,-0.6616521120323808,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2004,1,% of GDP (annualized),22710000000,1.7318954293262885,5.1661903566710725,2.670702496697492,0.7763593262879792,0.06075281373844124,0.8371121400264205,4.978649062087189,2.6572752443857333,7.528066050198152,-0.09178957727873187,7.43627647291942,-3.2467536327608992,-6.599164332892999,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2004,2,% of GDP (annualized),22710000000,0.5889901597086622,-0.721173470046737,1.3710570648549616,1.5700746332291422,0.06386384656783403,1.6339384797969758,4.01281372138686,4.207587844806369,-0.5073038443311998,-0.022065913764301455,-0.5293697580955015,-3.423823561678198,2.163308237892477,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2004,3,% of GDP (annualized),22710000000,1.544515194748035,2.8098726125188955,2.7806008641234468,-0.04024865404374058,0.18273319402746402,0.14248453998372343,2.6742755427458653,3.5797626420079878,1.2991490684920763,0.2374024888248442,1.5365515573169204,-1.129760347997831,-1.3940670173331968,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2004,4,% of GDP (annualized),22710000000,1.38030509907531,5.627503203234512,5.016777052426557,1.1457972282935138,0.22422243785277024,1.3700196661462838,3.8259524844215282,4.903180159854868,-0.4219313152662729,0.016685257862642428,-0.40524605740363046,-2.445647385346219,1.7752657235499143,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2005,1,% of GDP (annualized),26118000000,0.976820202109991,3.1298813424926415,3.191735911211778,1.2435178230808108,1.0828566056285098,2.3263744287093204,4.122165186782417,0.5335960684634551,5.823366653080471,0.8687755333733184,6.692142186453788,-3.1453449846724255,-4.365767757744467,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2005,2,% of GDP (annualized),26118000000,2.8379480049715906,2.11312752089634,0.5520053819647072,2.5359073242739205,-0.026230863713207583,2.5096764605607134,6.881358496763382,5.521982559625978,-0.2800530449380691,0.4100501195167597,0.12999707457869047,-4.043410491791792,2.379679385982023,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2005,3,% of GDP (annualized),26118000000,2.8206065608995727,2.9547521203303133,1.1858243254970904,1.284658588643138,0.5068759091025065,1.7915344977456453,4.288547592163263,11.852077790540251,-0.05306036055477767,0.8551312333071036,0.8020708727523258,-1.467941031263691,0.9894636249933189,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2005,4,% of GDP (annualized),26118000000,1.7501415460601886,4.1285576987135295,1.1069426875143562,4.166596340885595,1.6931745843383874,5.859770925223982,4.503484028256374,21.51003313447621,0.7019858509935674,0.0711632013841029,0.7731490523776703,-2.753342482196185,5.086621872846313,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2006,1,% of GDP (annualized),30138000000,1.362592452972692,1.076478356687409,-0.1592536910723443,1.4808359250013576,1.1284991014665515,2.6093350264679085,4.167244631617504,6.185841016452328,4.449369406984141,0.9692454103942072,5.418614817378349,-2.804652178644811,-2.809279790910441,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2006,2,% of GDP (annualized),30138000000,3.5699080674060717,2.921790314231961,1.1078621939080264,1.0140095329227519,0.24531949997752353,1.2593290329002755,5.302842343285418,10.053256568173529,-0.9981447592686574,0.17952243871738444,-0.8186223205512729,-1.7329342758793471,2.077951353451548,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2006,3,% of GDP (annualized),30138000000,1.0181521636369948,-3.510595425351014,-1.6437576209946765,3.1811335624332617,1.137387591438337,4.318521153871599,5.140653656768514,0.359397566067876,-0.20904253725171515,0.1004621902326204,-0.10858034701909478,-4.1225014931315185,4.427101500890694,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2006,4,% of GDP (annualized),30138000000,0.9511481043285912,6.4697227466882365,5.151695900445452,5.506259831442247,1.4945391360588438,7.000798967501089,15.376409742697417,17.40835354406834,7.078108613815876,0.3400256125526414,7.418134226368517,-14.425261638368825,-0.4173352588674272,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2007,1,% of GDP (annualized),39765000000,2.358098897428642,-1.2555785709795035,-1.3489164151892359,1.8228564574688786,0.3377564362504713,2.16061289371935,6.301754648403116,7.101454313623787,-0.37150571325286036,-2.695591667452532,-3.067097380705393,-3.943655750974472,5.2277102744247435,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2007,2,% of GDP (annualized),39765000000,0.1977202302235281,-1.3714298273323324,-2.4036975862222465,1.6983869432918155,1.761717085619927,3.4601040289117426,4.212200323026755,5.880346106277522,2.358674872618536,0.5397301209119629,2.898404993530499,-4.014480092803225,0.5616990353812438,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2007,3,% of GDP (annualized),39765000000,2.3580181732292087,9.351228724602992,4.2172912496299455,0.356266239851427,1.0544264585207093,1.4106926983721364,9.616148190000658,15.909263795258333,-2.248429682848222,0.07310505852653408,-2.1753246243216893,-7.258130016771451,3.586017322693824,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2007,4,% of GDP (annualized),39765000000,3.889620353482961,12.181784435275986,6.83018674666792,0.052895223029045604,0.7552505260593483,0.808145749088394,6.038507003646421,18.423275035835523,7.475275320633719,0.41135871793662754,7.886634038570346,-2.148886650163459,-7.078488289481953,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2011,1,% of GDP (annualized),43201000000,0.9557968996666734,-5.0762619066977575,-5.63826440389111,7.064359990075456,0.6757456214844559,7.740105611559913,4.2856331964248495,-5.213944285433204,5.580759528135919,0.3275497989051177,5.908309327041036,-3.3298362967581747,1.831796284518876,Pre-Euro,Pre-Euro,False,Pre-Euro
