COUNTRY,YEAR,QUARTER,UNIT,"Gross domestic product (GDP), Current prices, US dollar","Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank_PGDP","Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank_PGDP","Assets - Other investment, Debt instruments_PGDP","Liabilities - Portfolio investment, Equity and investment fund shares_PGDP","Liabilities - Portfolio investment, Total financial assets/liabilities_PGDP","Assets - Portfolio investment, Equity and investment fund shares_PGDP","Liabilities - Portfolio investment, Debt securities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities_PGDP","Liabilities - Direct investment, Total financial assets/liabilities_PGDP","Assets - Portfolio investment, Debt securities_PGDP","Assets - Direct investment, Total financial assets/liabilities_PGDP","Assets - Portfolio investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Other investment, Total financial assets/liabilities_PGDP",Net (net acquisition of financial assets less net incurrence of liabilities) - Financial derivatives (other than reserves) and employee stock options_PGDP,"Net (net acquisition of financial assets less net incurrence of liabilities) - Financial account balance, excluding reserves and related items_PGDP",CS1_GROUP,CS2_GROUP,CS3_GROUP
"Slovenia, Republic of",2001,3,"US dollar, Nominal (Current Prices), % of GDP",20693000000,-2.6868989513362007,0.6185666650558159,-2.155318223553859,0.0231962499395931,-5.98463248441502,0.02126322911129367,-6.007828734354613,-0.03092833325279079,6.073551442516793,0.5683081235200309,0.06765572899047986,0.5373797902672401,0.08891895810177354,-4.718503841878896,NA,1.3241192673851054,NA,NA,NA
"Slovenia, Republic of",2001,4,"US dollar, Nominal (Current Prices), % of GDP",20693000000,7.185038418788962,2.9323925965302275,-6.35190644179191,0.03479437490938965,0.44846083216546656,0.2628908326487218,0.413666457256077,-2.9903832213792105,0.09665104141497124,4.126999468419272,0.282221040931716,1.1366162470400618,0.5451118735804378,-10.125163098632388,NA,-13.018895278596624,NA,NA,NA
"Slovenia, Republic of",2002,1,"US dollar, Nominal (Current Prices), % of GDP",23263000000,-3.555861238877187,0.8339423118256459,1.2638094828697932,0.07737609078794652,-0.3215406439410222,0.192580492627778,-0.3989167347289688,-3.346086059407643,0.3043459570992563,5.679405063835275,-0.20977517946954388,2.333319004427632,-0.01719468684176589,-1.0351201478743068,0,-4.076860250182697,NA,NA,NA
"Slovenia, Republic of",2002,2,"US dollar, Nominal (Current Prices), % of GDP",23263000000,-2.1510553239049135,3.0039117912565017,2.74771095731419,0.19086102394360144,0.1513132442075399,0.096290246313889,-0.03954777973606156,-1.499376692601986,-0.00515840605252976,2.2060783217985644,0.04986459184112109,0.7067016291965783,0.1461548381550101,-3.4973993036151825,0,-5.001934402269696,NA,NA,NA
"Slovenia, Republic of",2002,3,"US dollar, Nominal (Current Prices), % of GDP",23263000000,-0.24760349052142888,-1.2810041697115593,2.015217297854963,0.3748441731504965,0.9543051197180072,-0.00343893736835317,0.5794609465675106,-8.724584103512015,-1.3704165412887417,10.191290891114646,-0.41267248420238145,1.4667067876026307,-0.41611142157073466,2.4141340325839313,0,-7.680866612216825,NA,NA,NA
"Slovenia, Republic of",2002,4,"US dollar, Nominal (Current Prices), % of GDP",23263000000,3.309977217039935,5.734428061728926,2.654859648368654,-0.4573786699909728,-0.326699049993552,0.9697803378755964,0.1306796199974208,-12.364699307913854,2.2318703520612133,13.729957443150068,0.9353909641920648,1.365258135236212,1.905171302067661,-7.268194128014444,0,-17.401023083867084,NA,NA,NA
"Slovenia, Republic of",2003,1,"US dollar, Nominal (Current Prices), % of GDP",29399000000,1.1633048743154528,2.650430286744447,5.243715772645328,-0.01224531446647845,0.5006973026293412,0.3034116806694105,0.5129426170958196,0.7265553250110548,0.26939691826252593,2.7701622504166807,0.4666825402224566,3.496717575427736,0.7700942208918671,-0.00680295248137691,0,0.9891492907922038,NA,NA,NA
"Slovenia, Republic of",2003,2,"US dollar, Nominal (Current Prices), % of GDP",29399000000,-0.0653083438212184,5.566175720262594,4.624647096840029,0.1496649545902922,0.6231504472941256,0.09660192523555222,0.47348549270383344,-0.6626075716861117,-0.3823259294533828,1.7905370930984048,0.14422259260519066,1.1279295214122929,0.24082451784074288,-2.315725024660703,0,-3.3606585258001984,NA,NA,NA
"Slovenia, Republic of",2003,3,"US dollar, Nominal (Current Prices), % of GDP",29399000000,-0.07075070580631994,4.383822578999286,1.8544848464233477,0.05442361985101534,-0.7714548113881424,0.3877682914384843,-0.8258784312391578,1.7837341406170275,1.5333854893023573,0.3836865199496582,0.37416238647573047,2.1674206605666857,0.7619306779142148,-3.723936188305725,0,-0.4068165583863396,NA,NA,NA
"Slovenia, Republic of",2003,4,"US dollar, Nominal (Current Prices), % of GDP",29399000000,-1.253103847069628,3.791965713119494,-0.8884655940678254,0.02585121942923228,-0.858532603149767,0.5918568658797918,-0.8843838225789993,0.5238273410660226,2.078982278308786,2.3429368345862107,0.6285928092792272,2.866764175652233,1.220449675159019,-7.532228987380524,0,-4.929419368005714,NA,NA,NA
"Slovenia, Republic of",2004,1,"US dollar, Nominal (Current Prices), % of GDP",34190000000,-0.5533781807546067,4.493711611582334,5.077508043287511,0.11114360924246856,0.1181632056156771,0.9324363849078676,0.00701959637320854,0.856390757531442,2.0731207955542557,2.587891196256215,1.258847616262065,3.444281953787657,2.191284001169933,-1.1231354197133665,0.02807838549283416,1.8344545188651653,NA,NA,NA
"Slovenia, Republic of",2004,2,"US dollar, Nominal (Current Prices), % of GDP",34190000000,2.3890026323486397,5.333723310909623,6.220532319391635,0.02105878911962562,-2.2380813103246564,0.8060836501901141,-2.259140099444282,-1.3313834454518865,5.158233401579409,3.031295700497222,2.114068441064638,1.6999122550453347,2.920152091254753,-3.5858438139806963,-0.00701959637320854,0.233986545773618,NA,NA,NA
"Slovenia, Republic of",2004,3,"US dollar, Nominal (Current Prices), % of GDP",34190000000,0.26557472945305644,4.856390757531441,3.9976601345422633,-0.01637905820415326,0.22228721848493713,0.7604562737642585,0.2386662766890904,-0.8189529102076631,1.4647557765428487,2.0298332845861364,0.9265867212635271,1.2108803743784733,1.687042995027786,-3.905235448961685,-0.09827434922491957,-3.357706931851419,NA,NA,NA
"Slovenia, Republic of",2004,4,"US dollar, Nominal (Current Prices), % of GDP",34190000000,1.6776835331968412,3.0593740859900556,3.512138052062006,-0.26908452763966073,2.330505995905235,0.6668616554548114,2.5995905235448964,-1.999415033635566,0.3404504241006142,1.2787364726528223,2.0040947645510383,-0.7206785609827435,2.6709564200058495,-5.258847616262065,-0.00350979818660427,-6.921322023983621,NA,NA,NA
"Slovenia, Republic of",2005,1,"US dollar, Nominal (Current Prices), % of GDP",36002000000,-1.0710516082439865,10.696072440419975,3.97422365424143,0.24776401311038276,0.872173768123993,2.0732181545469697,0.6244097550136104,2.61874340314427,3.825343036497973,0.8543969779456697,2.6242986500749956,3.47314038108994,4.697516804621966,-8.517304594189213,0.10566336314649186,-1.9675547914004776,NA,NA,NA
"Slovenia, Republic of",2005,2,"US dollar, Nominal (Current Prices), % of GDP",36002000000,3.1976001333259263,11.759346702960949,7.985111938225654,-0.02888728403977557,-3.677573468140659,1.1177156824620855,-3.648686184100883,-0.03666462974279207,5.997444586411866,2.836509082828732,1.2021554358091218,2.7998444530859397,2.319871118271207,-5.78523415365813,0.0350024776401311,0.21054828065107495,NA,NA,NA
"Slovenia, Republic of",2005,3,"US dollar, Nominal (Current Prices), % of GDP",36002000000,5.025276373534804,11.794900283317594,5.457474584745292,0.42664296427976217,3.5253597022387644,2.639853341481029,3.0987167379590024,-0.05666351869340592,2.6198544525304146,4.025331926004111,3.50536081328815,3.968668407310705,6.14521415476918,-6.9396144658630075,-0.01981044386422976,-4.396233975890229,NA,NA,NA
"Slovenia, Republic of",2005,4,"US dollar, Nominal (Current Prices), % of GDP",36002000000,3.275373590356091,12.617076829065052,3.678684517526804,0.4410866062996499,0.41442142103216495,5.527470696072441,-0.02666518526748513,-1.5421365479695572,9.75501361035498,3.069829453919227,4.641964335314705,1.5276929059496691,10.169435031387144,-11.460474418087884,0.02793753680351091,-3.2196598188989496,NA,NA,NA
"Slovenia, Republic of",2006,1,"US dollar, Nominal (Current Prices), % of GDP",39293000000,-1.5697940316010974,9.451942793371106,4.328782349934181,0.5904105037145541,3.7267313384002487,3.4808535265801654,3.136320834685695,1.347367006896229,3.078302272282888,2.409083561714286,3.3241800841029714,3.7564505686105143,6.805033610683137,-5.981394117289238,0.0243905438754282,-1.531334294234692,NA,NA,NA
"Slovenia, Republic of",2006,2,"US dollar, Nominal (Current Prices), % of GDP",39293000000,5.844288661294749,9.315788543156438,11.973057717935204,0.16638292183063588,2.3591730741975914,2.69903373555256,2.1927901523669555,0.8031323907605057,2.2791991117719164,1.7085540290964465,1.9393384504169475,2.511686419856953,4.6383721859695095,-0.768997839687173,0.12451125746907268,2.4378449203143213,NA,NA,NA
"Slovenia, Republic of",2006,3,"US dollar, Nominal (Current Prices), % of GDP",39293000000,1.7280118843193617,0.8829555332272202,4.985150884343691,0.218567928987508,0.10972880885482927,1.0790197618278727,-0.1088391201326787,-1.8711054228835515,4.359466991049068,2.802865315736858,3.3901760380760244,0.9317598928533056,4.469195799903898,-0.7936079894718766,0.04240515616938542,1.737158734863025,NA,NA,NA
"Slovenia, Republic of",2006,4,"US dollar, Nominal (Current Prices), % of GDP",39293000000,-0.13290282549893048,11.226123597615828,3.4955680179811197,1.027258115754074,2.465569185074409,2.1994679657511,1.438311069320336,1.9041591335553305,8.880733259811525,0.12422823354049951,9.146834479134831,2.02838736709583,11.346302444885929,-12.606800471144336,-0.03192973100589549,-1.8538378087833731,NA,NA,NA
"Slovenia, Republic of",2007,1,"US dollar, Nominal (Current Prices), % of GDP",47886000000,5.61551863387634,-3.932028609240609,25.95601099647607,1.0332004675088486,13.473796916082236,3.310632957138436,12.440596448573388,2.69751984558418,6.828426432645368,2.5365230550304134,16.991590391589163,5.234042900614593,20.3022233487276,-12.28191461845123,0.08747092498675563,-2.668497415234923,NA,NA,NA
"Slovenia, Republic of",2007,2,"US dollar, Nominal (Current Prices), % of GDP",47886000000,3.9441529840663376,19.36811513771503,4.59367325985238,0.9063723861160448,-2.3268710975137763,3.5452583207829376,-3.233243483629821,0.5804182420123334,13.54801889996591,3.5347868632344603,7.675889481669194,4.115205105246793,11.221147802452132,-17.257566285273164,-0.00484232539425564,-3.133971468689175,NA,NA,NA
"Slovenia, Republic of",2007,3,"US dollar, Nominal (Current Prices), % of GDP",47886000000,9.118464646019229,14.513983958340557,15.537008096651842,-0.06519822366395468,0.0685019174013255,3.170290506605696,0.13370014106528022,0.02822389016899828,-4.334260044172714,4.55858440286416,-7.4360486333770845,4.586808293033158,-4.265758126771389,-0.32062418472499493,0.22687719774002915,-4.399783140988682,NA,NA,NA
"Slovenia, Republic of",2007,4,"US dollar, Nominal (Current Prices), % of GDP",47886000000,10.352525737142056,22.811007767398888,6.809836469093822,0.41871061953521654,0.305656619025078,0.2212281930209115,-0.11305400051013832,-0.5385308492002779,9.755793819084529,5.111711765619967,9.840222245088691,4.57318091641969,10.061450438109604,-20.28179242987257,-0.14641568866974097,-11.210945148658071,NA,NA,NA
"Slovenia, Republic of",2008,1,"US dollar, Nominal (Current Prices), % of GDP",55503000000,2.738107509631942,6.818016566846649,8.652516435299042,-0.9205201990941794,8.866346427261119,0.05761278503399886,9.786866626355303,0.7290639994467262,-3.285687998335564,1.9933397630468743,5.5230456438915585,2.722403762493601,5.580658428925558,-3.640376824594894,-0.3272423458656511,-6.524243169349384,NA,NA,NA
"Slovenia, Republic of",2008,2,"US dollar, Nominal (Current Prices), % of GDP",55503000000,5.872396839900542,20.33943650289172,-0.11926214447867674,0.5768784122479862,0.15968044889465427,0.1932985706178043,-0.417197963353332,2.9568748032538767,12.889374761093988,0.8260308013080367,12.855756639370837,3.7829056045619134,13.04905520998864,-26.28402336171016,-0.04593500891843681,-10.483708806280736,NA,NA,NA
"Slovenia, Republic of",2008,3,"US dollar, Nominal (Current Prices), % of GDP",55503000000,-5.783411083266486,-3.727818432582611,-6.2762400666301925,-1.709938799376907,-1.481111784784744,-0.6349062959741619,0.22881616816780995,0.2465500719862765,-1.9568468033668591,2.085702324690029,-2.8030414457530872,2.3322523966763047,-3.4379585881516026,-6.698155127568743,-0.05954686970237375,-8.467998728651699,NA,NA,NA
"Slovenia, Republic of",2008,4,"US dollar, Nominal (Current Prices), % of GDP",55503000000,-3.139936547450138,-6.910413530383493,-3.3841931993878713,0.09824026096562348,-0.6988232582698234,-0.7027080370317822,-0.7970635192354466,-2.119996906822605,-11.896256371615047,2.883636131526675,-9.877839811365302,0.7636392247040702,-10.071104116683264,4.306557455610509,-0.05803422551483705,-9.767730048341978,NA,NA,NA
"Slovenia, Republic of",2009,1,"US dollar, Nominal (Current Prices), % of GDP",49921000000,-1.7500675585774501,-8.753125106480823,-8.9998806548377015,-0.0556105599736465,2.844573575073976,0.5194111904427976,2.9001841350476223,0.23231789030477373,-8.7474565249028835,0.2442605373124425,-6.422294140271702,0.4765784276172161,-5.902882949828904,8.726379423234624,0.09219013612300964,0.3034100460060191,NA,NA,NA
"Slovenia, Republic of",2009,2,"US dollar, Nominal (Current Prices), % of GDP",49921000000,0.24980369616251388,-16.51382657300447,0.5843571465237576,0.16369951877514627,10.594986315888631,-0.10423597168687668,10.431286797113488,4.0546951933085955,-12.116931991979412,-2.702751472927187,-1.417709704403905,1.3519437203814089,-1.5219456760907828,8.121547427011983,-0.14059786519474762,-0.08129815962123259,NA,NA,NA
"Slovenia, Republic of",2009,3,"US dollar, Nominal (Current Prices), % of GDP",49921000000,6.731361992566224,-4.538845315489238,10.309630350207543,0.11845618302371914,36.650521812025474,0.4829014829612452,24.329245626351252,0.11011290697483488,-26.302888297837026,-0.6634165118705526,9.864732031227213,-0.5533036048957176,10.34763351418845,19.653377510684443,-0.1448841975412014,-6.673555997107162,NA,NA,NA
"Slovenia, Republic of",2009,4,"US dollar, Nominal (Current Prices), % of GDP",49921000000,2.4249978452108567,-3.750643596833827,-5.061439160211677,-0.03984918934994278,1.272284548885721,0.5948956989582097,1.3121337382356644,1.1073693004793903,-3.7375815891509183,0.34174380572381835,-3.0601927392234067,1.4491131062032092,-2.465297040265197,-2.164468226875421,0.02196738372782878,-4.7727131318191205,NA,NA,NA
"Slovenia, Republic of",2010,1,"US dollar, Nominal (Current Prices), % of GDP",47832000000,-8.748771963671569,-8.000731872877617,-5.062439925559434,0.3359316753611098,19.58410660040249,1.7252233313952894,19.24818648975067,2.7285312502753647,-12.411084100595152,-1.06182534787096,5.447799168412053,1.6667059024044046,7.173022499807343,10.677522613804122,0.25275828617090385,1.2477049202366692,NA,NA,NA
"Slovenia, Republic of",2010,2,"US dollar, Nominal (Current Prices), % of GDP",47832000000,4.319575034313243,-1.170784639478924,3.822369079025287,0.3126612297273278,5.934070399984635,0.922659867100996,5.621419797040997,-0.799537951268598,-5.1556903750428384,0.184098400645647,-0.1442692153755082,-0.6154395506229509,0.778380024941798,-0.1994434762940143,0.6928875501557076,-5.461784252449741,NA,NA,NA
"Slovenia, Republic of",2010,3,"US dollar, Nominal (Current Prices), % of GDP",47832000000,-8.249113373930008,-0.27164945802733953,-7.699379774159092,0.2490416934269957,-0.5913323184935182,0.15278055246392755,-0.8403740119205144,0.8639102711510537,0.7329709353950987,-1.4340167705403328,-0.01113113911315873,-0.5701064993892795,0.14163861690158053,-3.4892180415798912,0.15493984230159177,-1.7374077891813358,NA,NA,NA
"Slovenia, Republic of",2010,4,"US dollar, Nominal (Current Prices), % of GDP",47832000000,-7.67559818688644,-7.385293312198771,-10.023321582660545,0.5233506965034196,1.5273094162396703,0.04349234545657284,1.003970078405735,-3.7930118596654023,-4.657531552808577,4.980617547628832,-3.1737144820254795,1.1876056879634296,-3.1302221365689062,2.6389596813595104,0.17479856469866792,-5.636796525085285,NA,NA,NA
"Slovenia, Republic of",2011,1,"US dollar, Nominal (Current Prices), % of GDP",51190000000,5.281544144742622,-4.826834094024708,13.899955409760196,0.5142078207657742,33.3995638645243,1.913100234542878,24.329245626351252,1.615953448378589,-27.050266709623443,0.29140652340545015,4.436207609860321,1.9073599717840384,6.349297154900856,25.522384071058784,0.9034981171371352,0.9915689269510638,NA,NA,NA
"Slovenia, Republic of",2011,2,"US dollar, Nominal (Current Prices), % of GDP",51190000000,-3.9307221116847466,-7.0468322947376025,-0.16759350364189374,0.9425785195769228,-5.143582263946624,-0.1499165720983446,-6.086160783523546,-2.0496132247927825,3.6501289355993887,1.333663762676857,-1.3435480011162853,-0.7159494621159241,-1.4934533283472349,-1.4519035433259797,0.21718336884994205,0.3657955363305693,NA,NA,NA
"Slovenia, Republic of",2011,3,"US dollar, Nominal (Current Prices), % of GDP",51190000000,3.259709442682273,-0.11867919733375706,1.8247630319841912,0.08665535290391521,-5.00147099715251,-0.7596638752597115,-5.0881263500564256,-2.420477187329387,4.877294428386122,1.2089911981388155,0.6354873064933239,-1.2114859891905718,-0.12417656876638757,-3.4889652858808096,0.30819500607954264,-0.7239419998460724,NA,NA,NA
"Slovenia, Republic of",2011,4,"US dollar, Nominal (Current Prices), % of GDP",51190000000,-5.5388378323403025,-12.216467380823897,-8.808540914241062,0.2387226675009768,-4.071990752857004,-1.403913880787263,-4.310713420357981,-4.10008630707902,0.0694329950796054,4.010606128015727,-2.5986438769901357,-0.08948017906329361,-4.0025577577773985,1.3275175706192617,0.24878313029888657,-2.454342076565248,NA,NA,NA
"Slovenia, Republic of",2012,1,"US dollar, Nominal (Current Prices), % of GDP",46196000000,6.459262596894949,-7.914538399595177,15.409565744153952,0.34470254434283965,-10.44819897210291,0.2462971752466125,-10.707461049513702,-2.746372405403114,10.82444304928185,0.176301107055559,-0.6071168619327787,-2.5700712983475547,-0.3608196866861664,-8.418675802034292,0.25793102799443635,-0.08266278006087922,NA,NA,NA
"Slovenia, Republic of",2012,2,"US dollar, Nominal (Current Prices), % of GDP",46196000000,-4.939223750066199,-5.118715887871729,-1.8847284722877309,0.3146909817914603,1.1041590283476268,0.6438838010133359,0.7894680465561662,-1.3200555491747277,-1.5416329734175684,0.7179574557076377,-1.0813577460832784,-0.6020980934670896,-0.43747394506994214,1.9341367982843944,0.23258417461083816,-0.6949675496970636,NA,NA,NA
"Slovenia, Republic of",2012,3,"US dollar, Nominal (Current Prices), % of GDP",46196000000,-3.3096136834757193,-2.4294302156563385,-5.270654135742625,0.294812638416909,-10.44819897210291,0.12212320985499768,-10.707461049513702,-1.2903208606539205,11.11623242971406,0.06133765686006707,-0.7991432808701291,-1.228983203793854,-0.6770200710151314,-8.227029601190814,0.3305586572930018,1.9294406251623284,NA,NA,NA
"Slovenia, Republic of",2012,4,"US dollar, Nominal (Current Prices), % of GDP",46196000000,-0.979790285684907,-6.339966777372498,-3.7228550251103982,0.32875997656723516,18.109800739187364,-0.17388428527361666,17.781040762620133,0.16364457014676587,-17.873984141808805,-0.6651997394796084,0.4097008826521776,-0.5015551693328425,0.2358165973785609,16.874803518378208,0.17126821770283132,-0.6642678355810027,NA,NA,NA
"Slovenia, Republic of",2013,1,"US dollar, Nominal (Current Prices), % of GDP",47868000000,5.198535290597672,-6.112613194349143,9.42142512190809,0.3470803350342569,0.6386406177472094,0.4894725503198445,0.2915602827129524,0.544286324893472,-3.0763141214954866,0.2654280060488997,-2.9271460540681216,0.8097143309423716,-2.437673503748277,10.500407844152353,0.2075573730986075,8.17594845623875,NA,NA,NA
"Slovenia, Republic of",2013,2,"US dollar, Nominal (Current Prices), % of GDP",47868000000,-0.3632605708024982,-3.3930480233073608,4.412196948645656,0.21785810494732755,22.450518396780833,0.587973472578671,22.2326602918335,1.9133615377737831,-22.435673613839377,-1.598160951744224,-0.5731286896372229,0.3152005860295596,0.01484478294144824,25.80323445467006,-0.1559357125746541,5.124975750748239,NA,NA,NA
"Slovenia, Republic of",2013,3,"US dollar, Nominal (Current Prices), % of GDP",47868000000,-4.067509427364685,-7.2609966762638365,-2.783840529537062,0.41838826897706466,-0.4087393686425589,0.9016853101585,-0.8271276376196235,-1.1414804009257893,3.3868525394329683,-0.23305635188688312,2.0764278606319095,-1.3745367528126722,2.97811317079041,0.8309119540352211,0.09293705723568188,3.169210084525405,NA,NA,NA
"Slovenia, Republic of",2013,4,"US dollar, Nominal (Current Prices), % of GDP",47868000000,2.4197051997289405,-3.765422626506745,-3.7629888531874087,0.39494227131120974,18.669497878175385,-0.34285497316840036,18.274555606864176,-1.9173016008737551,-23.52984555184308,2.435035697086256,-4.517492700499286,0.5177340962125008,-4.860347673667687,26.585413835952497,0.15897998706077124,1.2972580430689595,NA,NA,NA
"Slovenia, Republic of",2014,1,"US dollar, Nominal (Current Prices), % of GDP",49527000000,2.3613184692139235,-3.7570171057055632,20.336300571968874,0.05401426951660946,33.36043185253658,0.9254548086356944,24.329245626351252,1.2704138491590338,-32.71803368503353,0.2910664496806358,-1.414857496783012,1.56148029883967,-0.4894026881473177,40.69861825675837,-0.15394564588626947,7.965251919347232,NA,NA,NA
"Slovenia, Republic of",2014,2,"US dollar, Nominal (Current Prices), % of GDP",49527000000,7.631487373847127,-3.736209462678332,21.315028144375415,-0.12000172476792076,11.828270033745367,0.03689635018240399,11.948282831847678,-5.764168849249546,-13.45008166161604,6.3256976360891946,-1.6587079780530742,0.561528786839648,-1.6218116278706702,25.13995716217423,-0.2344557090072148,5.691239868967039,NA,NA,NA
"Slovenia, Republic of",2014,3,"US dollar, Nominal (Current Prices), % of GDP",49527000000,-2.1895933375183945,-4.561826754919758,4.0421911044297545,0.5075381539913071,0.5514959598529402,0.49525865975767497,0.0439578058616332,-3.9025024899917145,0.890311507809338,3.295914745198695,0.9465488079046032,-0.6065877447930192,1.441807467662278,11.059873883079469,-0.11055827109914423,7.937113924048833,NA,NA,NA
"Slovenia, Republic of",2014,4,"US dollar, Nominal (Current Prices), % of GDP",49527000000,1.6684755048382711,0.9475673070370706,5.7931665966291135,0.5503309416454663,2.5627670702344183,0.06172435773668909,2.012436128588952,1.8809021783572604,2.431455186375614,-1.6797504202253324,4.932507992799384,0.20115175813192812,4.9942222566100325,-2.1412649066418323,-0.05131751998909687,2.1197850320279854,NA,NA,NA
"Slovenia, Republic of",2015,1,"US dollar, Nominal (Current Prices), % of GDP",42714000000,-3.1773606338505136,-3.3518740205621365,4.868510090368681,0.14683042562158158,-3.711256857905544,0.6385958193700532,-3.858087283527125,-3.635526822253128,7.537854114074626,4.636848526077272,3.1880014367990275,1.001321703824144,3.8265972561690806,2.074977666740324,-0.10515306858240248,5.872151889979418,NA,NA,NA
"Slovenia, Republic of",2015,2,"US dollar, Nominal (Current Prices), % of GDP",42714000000,-2.8195717525264663,-4.918153056291728,-15.481784082516834,0.1212035682189226,-10.44819897210291,0.23801855292590468,-10.707461049513702,-0.4628610048831768,17.35268691573456,3.618842524638629,3.326722259408685,3.1559815197554517,3.5647408123345894,-11.917767800479028,-0.2741622643025467,4.69789584606981,NA,NA,NA
"Slovenia, Republic of",2015,3,"US dollar, Nominal (Current Prices), % of GDP",42714000000,0.14036032167439247,-3.0435172917544597,13.167428405674956,0.13119937210282342,14.027079421267032,0.4255469279393173,13.89588004916421,-2.3185322348644477,-10.076919606686332,2.5846474097485603,3.5246232968113502,0.26611517488411296,3.950159814580699,19.817111855597695,-0.41924877510886366,7.002411238938053,NA,NA,NA
"Slovenia, Republic of",2015,4,"US dollar, Nominal (Current Prices), % of GDP",42714000000,1.179786676319454,-0.840656342341393,-9.086485690514266,0.14682587499685265,-5.918093055679987,0.49582323599181655,-6.064918930676839,-6.734297222960778,16.573292446894122,5.361816329836165,10.159376155222324,-1.372480893124614,10.655199391214142,-7.492119770927419,-0.2169720265234663,2.12988291291278,NA,NA,NA
"Slovenia, Republic of",2016,1,"US dollar, Nominal (Current Prices), % of GDP",44279000000,-0.71448235489185985,-2.625618873054832,1.86033600741332,0.1867065606720936,-1.1957383006434472,0.2425940910167022,-1.382444861315541,-2.893717747246254,6.337799248518458,4.527467349569863,4.89946685685831,1.63374960232361,5.142060947875012,3.050519402119417,-0.29216017822471885,6.20243077013834,NA,NA,NA
"Slovenia, Republic of",2016,2,"US dollar, Nominal (Current Prices), % of GDP",44279000000,-2.3720803311311283,-1.5998270614408492,-6.601799922491561,-0.07809956055570809,-8.3730359332555,-0.40284112413073575,-8.294936372699791,-3.822787829327027,11.380073036490796,4.546075857289589,3.4098782273660295,0.7232880279625616,3.007037103235294,-4.117130138662764,-1.1055229461995502,2.334632122301452,NA,NA,NA
"Slovenia, Republic of",2016,3,"US dollar, Nominal (Current Prices), % of GDP",44279000000,-4.31493466599877,-2.1602463590032297,-10.42112559582602,0.14459004986973248,-1.894781286977156,0.4837320944260514,-2.039381424055614,-3.001731398083944,7.16011258466467,3.564426162412345,4.781599203261463,0.5626947643284,5.2653312976875135,1.5833488047894813,-0.34169410836384245,5.40002579579764,NA,NA,NA
"Slovenia, Republic of",2016,4,"US dollar, Nominal (Current Prices), % of GDP",44279000000,3.7671246806471466,-0.7955232725304321,-7.370727461451818,0.2205601163220714,-10.44819897210291,-1.2002489904215314,-10.707461049513702,0.9674274119785904,24.96818686023567,0.4271335886509406,7.883067490373541,1.3945610006295308,6.682818499952011,-26.02804308405226,-0.9551269626967636,-1.047546027744529,NA,NA,NA
"Slovenia, Republic of",2017,1,"US dollar, Nominal (Current Prices), % of GDP",48136000000,-0.3590526370411959,-1.380440106032876,0.393543067539399,0.13145826729394633,9.452943945436449,1.2766945191700163,9.321485678142496,-1.6788911631658652,-2.6852543245675125,3.253948257092014,5.490995101698914,1.575057093926149,6.76768962086893,10.147212067194008,-0.562827550938994,5.220230180283954,NA,NA,NA
"Slovenia, Republic of",2017,2,"US dollar, Nominal (Current Prices), % of GDP",48136000000,-2.0346646866405576,0.5206500336278438,-2.361713758758805,0.13870507413136016,3.246184133744741,0.8091053003720712,3.10747905961338,0.46404151179186254,5.163656999415679,1.940075977123972,7.600726674315311,2.4041174889158343,8.40984113316042,1.6297777521887054,-1.0538929676802908,6.203574137242919,NA,NA,NA
"Slovenia, Republic of",2017,3,"US dollar, Nominal (Current Prices), % of GDP",48136000000,-1.6853775604377463,0.06801285025760397,-10.789397317408444,-0.08908629223610089,-0.7027929455005737,0.4845134721494261,-0.6137066532644728,-0.9728043514529418,6.494690358791162,2.01292854048147,5.307383941141162,1.040124189028529,5.791897413290589,1.5834363709873418,-0.23477512733153663,6.870557011736027,NA,NA,NA
"Slovenia, Republic of",2017,4,"US dollar, Nominal (Current Prices), % of GDP",48136000000,-0.5249218742135316,-0.7753389205584083,-1.260558025712847,0.17945495073482068,-10.44819897210291,0.5010297692252843,-10.707461049513702,-2.508671023765966,20.19500230976495,2.733454443956377,5.123750947553301,0.22478342019041023,5.624780716778585,-17.358807900828406,0.17671547923739672,0.5042388644079809,NA,NA,NA
"Slovenia, Republic of",2018,1,"US dollar, Nominal (Current Prices), % of GDP",53713000000,2.0923624102704834,-1.3156503879082369,7.0653515286270965,-0.0068563029434216,11.0790257793406,1.3068809109792676,11.085872928341503,-0.18780228462915563,-11.857870670308737,2.5792514586785633,-2.0857258019474125,2.391449174049408,-0.778844890968144,20.498267855879774,0.01980913160155453,8.472404032543437,NA,NA,NA
"Slovenia, Republic of",2018,2,"US dollar, Nominal (Current Prices), % of GDP",53713000000,0.32587917799451505,0.18578316303670747,3.0264164214214935,-0.9370257498007672,-10.44819897210291,0.34240960271212834,-10.045396245371318,-1.9760734123246235,13.82114755558892,1.9037406037910851,2.49631595770471,-0.072332808533539,2.8387255604168384,-4.740886767750738,-0.675360572708757,6.4288179297909975,NA,NA,NA
