"COUNTRY","BOP_ACCOUNTING_ENTRY","INDICATOR","UNIT","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE"
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2014-Q1","32657499.35237985",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2014-Q2","120203304.2177453",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2014-Q3","22575596.8772729",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2014-Q4","5095453.710937501",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2015-Q1","165127453.2857205",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2015-Q2","-49536034.23225648",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2015-Q3","8557481.700000001",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2015-Q4","112013341.569234",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2016-Q1","92467447.32580235",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2016-Q2","100334822.3938475",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2016-Q3","-40390696.51515194",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2016-Q4","217711743.046875",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2017-Q1","207528920.3076878",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2017-Q2","163846048.1016143",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2017-Q3","281665051.576925",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2017-Q4","-583873817.4142788",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2018-Q1","38039265.28571474",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2018-Q2","-161909257.8285746",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2018-Q3","145188257.0769183",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2018-Q4","87137713.07500002",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2019-Q1","-24586044.11428509",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2019-Q2","120146004",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2019-Q3","244960916.0606006",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2019-Q4","191336744.7625",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2020-Q1","622215027.1171873",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2020-Q2","493126787.8580617",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2020-Q3","141835612.9393932",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2020-Q4","164315798.5846207",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2021-Q1","337903129.3047567",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2021-Q2","496340043.4666484",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2021-Q3","-425235050.2303087",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2021-Q4","420213697.1878943",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2022-Q1","193095721.7875",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2022-Q2","321484562.2571487",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2022-Q3","295566097.9727256",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2022-Q4","24431218.87499999",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2023-Q1","284595568.1969352",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2023-Q2","330019984.480656",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2023-Q3","305923044.6307801",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2023-Q4","503227843.3492181",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2024-Q1","830233144.9238082",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2024-Q2","423965037.0222376",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2024-Q3","464541914.9636554",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2024-Q4","528720585.5375001",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","2025-Q1","473673538.3333468",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","1999-Q1","230243412.07726",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","1999-Q2","-10644960.70939372",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","1999-Q3","-7156610.036229764",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","1999-Q4","-59172880.7558694",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2000-Q1","-17204245.86056378",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2000-Q2","109258035.2307842",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2000-Q3","-5072266.788509031",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2000-Q4","-11370706.12807181",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2001-Q1","85710831.44653183",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2001-Q2","7478747.79865291",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2001-Q3","-16502233.2036608",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2001-Q4","7969617.740796595",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2002-Q1","1445621.112792066",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2002-Q2","120000703.9540707",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2002-Q3","215338337.0445709",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2002-Q4","8138883.146608568",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2003-Q1","334497144.2857157",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2003-Q2","-164035544.1290258",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2003-Q3","50637847.24545429",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2003-Q4","356886019",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2004-Q1","7349632.725000003",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2004-Q2","446768605.3158592",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2004-Q3","17877682.66666697",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2004-Q4","650715837.4666728",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2005-Q1","-177489263.574187",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2005-Q2","-1439965796.909267",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2005-Q3","-78575125.27272649",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2005-Q4","331886167.0406249",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2006-Q1","-525394951.5938296",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2006-Q2","59811865.31612922",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2006-Q3","79626991.83230623",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2006-Q4","342768025.9317593",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2007-Q1","198206464.2578124",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2007-Q2","8609213.799999876",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2007-Q3","130254123.1984587",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2007-Q4","-57419916.47187497",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2008-Q1","11387774.92903263",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2008-Q2","-66178445.92499996",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2008-Q3","-23990062.27272685",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2008-Q4","-127789901.4515625",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2009-Q1","-124569080.6730142",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2009-Q2","-29776130.98548344",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2009-Q3","-348994.309090898",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2009-Q4","-1270562538.198482",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2010-Q1","6220319.898412538",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2010-Q2","-7052666.904761944",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2010-Q3","18979570.13030313",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2010-Q4","-47815168.14242434",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2011-Q1","36923392.78593748",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2011-Q2","-18214206.52857137",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2011-Q3","223958636.7999952",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2011-Q4","10165086.34375",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2012-Q1","-30156795.70769284",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2012-Q2","381386759.7870861",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2012-Q3","-11961090.23538447",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2012-Q4","-136728575.775",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2013-Q1","-29613785.41935565",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2013-Q2","192366136.7745963",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2013-Q3","1647278.412121228",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2013-Q4","46032415.97031247",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2014-Q1","175467631.8793592",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2014-Q2","38949429.87096885",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2014-Q3","-21495266.21818198",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2014-Q4","-92734258.00781253",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2015-Q1","-24891135.57142951",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2015-Q2","44633052.21935341",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2015-Q3","-26172687.6",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2015-Q4","-37666361.75384723",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2016-Q1","-33290220.55161143",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2016-Q2","53747087.36615455",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2016-Q3","18153034.20454564",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2016-Q4","-16054706.25",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2017-Q1","19761566.09538419",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2017-Q2","59756421.45000051",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2017-Q3","16787493.13846165",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2017-Q4","33619071.68571389",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2018-Q1","23706626.714286",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2018-Q2","216490245.0523852",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2018-Q3","-156959146.4492256",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2018-Q4","-34538000.83750001",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2019-Q1","-13825745.59999965",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2019-Q2","455816544.3000001",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2019-Q3","372500.7121212039",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2019-Q4","-35032163.06874999",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2020-Q1","513463989.4953124",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2020-Q2","1659056053.303216",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2020-Q3","-59269612.28030273",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2020-Q4","147550803.6061586",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2021-Q1","113212301.6761887",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2021-Q2","-1443395.799999947",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2021-Q3","175605610.2878811",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2021-Q4","-904082899.1970031",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2022-Q1","543055638.365625",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2022-Q2","479006269.933342",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2022-Q3","299702692.1424225",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2022-Q4","956274033.1312495",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2023-Q1","404730410.1877096",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2023-Q2","470202651.390338",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2023-Q3","-674457423.3231009",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2023-Q4","89718435.02381161",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2024-Q1","1942029395.53333",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2024-Q2","179997011.276197",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2024-Q3","410860280.8727441",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2024-Q4","379457983.1500001",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2025-Q1","196373195.0000056",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","1999-Q1","19121131.61484885",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","1999-Q2","-51244502.91976077",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","1999-Q3","-22595588.99079285",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","1999-Q4","-27369282.85353933",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2000-Q1","-22848501.19977259",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2000-Q2","101224795.3365402",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2000-Q3","-10381663.495295",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2000-Q4","36095187.30835889",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2001-Q1","85822972.04682684",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2001-Q2","-20572137.60136912",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2001-Q3","-8330727.651055505",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2001-Q4","-4133666.673028119",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2002-Q1","-15319101.24950972",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2002-Q2","89672016.06579607",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2002-Q3","221848887.3620336",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2002-Q4","-4622476.445402981",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2003-Q1","326770550.0000014",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2003-Q2","-228926476.9354748",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2003-Q3","4836470.606060582",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2003-Q4","347540589.53125",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2004-Q1","-4748955.000000002",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2004-Q2","407639325.7142731",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2004-Q3","-38859214.54545521",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2004-Q4","575650310.3030357",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2005-Q1","655123868.3870728",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2005-Q2","-673889298.6154013",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2005-Q3","-121138176.3636352",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2005-Q4","120740328.75",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2006-Q1","-488495115.0769077",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2006-Q2","10317597.09677423",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2006-Q3","-127429.69230769",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2006-Q4","101033582.2222261",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2007-Q1","-69198937.49999997",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2007-Q2","-92482315.48386963",""
