"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","BOP_ACCOUNTING_ENTRY","INDICATOR","UNIT","FREQUENCY","SCALE","1999-Q1","1999-Q2","1999-Q3","1999-Q4","2000-Q1","2000-Q2","2000-Q3","2000-Q4","2001-Q1","2001-Q2","2001-Q3","2001-Q4","2002-Q1","2002-Q2","2002-Q3","2002-Q4","2003-Q1","2003-Q2","2003-Q3","2003-Q4","2004-Q1","2004-Q2","2004-Q3","2004-Q4","2005-Q1","2005-Q2","2005-Q3","2005-Q4","2006-Q1","2006-Q2","2006-Q3","2006-Q4","2007-Q1","2007-Q2","2007-Q3","2007-Q4","2008-Q1","2008-Q2","2008-Q3","2008-Q4","2009-Q1","2009-Q2","2009-Q3","2009-Q4","2010-Q1","2010-Q2","2010-Q3","2010-Q4","2011-Q1","2011-Q2","2011-Q3","2011-Q4","2012-Q1","2012-Q2","2012-Q3","2012-Q4","2013-Q1","2013-Q2","2013-Q3","2013-Q4","2014-Q1","2014-Q2","2014-Q3","2014-Q4","2015-Q1","2015-Q2","2015-Q3","2015-Q4","2016-Q1","2016-Q2","2016-Q3","2016-Q4","2017-Q1","2017-Q2","2017-Q3","2017-Q4","2018-Q1","2018-Q2","2018-Q3","2018-Q4","2019-Q1","2019-Q2","2019-Q3","2019-Q4","2020-Q1","2020-Q2","2020-Q3","2020-Q4","2021-Q1","2021-Q2","2021-Q3","2021-Q4","2022-Q1","2022-Q2","2022-Q3","2022-Q4","2023-Q1","2023-Q2","2023-Q3","2023-Q4","2024-Q1","2024-Q2","2024-Q3","2024-Q4","2025-Q1"
"IMF.STA:BOP(21.0.0)","SVK.L_NIL_T.P_F5.USD.Q","OBS_VALUE","Slovak Republic","Liabilities, Net incurrence of liabilities","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","Millions","-0.1294464868223476","0.02329952313642649","-1.53268148520766","48.53401879669046","39.13421473103791","-16.02776404983368","-101.4119759886307","25.38208498598911","-21.68126934002494","68.09725286960747","163.8446612630216","-28.6178760768721","-16.31781792517455","40.24798856094073","-4.440918717866207","-9.694423589923813","-4.243285101867932","-13.54876011820633","26.28284007724433","50.36931736319885","-16.09520827500001","-119.476628966663","10.30257980606078","-0.1725912787878804","-0.3868325483870826","134.9352810692341","31.44834892727241","10.15359615","9.969484356922763","5.425546180645178","-4.750578929230682","33.09236425873144","1.466545664062499","-1.17692509354837","67.73390256461389","189.7487915359374","-0.2534978004290405","-0.5703481616249997","-12.12827380845433","116.7495661871719","-2.08457650793648","120.9148385483854","-18.3078981818176","82.76481230769363","59.46504126983974","-69.5100684126988","5.680573333333363","-4.889770909090919","-3.283173749999998","-12.9515571428571","30.51438545454481","80.21520390625003","-9.962255384615561","5.253825967741788","8.126589999999903","-3.241734374999999","114.4985370967773","-19.85472253968183","14.03629515151529","-23.00055671874998","-3.01318984126974","18.09815806451664","2.651118181818202","0.0","30.40585714285828","13.2632516129028","12.22815","12.04797846153881","3.305990322580499","-6.549565230769317","-1.563280303030319","-33.4473046875","8.5183753846152","0.0","4.698430769230801","134.6929257142841","0.0","17.87235714285749","1.1629015384615","0.0","0.0","108.9989","0.0","0.0","-54.03038593749999","-15.4197806451612","3.5067318181818","-2.385796923077","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"IMF.STA:BOP(21.0.0)","SVK.A_NFA_T.O_FL1.USD.Q","OBS_VALUE","Slovak Republic","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","Millions","-1278.763009371926","-343.9242610167915","206.3767409689693","-296.9901196883281","-27.1554559979949","268.544157673839","733.0043200667459","-1.25895141530506","162.8812496035073","94.06239245298298","-205.215572405631","-78.5101888667992","-306.5740401181821","213.9125424162879","-227.4410459433773","-417.6700797086405","313.710457186374","-379.1477762889811","203.5774913549197","-118.1719510906627","1414.017597675","215.9163357555489","-1553.82235323639","747.1242876545524","876.2268626709356","-1041.971890192334","1030.208824581808","-1283.177350903124","949.2555382645855","1114.379755795165","1228.28078688767","-2153.309149758814","1030.7705975","560.2850996032176","-168.199286552304","577.4179712781247","-1586.388633048438","1940.397588637499","671.5155555227153","-1077.385863796875","1633.708666476169","-78.83183989193437","8.903645795454262","-2092.943272149264","-513.8872062983995","-285.2123911301603","-397.6685362000021","147.1114743393942","-264.1080723734373","-763.2467749238069","278.5822121696911","-1348.6831641375","3083.812221838516","1130.760460301582","-1593.901853304597","2508.105248756249","5206.388468467884","3899.743121691924","-396.7041021666705","-2628.592085498435","5479.567904253784","-2128.620345048448","3186.144318768206","-2619.291921679689","-1645.780081857205","791.1861168386844","-1211.6718204","-1262.963295624651","-506.2033202225582","764.7757934661639","314.4951482197003","-2251.035973828126","2460.461388452255","-1290.759202950011","567.3178962692346","12755.46127364271","-1034.61737214287","319.8854055952443","-143.6299690153799","3502.016771987501","-1925.382441142808","1434.8941069","-542.5611864848365","292.1786246499999","501.1649093984374","2995.591974632241","-2362.139228369685","-972.5713085908006","-3387.276065304709","1727.161143888825","-2326.825614048516","22277.52500409022","8270.753199275","-9868.252272523987","-16893.00272821202","-3985.162457424998","928.5859635754243","-298.4341397177517","2662.348776323171","-1745.627822952421","4427.157655660311","-1257.512319231792","1154.513742745502","-3083.40961145","2960.597997460401"
"IMF.STA:BOP(21.0.0)","SVK.A_NFA_T.O_FL1_S122.USD.Q","OBS_VALUE","Slovak Republic","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","Millions","-1418.469424739812","-336.0000931980928","187.7841355676425","-311.2394569844966","-72.70904476957293","210.2396530231394","733.980047089435","-123.6006010477726","139.6013223466718","24.66951434297629","-166.1256141026876","-88.6162193505633","-378.0021173100479","165.4139189448749","-2.98381242469372","-352.9311694327751","181.457554313878","-507.9367118812059","293.2177662011045","-80.65430165880638","-698.9711925000003","448.8369171428433","-171.5670981818211","185.1787630303048","11.4489321354835","165.9573612276964","102.3892072545445","166.3792223062499","-332.431566178451","1613.728806895166","284.688126990764","-758.5753419095532","-468.8922626171873","-47.93981251612826","527.2523036722961","1678.695985790625","-1279.102915161332","1703.436509999999","-471.2226159090825","209.94968390625","3507.56054666662","832.6356638709558","69.51280090908874","-1755.352992461567","-712.197587301569","-261.774663492065","163.3164833333342","692.7175454545468","190.1504796874999","58.85763190476164","-42.38109090909","-601.9510679687502","885.0677415384772","284.8598811290243","242.5474553846124","896.4043893749997","141.3073064516167","-402.9724936507793","-83.95293515151597","2616.075155312498","146.8245231745983","1449.223717741977","386.4004750000029","950.2265039062503","-639.7617571428812","-767.6106870967496","-323.49015","-334.7147470769327","657.8777482354546","-66.22626760153935","187.4596409090928","-1100.73569203125","2113.956238541492","-326.4334630064544","128.4668433076932","-321.5440385714248","-1300.508714285729","189.0895385714322","508.5368427692142","-27.27975875000009","604.1168228571275","531.7348400000001","-1406.495972424211","-1146.962075","-345.7944699999999","36.2364845161289","1827.24105939393","138.4955113846199","-1585.820436190452","908.242035555522","1622.969753939415","349.1184137878916","186.7604484375","538.501174285724","-772.9429612121168","-1759.884584374999","932.120445846194","-332.3737085483979","766.0429892307965","872.9837777777981","-943.1148501587286","-532.4367841270035","1007.182781818223","734.0240900000001","-574.6835674603338"
"IMF.STA:BOP(21.0.0)","SVK.NNAFANIL_T.D_F.USD.Q","OBS_VALUE","Slovak Republic","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","Millions","-25.80645161290323","-59.12021000636858","-64.84185871034683","-580.6321792915089","-12.43460008145618","-108.6471295483548","-957.2094207151096","-952.6810250301207","-45.65267958468725","-603.664190133004","-129.3393149572707","-729.3965374420146","-66.89661853130649","-199.291461254455","-3230.370974622255","-604.3799817900104","-349.268826957139","-181.9542592830526","68.75735393182731","-73.2199287299132","-1122.309287625","-1279.241830430119","-626.8296803151622","-1030.996713218191","-279.1304991354736","-1457.778337069267","-474.1931345212074","-698.1464877140622","-609.8794783999808","-1928.581606495167","-1667.216184932277","-996.707886865118","146.1945507421874","-1182.678949561273","-961.0141543615173","-1417.200546517187","12.87789013871009","-583.0801934999997","-1146.016110931798","-2400.821422748438","-411.1657790063437","485.3292603628963","320.1665209772625","578.2969568538554","-798.0720214349001","-3.791920368253989","335.0466703969714","-409.271108551516","-866.0027400374994","-78.54687688571401","-479.5053133575656","-1309.566455879688","-1150.37891496857","-140.4058650271001","-71.3695543651953","-1646.62666432244","448.332426387109","845.1606767809222","-844.6194947757658","-176.0495274765624","555.0487436063306","777.7011602661511","33.84550026818207","-724.4692839843752","-298.1080325714398","645.7888263032052","-57.78690195","-391.9798839753958","-113.8968765967691","555.447171749238","-752.6725675000077","-384.331109765625","-800.5143267692134","78.994111861291","-742.1782196000051","-1260.349021257128","-102.7598558571441","1000.187148314305","-1139.20509381227","-1052.649415525","-305.6860653714208","73.42705280000003","-917.6949782666464","-1300.76902499375","17.02067423125","788.8154000967697","1962.875601568172","-2.117394769230838","393.6550431809463","-767.2040576444161","-666.3747834848574","-472.5482970091083","-794.261340884375","-738.5504213190609","-971.2416994424186","-276.9891991249999","907.1655417261926","-541.8823675532435","929.099778276956","-1382.316056952413","93.9662046539681","143.9861958158782","-886.8359720182181","-623.8852279625002","921.3489855952643"
"IMF.STA:BOP(21.0.0)","SVK.A_NFA_T.D_F.USD.Q","OBS_VALUE","Slovak Republic","Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","Millions","20.49137886397763","48.40009941129875","-30.52629924230518","-429.8706723431597","108.2717190388169","25.63158787646327","23.99015788394507","-5.746504040827934","194.184071220633","-80.46844950098183","-2.993105536213135","-86.19118621603711","58.93179632307664","18.01225003734767","52.35703968687561","-17.80266121431882","-39.36269434485352","174.2368899249278","262.0739210490859","36.5667412665328","-5.347573275000002","235.293659022215","-83.40067272727416","-142.4241400060619","434.7460212193389","-533.8170441784748","419.5553032727231","693.7755927421872","318.9405406153746","716.0424967596796","-258.4860336584568","-277.4454334666774","709.4555537890622","86.45209103548262","271.1513014476863","576.4763761999997","679.4580907387317","348.4608713999998","131.704538863634","-635.7719260406251","1644.459869815851","784.9935816564404","494.7566453181661","-430.4996932753915","880.3591923809297","130.9292665222229","820.4348782181861","-591.9787568393951","1043.849526096874","-225.5153910952373","1130.495822157552","749.1412485953127","204.9793032423113","-364.9070454314414","-88.15037197461433","-984.1367434593747","1142.832745645192","-54.5286442380933","688.9861134787946","-500.5642461234371","1451.883610907888","138.6894758225846","391.3116714318211","-1702.672665820313","1174.53321571433","767.1309994967496","-526.30068765","2.92765876615393","1586.276970590252","1133.757972330784","410.9528928030346","941.8167580078126","966.5789900953637","119.3387062580655","-92.16794179230833","505.1102452857083","920.8535900000111","732.2483445000142","-339.4463074707581","-355.7006602000001","371.8084063999905","73.60459740000002","-359.8901730878708","-256.4345922624999","941.7562428562497","580.1934778580612","475.3877611106036","-372.4443718646274","2221.776359799966","-942.2938768221875","-426.9808507863693","354.6988194848616","656.43886004375","-285.4769540809575","797.8984659121166","877.1807684499996","519.2963502400222","-1115.330983646811","1263.065351430814","-1082.706304253993","1221.073142003173","485.8967486222399","76.85232980000315","524.7780900250001","1603.804927182585"
"IMF.STA:BOP(21.0.0)","SVK.L_NIL_T.P_F.USD.Q","OBS_VALUE","Slovak Republic","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","Millions","19.49464091544555","418.2357601081101","22.82752224353132","-55.59964655795642","338.8311037313196","478.4209012251886","90.08505794263014","108.5134897321006","354.6334999189391","-197.1455756422455","17.20519630643895","72.46935056328694","-3.676231464887944","140.6257336150415","-26.27730671077153","177.8421161925149","55.27052119075526","-151.6519520566802","101.4775227915749","163.2392350472091","345.7626654750001","1433.085923825353","83.39700676363779","372.3403792484883","881.6149811160967","-746.1456965000185","409.1884128121171","-868.8918514359372","1853.893666436865","220.8129350370975","37.50638133692239","53.94987099682749","-690.8740663671872","1388.319983919335","68.63650836922926","-384.7285058828123","557.3223700609051","872.160853807087","621.8138008640116","-174.2582415960422","-2373.290354285683","3128.518088709633","415.6465009090777","347.6122116923133","601.503746258575","956.4892376149069","712.5595484141126","2995.485896919067","1137.072508749999","790.4767042857115","-5.650812121212001","226.7409222282938","1696.205061538492","2251.584782419292","661.3794015384536","1181.547345","4002.694533871077","2390.40409523801","209.0878306060626","2584.500426562498","3405.315410158616","-270.786834677427","605.3828368181864","665.2710351562502","95.27168571428929","-700.1891580644937","-1210.14219","-818.9339541538696","-436.1703232257871","605.1572426153925","-31.60059469697003","331.6677890625","1172.66085138459","177.4430338709693","1113.997935384623","640.497828571421","466.3639000000056","1252.733086666691","75.58859999999753","-927.9683625000002","779.5935085714087","1201.01056","-109.7487172727248","110.821335625","-893.0450932812498","4779.250869677392","-936.1805043939346","-1326.74166892312","-250.4878199999961","2156.532204444365","-219.1386383333363","-125.2160704545501","-117.10384875","-423.0928561904838","-153.8635806060597","789.1671493749996","2957.741463077049","3193.204469516234","1050.887334615422","1182.72100238098","5913.740538095229","2312.358417777862","966.1046618182214","1530.000155","4105.498996031863"
"IMF.STA:BOP(21.0.0)","SVK.A_NFA_T.P_F.USD.Q","OBS_VALUE","Slovak Republic","Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","Millions","-250.1889918707606","25.34755122011838","-18.08092558241898","-4.508795887219853","20.83476925968857","19.17445471376623","54.90373533758038","99.81454156570244","410.2862499911888","-170.5204769520416","81.82944114935248","195.6117461895295","-115.6155075662698","11.6695477730115","-233.5837929666746","72.99330703001459","31.65649841272555","358.3469466419482","55.62671217496739","296.5680859851502","-669.3789542250001","578.2298786428393","1532.564652096996","603.2584265151572","3019.648966425696","309.0949241169307","-4.184329757575716","500.6172113015623","1410.466824529186","311.9588394387106","-4377.808850322997","591.0181047397054","1822.094523046874","574.9177971580561","699.7997597399846","-250.4237297624999","1101.214327244178","383.9739373558123","-2180.621671328461","2161.074276083799","-1348.851286666649","3901.855043709622","1549.305883636314","-204.1039389230802","852.5501639265304","1640.289227698766","-136.2223859046037","1230.223026490863","943.9124531249994","851.34902285714","-155.5386036363603","682.3577165813986","-1991.795665384651","-1271.169599999964","-1695.20667399998","144.840691875","107.6312661290352","-750.4301380952114","344.5778041818215","835.7504064999994","1032.565373333299","414.0639193548504","416.0929986363668","142.7276953125","-45.04571428571598","-1102.728844516094","-411.08817","962.1953707692583","81.21716225806092","1741.168039538484","1655.290515151532","1384.61051953125","1337.065496307663","1415.797026774206","382.0998823076949","956.2726771428459","1108.136678571442","949.1413133333517","1694.463831692252","1518.64933125","317.6752685714205","651.6336300000002","645.3713830302887","722.6082493749998","724.3379698437498","2306.909325806438","574.1688896969667","1267.693195076964","2488.612757142819","2397.5805088888","1430.354081515171","1111.507036363677","1469.9673734375","1236.700205714308","225.5591757575744","-962.5532849999995","-46.99766953846354","315.2814477419458","1199.24149692312","-1369.573934127016","1789.476279660315","1574.816647917518","751.8174636363945","2505.5344063","2554.066989166739"
"IMF.STA:BOP(21.0.0)","CYP.NNAFANIL_T.P_F.USD.Q","OBS_VALUE","Cyprus","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","Millions","","","","","","","","","-109.7669935922917","-298.3817932231323","131.4207364037032","8.266219321155944","-183.121226225884","251.8866496790814","33.72093580560856","474.1017754788201","184.0764781341194","344.5788881491195","-248.0372040447726","-561.895813129034","-715.6883671291355","-53.9055089921384","243.7909596383791","-640.6635283568708","-701.9793072424651","-471.8022918744505","101.9004396539497","1125.618056675374","326.1438128754605","-358.734157850164","589.8458741820907","-409.0806779131619","1120.437473267382","-694.3174599535126","2035.797071898832","-1965.762802089888","690.1419004533897","1455.495571122336","4051.972569182638","11391.58844426926","8616.153787685787","2124.997895546662","584.3790099656143","3434.046776669949","2613.593965124919","9986.441035438937","-10529.42528345682","-1498.205647011536","-4267.038316472327","-8216.983196822945","2956.391585390428","-1553.380176554243","-3224.873335734641","-124.5968439584575","-995.0170888180912","-2898.738591143809","-15288.26513896847","-1092.50168952161","57.96935020958487","-1170.960412247812","-1251.944478575265","-2151.014704420884","-198.7104570144871","-888.6131089161858","-529.6614022575956","-2631.575057491637","1606.524123366164","-1029.317127562616","1742.645719968194","-2585.519134404141","-2894.137496328882","2467.026327753513","1866.027348254746","-2568.919052809773","1310.461018818168","-3213.371215952654","-2969.858112940598","-2936.504988289195","-2610.148350761762","1525.636784784384","-808.7865697470605","-655.1499735850491","4464.970386925081","875.7824097305391","-2076.419551572022","6005.106533806865","508.3344335119105","1226.393891187137","-279.0991226334065","474.7399830092867","614.214535519178","737.8834970458596","-1692.521774985162","495.2928844637302","2921.098037472255","2430.283219994877","-284.934122959106","1677.671341782925","2482.482791972728","258.9595458383314","432.0352467418275","310.097201990773","856.1920620485398","2225.519490320569","2218.973473241594"
"IMF.STA:BOP(21.0.0)","CYP.L_NIL_T.O_FL1_S122.USD.Q","OBS_VALUE","Cyprus","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","Millions","","","","","","","","","0.0","0.0","0.0","0.0","460.1624828602221","-1181.24508963067","-61.10849788122973","224.0318747378722","490.4389382246739","446.6763364895993","-163.3743503421839","816.7847834324944","-68.9434364994664","607.5685803579569","870.6819987084967","1015.915713965479","1470.985155195682","2.61265690008925","1505.74386611828","4634.129523807566","662.4681476922868","-369.9236032258076","4239.585863076845","704.9154269841542","1811.229765624999","4799.373806451544","5157.354932307579","3473.761534374998","","733.0958012670573","9724.627636026666","15067.95932169162","14728.18260831654","","2736.122203493925","-2508.44291124423","4227.044225702145","8035.484936249516","-22696.54843574545","-8433.262144358445","","-5403.146690071707","","-6223.688769744644","-342.6421569954824","-2066.867094096676","1520.834374558671","-2015.644876612164","","","","","","","","","","-1512.338304323255","-200.091605473812","1796.861136520357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","286.823211832453","102.0633351517342"
"IMF.STA:BOP(21.0.0)","CYP.L_NIL_T.P_F3.USD.Q","OBS_VALUE","Cyprus","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","Millions","","","","","","","","","39.83448589076123","236.4912069161164","42.28185888859576","110.1939558124403","496.695395822992","28.76434296019794","-12.66674745997479","43.68796309240878","-32.00525700221373","17.78970690781088","276.2581552789689","540.519341977386","970.1173959445038","789.8597290870966","339.4076736783667","893.5216319210939","988.3040935672515","852.8147564707995","366.9692242235141","-654.7618019857856","863.2525046153575","376.1080816510463","512.2673630769137","1212.660725396872","737.8598828124997","1256.465277419337","-2956.48050461532","-127.5615067531249","0.0","0.0","3357.780955681758","-3783.784350337637","-526.4011683650723","2472.1842068324","321.5539163863534","-889.8621369000143","416.1308271745925","-380.6565771150815","-2197.45547273522","71.57519522683651","35.37560755296404","59.02538766818551","-74.24840510331964","-170.4896330057235","-1166.875147431788","-517.1803254673297","-309.298230942168","-116.1177341696212","632.9931723485495","-122.1168863620084","-45.19244365819135","611.927380765402","-207.6789450925584","884.4393938751152","-796.1349553441042","734.9849828246604","-449.2426122791897","1322.244690508717","-708.976085202156","457.4987316799996","-409.0658999961566","931.3033954667716","2644.080403851581","-1064.070107906154","638.1527546067522","3492.6560817199","-947.0697756106281","3510.680265511153","1099.160147845437","-272.8517241543862","1425.711814353191","-1822.069285994761","1230.126817601859","1218.349970752324","-4106.729507864247","448.7148361097705","1608.770221810602","902.7028026807334","8.421928806571325","-1298.340677681073","586.5936188570136","-607.4654369596067","-102.3037339618185","306.3327520250325","359.7282997607379","-384.7214089246088","-148.0746339346746","-4212.507757995912","-297.9583497907993","-178.2564176134566","-593.8451757905366","-436.8441536795022","-299.43667340387","320.4425554628969","-152.3666425802401","-972.4233052319767","-539.1552557409701"
"IMF.STA:BOP(21.0.0)","CYP.A_NFA_T.P_F5.USD.Q","OBS_VALUE","Cyprus","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","Millions","","","","","","","","","-12.85964275036308","-2.681704380671024","38.04647051568324","29.46360059471276","59.82264497653566","28.2875858945593","-23.45060002725062","513.7704459667272","-160.7662909533164","-8.508120695039986","-0.9598963004828662","8.347003021119708","9.818569903948774","16.25395118465242","37.36017303549186","10.98408428603452","-3.148897885739991","-59.0025016603489","92.32732945681457","-11.81805659062374","4.930209387581383","-13.5439713628694","10.45087478937058","-33.68851651897591","78.82226991488278","-177.5945871736523","-80.51330328410592","272.8295452577077","-309.6471281403838","-459.0303759920247","-1009.747063874705","-1446.439557853139","-71.37627615837683","-66.54386192691679","137.5241625064593","227.934365514599","328.0873143890201","473.2918015101582","62.15244511879208","-75.96793602697736","266.3181695110201","386.2421127974323","-257.8118245295979","-291.1214736678048","703.4467104787997","-218.5790377626237","135.5563448687686","104.1248322984375","401.4275065012063","-574.0799740674397","-81.27096283376548","195.2861266524417","396.8264226793077","-1196.885047221224","192.2085865717697","280.8732100900958","97.04350508987363","-246.8252716663501","564.4912477593","-558.1169962406908","168.1360563216975","-150.4097596807832","-5.655613371053078","257.2900067110957","1070.335678243226","445.7954548493435","-155.7084034383947","652.2743579795383","1128.545380847509","-1038.061211332182","136.6998718173654","1439.342491790035","-342.7826432881421","26.27776329012401","622.5932030958019","794.1573970988263","-1188.344957942066","442.1880667362712","88.89453330582091","-9.878948468197859","404.321371292534","-30.39832777798066","726.3107516369759","1328.354616486532","-1132.610692177379","-657.5799964254617","137.8918515537806","126.4997982871853","171.1686119339302","-326.9395670500138","27.49374569841152","-358.1422023848967","187.1857162253974","400.2815071782131","-65.05645826092575","482.0582963680105","298.0611380268549"
"IMF.STA:BOP(21.0.0)","CYP.L_NIL_T.P_F.USD.Q","OBS_VALUE","Cyprus","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","Millions","","","","","","","","","48.09296225804926","285.52050903248","51.04772405763678","133.0393411499249","493.4987659387496","28.12866687267975","-12.66674745997479","43.68796309240878","-34.96528077120459","18.17643966667634","282.2095123419627","537.0583895052144","969.0501600853789","792.5344299149508","339.8298225262254","877.6059179556153","997.0760233918129","848.6780497123248","369.947525173734","-649.1637751797007","873.7292015177078","400.616219948169","514.009175329426","1221.908553410368","677.3996191137106","1240.341255342466","-2949.438523875097","-56.57972394062497","20.90791882722648","168.6740082707999","1853.552781077558","-4632.589479259145","-740.7463245229729","3088.234596004514","887.5679302982712","-1152.096487655237","330.667261986712","-457.4865231646094","-2136.327398266181","606.6135412915205","310.3083037117519","113.8950817678343","277.958999216765","-171.1232515127796","-948.5871476609962","-497.8434035733771","515.2306675761808","-757.2890488807502","769.6671011395705","-123.0769517259258","57.84564250078611","820.8217246989889","-118.3637619263328","944.0504309692378","570.8366429259971","770.6904595345725","-350.022295175166","2120.024387748708","-616.029973390578","655.7987790158302","-290.8903667872924","1023.214809640907","2878.848613547127","-767.4186822550103","-135.2048925166738","3767.83004567552","-918.7266875086937","3644.487270405926","5398.397319612356","1886.582700946735","3579.542940478059","-166.701810510368","1242.117599160698","1201.381477829229","-3822.628988568278","397.8928395757725","1359.369589488993","-4926.365050659091","-454.8759179597044","-1451.374971598069","726.070612617294","-46.90385766775938","715.8049384740301","348.7396710929107","99.9775323935978","-301.9522334772369","-296.9817222527275","-2459.0602348455","-50.41068498032301","-1004.649787718511","-1144.762351196806","-365.1177667470292","504.8694787981693","813.4562770225609","-165.1152816052315","-837.4185089635666","-486.1899903283289"
"IMF.STA:BOP(21.0.0)","CYP.A_NFA_T.O_FL1.USD.Q","OBS_VALUE","Cyprus","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","Millions","","","","","","","","","-360.1379964439968","317.9006833477692","1030.108936226901","490.514335189348","-164.2458878617862","-937.7811481112046","380.1735960622163","-663.7075352998742","238.4669148893266","272.8399613795778","525.447234884321","1320.25157541369","644.1835645677695","617.8558912343191","384.3665259753146","1487.110513337817","1964.912280701754","412.36434739742","1852.71592681889","2924.036001711696","25.46853623906381","-311.2139089283235","3754.83854384501","90.66778024932573","1324.34899936746","4656.135049993301","3639.222178281432","4341.332753281248","4486.566622985466","-1626.163302636797","5360.526761409997","5019.074142257092","9414.411720118773","1189.347678881328","-2305.336130501122","-2089.673489892228","1703.797813374858","976.6980040315109","-11841.09212420562","-11157.79792549778","2079.836245453746","2722.545209739051","387.61243317621","-4810.441072832103","7151.442582324456","430.2968071477788","235.1657678902821","-1841.526733437014","657.3878437180824","-5830.235477193765","-2511.115464686625","878.0387332846792","-988.6234484550142","788.2032006285599","-991.4985842307675","-11.04165775886154","-993.5941375615744","538.1445684686353","1942.245411103403","-357.6443562256565","-1971.712794255759","-1918.809612510687","1857.325782210295","900.8922608406704","1503.266727165001","-199.1263585211239","1222.571302793527","-2287.756860185966","2573.371181343355","946.243239228528","3436.3026806423","3808.967291874508","-2156.768614970706","3445.591282382126","327.2771270087793","274.1890266759488","-1132.854949453554","-998.2167449634352","700.0374904329587","-2101.604782700239","3306.685778233443","2371.540966679417","4105.194729082938","1738.750731215102","-1869.10580037023","-2513.575639070679","687.7042844618279","226.4122447986868","-832.6620418121453","-65.91549525993891","-1587.034606978113","-537.4235347942638","-3332.368640399316","1484.046957460397","-1194.624807597495","445.306052145931","103.9000665478695"
"IMF.STA:BOP(21.0.0)","CYP.A_NFA_T.D_F.USD.Q","OBS_VALUE","Cyprus","Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","Millions","","","","","","","","","42.58664242738762","64.0038025017165","54.34897106282882","88.20029813317808","14.99747620742922","18.29763582225965","38.47668668012765","476.2820232769467","71.51226319347344","62.55276879868466","60.58950687439335","395.0263907465969","23.22549413020277","67.22164285611407","156.9650309913155","464.3068527236046","74.23585245164193","59.89719948414222","82.92839880867956","330.5590189912731","129.1952258794298","67.00998348570504","375.3879269687177","326.1935479559031","125.9302473860156","267.2664877705897","312.9699996727823","556.4656816189403","5252.481468327354","2322.106707609086","4757.374764414099","4686.767904472295","909.2083374190865","","1428.219270087464","2751.318672812137","8050.113223274346","4627.188123786486","7967.112860812228","12343.47013367433","13709.89079314335","15491.10196686731","10687.84211955894","9454.839714759091","49390.08014327908","9096.483607806327","10228.90714802559","9777.064709091546","8414.85427907711","10896.83147126764","6907.237216751803","7633.104834880325","19561.91999673262","14477.94314529159","14302.52037770434","14724.41358275127","9023.229337213223","11216.26041128517","5897.088111174918","12712.84118904027","-1961.908493318578","1758.097046923684","2099.406092907437","-4906.819362312992","14464.01325003166","12944.5803060273","9021.849785631714","17497.59928658293","34185.16490743809","18863.59120955647","27708.94254597762","24187.41842916466","37382.68210400603","25410.54819191185","19698.17389083414","28809.71768715759","-11168.15438268019","-40754.31865528799","-30179.72486364378","-15693.72722285937","7764.075748306465","18804.16700685588","14474.44690361426","-38680.75016491186","-9317.81462848264","-1405.584577710792","-980.1490735854308","6275.476127690238","-14032.05869150153","-11903.99902430358","-1837.421732479567","-5751.833352412444","4874.318110014631","-2775.64342252122","-6365.02041211243","-19901.06769745558","-618.0121471849965"
