COUNTRY,YEAR,QUARTER,UNIT,"Gross domestic product (GDP), Current prices, US dollar","Assets - Direct investment, Total financial assets/liabilities_PGDP","Assets - Other investment, Debt instruments_PGDP","Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank_PGDP","Assets - Portfolio investment, Debt securities_PGDP","Assets - Portfolio investment, Equity and investment fund shares_PGDP","Assets - Portfolio investment, Total financial assets/liabilities_PGDP","Liabilities - Direct investment, Total financial assets/liabilities_PGDP","Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank_PGDP","Liabilities - Portfolio investment, Debt securities_PGDP","Liabilities - Portfolio investment, Equity and investment fund shares_PGDP","Liabilities - Portfolio investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities_PGDP",GROUP
Finland,2008,2,% of GDP (annualized),285667000000,-0.3456186048791075,23.90455768429675,14.78503892574221,4.803661115914684,-0.6168635859234703,4.1846100697665465,4.2261718014331375,14.896599362194443,8.590153552212891,-0.9056082431642437,7.6867327692733145,-4.571790406312245,-3.499935239282101,Eurozone
Finland,2008,3,% of GDP (annualized),285667000000,22.416207332313498,-12.431438098205252,0.75022748990958,8.61918661238435,-0.8977441311737092,7.721442480930595,11.303989482859413,3.18846683166064,-2.5794338415007685,-0.8303079522661001,-3.4076344134954333,11.112217849454083,11.129076894426028,Eurozone
Finland,2008,4,% of GDP (annualized),285667000000,8.71969269534108,0.8931918020632414,-11.094770896183318,-2.4802681443778942,-8.961445022351198,-11.441713166729093,10.498694548547785,-12.117143329821085,7.056953410789486,-0.05536312822972203,7.001590282391736,-1.7790018532067058,-18.445148885940625,Eurozone
Finland,2009,1,% of GDP (annualized),253206000000,9.38325345686911,10.432926469356966,-2.0684732889426,0.7532947500454176,1.8852950577790417,2.638589807508511,5.071361376902601,4.357172092288493,18.313706792098134,-2.4121897458985964,15.901517046199537,4.313950261842137,-13.262927238691027,Eurozone
Finland,2009,2,% of GDP (annualized),253206000000,-1.156421786371571,-13.250397116971952,0.9583011078726411,7.063432885476647,6.234340916092036,13.299927286083268,-0.5965155211171931,12.111203214773742,-7.610418236534679,3.480032787532681,-4.130385449001999,-0.5599062652543779,17.430312735085266,Eurozone
Finland,2009,3,% of GDP (annualized),253206000000,-15.827876655371515,-13.99315347977536,-11.16424533225911,6.07582588564252,10.041268216392977,16.117094102035498,-16.91922061246574,-11.968631354707234,13.751385771269241,-1.7669378371760542,11.982188423655048,1.0890844464981082,4.1349056783804485,Eurozone
Finland,2009,4,% of GDP (annualized),253206000000,1.431212698277292,37.0177444215382,20.79577732913122,15.34642914464902,14.071645893067306,29.41807503613658,-1.498920966169838,45.2244534489704,21.052601794586227,0.24048108954764108,21.290748114973578,2.9301336650790266,8.124992153424484,Eurozone
Finland,2010,1,% of GDP (annualized),249633000000,8.493566349000332,-29.00620493123906,-20.007412095355985,-2.2713032892285874,13.069411512099762,10.798108222871175,8.247600822006707,-21.179626182435815,5.050048971089559,0.31465860202777673,5.364707573117336,0.24596552699362664,5.433400648151487,Eurozone
Finland,2010,2,% of GDP (annualized),249633000000,2.2581351504007885,68.14722021848073,7.894310170530339,-2.3416189574295068,3.308809396193612,0.9671904387641057,0.9244304403664579,63.030273749063625,6.285719756602692,-0.6251104520636294,5.660609304058357,1.335740900602084,-4.693418865294252,Eurozone
Finland,2010,3,% of GDP (annualized),249633000000,7.583853766128677,-48.32689793737206,0.13860289206955811,0.27306838438828196,4.609063336978685,4.882131721366967,5.757191770318828,-45.3086648095404,0.5813046667708196,-0.6371595635192463,-0.05585489681252078,1.8266619958098487,4.937986617153982,Eurozone
Finland,2010,4,% of GDP (annualized),249633000000,5.678296762046685,70.37910403031651,41.885328170554374,25.56648220387529,5.081955898458937,30.64843810393658,4.653199876618876,80.38631312046084,14.127184471604314,-0.47446097895710904,13.65272349248697,1.0250968859085137,16.995714611449607,Eurozone
Finland,2011,1,% of GDP (annualized),275079000000,-1.734609275153683,48.328362794688076,72.11160649122615,-9.846692563227291,6.90462017965748,-2.9420723835698106,-2.657612376081053,48.463630491604235,3.0594370024611113,-0.5351030908211823,2.5263231420791845,0.9210138700518758,-5.466406296373042,Eurozone
Finland,2011,2,% of GDP (annualized),275079000000,-5.070320882364703,-4.40906566186441,-14.606207082329076,12.894476796847451,2.3164858517007842,15.210962648548234,-6.129166267145075,5.702279985022485,7.6462866303861805,2.5906138062156687,10.23690043660185,1.0588453844895465,4.971969631996626,Eurozone
Finland,2011,3,% of GDP (annualized),275079000000,3.1840884938508576,103.90194317995922,31.734063904551057,9.196880120983426,-10.669777829641665,-1.4728977101123677,2.7033938439502836,84.23865604280952,9.065408079860694,-0.5977869365527722,8.467621143017096,0.47864039944888565,-9.940518853129465,Eurozone
Finland,2011,4,% of GDP (annualized),275079000000,-1.5408658370868005,21.244736745444037,-15.459628493632739,1.5310638921909707,-1.52322233540183,0.007841556425608643,-2.6543668502502915,28.015920719502397,6.406551600085794,-1.9643098847967313,4.44420210484988,1.1135010124364273,-4.436360548060739,Eurozone
Finland,2012,1,% of GDP (annualized),257606000000,3.392998717421178,18.12516711567277,1.7402602905211835,-1.8501714665031095,10.72244585762754,8.872274391124432,2.859725973773903,39.29528089097304,4.948038322088771,2.4648598961204318,7.412898218209203,0.533272743957827,1.4593761732257788,Eurozone
Finland,2012,2,% of GDP (annualized),257606000000,7.200860976840602,40.51106092715232,33.22265148793118,-1.100324984977058,0.7342132358718353,-0.3641220112885569,10.181488151673486,15.96963531439485,27.17782815307097,2.0534093755580227,29.231237528628988,-2.9806271748328843,-29.59734927757894,Eurozone
Finland,2012,3,% of GDP (annualized),257606000000,2.1432265630458915,-1.7860221361303699,11.360653849677414,7.52653024230802,2.7896889233946416,10.316219165702663,1.9937442761426363,8.029334299666933,2.3606553449842007,-0.8677737989021996,1.4948228749330372,0.14948228749330372,8.821396290459074,Eurozone
Finland,2012,4,% of GDP (annualized),257606000000,0.26577575832861033,-56.21358633882751,-51.97325492263379,9.463227758670218,5.182627286631523,14.64585504530174,-7.379304199436349,-43.59326472364774,10.945128956623682,2.102044634053555,13.047173590677236,7.64507995776496,1.598681456177263,Eurozone
Finland,2013,1,% of GDP (annualized),270272000000,-7.6988482092114605,-38.19519972176178,34.084847404096614,-12.118014444707553,5.754102342825005,-6.363912101882548,-3.484906412798958,-37.038124794281316,7.032357414752545,-0.8169887158122188,6.217323218091404,-4.213941797892494,-12.581235319973953,Eurozone
Finland,2013,2,% of GDP (annualized),270272000000,-3.035140659779777,-11.906644156997395,-0.9666053057660431,4.647438309554818,-0.36924322682334837,4.2781950834714655,-5.051479327492304,-23.05160333293867,14.216830837082641,1.0709986788124555,15.287829516931092,2.016338667712527,-11.009634433459626,Eurozone
Finland,2013,3,% of GDP (annualized),270272000000,-1.2660127530783802,-17.74965557956429,4.301699678842056,0.6722018177243666,5.371735226734549,6.043937044162917,-1.7559557690030783,-9.506854280132607,0.24693128004380774,2.1831860792090927,2.4301173588089036,0.4899430159246981,3.611859912976557,Eurozone
Finland,2013,4,% of GDP (annualized),270272000000,1.2045137536999764,12.71990694855553,0.8600792188609994,9.684451718269003,3.62965515776699,13.314106876035995,2.952871510182335,16.047426548070092,-3.0817826811508406,2.979056591877812,-0.10071185231174522,-1.7483577566303576,13.416832965309023,Eurozone
Finland,2014,1,% of GDP (annualized),273549000000,-0.38052419376418845,16.546794155343285,17.72441639633119,-0.5587697371951643,2.4754100186803827,1.9166402816314445,14.23160484885706,2.2010320476404592,12.629397716679645,4.5022020405850505,17.131599758726956,-14.610126283773656,-15.21495947709551,Eurozone
Finland,2014,2,% of GDP (annualized),273549000000,-6.70226633912023,-6.970918355395195,-3.382208590051508,15.3572719593199,9.641399588373565,24.998671547693466,-2.522121164398335,14.126284362947771,0.48317265557541794,3.971639131563266,4.4528069223429805,-4.1781403083177056,20.545864625350486,Eurozone
Finland,2014,3,% of GDP (annualized),273549000000,2.795047628030079,3.2796259273475687,16.53962649909157,3.828168562122326,-1.279286709145345,2.5488818529769803,8.016863377310829,5.780049949369217,-3.236983037042723,-1.1067768347169977,-4.343759871905947,-5.221815749280751,6.89458003648341,Eurozone
Finland,2014,4,% of GDP (annualized),273549000000,4.099173331286169,-16.243179924620453,-25.686081664345327,0.9247354907530277,-2.034052571202966,-1.1111446212561553,5.928541366994579,-25.92183438872012,2.288080700715411,1.1604882146891415,3.4503964554796402,-1.8293680357084106,-4.559713535783351,Eurozone
Finland,2015,1,% of GDP (annualized),233234000000,0.15064551970981932,50.721187672466286,30.863018011096155,10.684243782638895,-9.125642059047994,1.5586017230763956,15.327215953077166,42.50328143752626,-9.805478251026866,2.8468140511246216,-6.960595551248961,-15.178501786188978,8.51726592177813,Eurozone
Finland,2015,2,% of GDP (annualized),233234000000,-3.2072827752386015,19.25317444111922,-3.317225094111493,4.464037196978142,1.671881446958848,6.137814202046013,7.908264621796136,-0.6027871883173122,4.68960850304844,0.17628681924590756,4.865895322294348,-11.11744295600127,1.271918878722656,Eurozone
Finland,2015,3,% of GDP (annualized),233234000000,5.054124441547973,-11.30743570834441,-2.547080442817085,-7.254222368951353,3.946449488496531,-3.307772880454822,2.489885522693947,-15.219568244767057,-1.7139411063567063,-1.3726780829553153,-3.0847126919745835,2.5642389188540267,-0.22115369114280078,Eurozone
Finland,2015,4,% of GDP (annualized),233234000000,-2.755622624488711,-62.584754347993865,-50.42394938816811,-7.280704360427725,7.2074464992239555,-0.0732578612037696,4.42364777348071,-71.90352997418901,2.821366859034274,5.612679211435726,8.434046072185016,-7.179270397969422,-8.507303933388785,Eurozone
Finland,2016,1,% of GDP (annualized),238712000000,32.45533580716512,51.47501939910855,3.9147309913200847,9.663107207010958,-0.2585199711786588,9.404587236502564,7.879319405811187,68.32867494721673,-0.819877622742049,21.244801915278664,20.424924292033918,24.576016401353932,-11.020337055531352,Eurozone
Finland,2016,2,% of GDP (annualized),238712000000,-7.741046881597908,-16.05921899024766,-6.815754306444586,-1.8581540065015583,1.4588968824357385,-0.39736490968195987,-1.878968358524079,-2.238488990917926,-12.395892967257616,-0.30653864455913404,-12.702431611314053,-5.862078524749489,12.30506670129696,Eurozone
Finland,2016,3,% of GDP (annualized),238712000000,6.303700502697812,-10.204922096920138,-31.351975552129762,0.19833548627634975,7.9371616307517,8.133626028017025,4.589782527899729,2.271502644190489,-7.385190230905861,3.6336557961057676,-3.751534434800094,1.7139179764737424,11.885160462817119,Eurozone
Finland,2016,4,% of GDP (annualized),238712000000,3.2072941184356045,-69.83186885451926,-9.8171403984718,-12.035488697677536,7.765123021884111,-4.270365675793425,-1.8296401622038272,-81.88543700191026,2.189421182010121,-0.5134563303059755,1.6759648530446731,5.036934282315091,-5.946330528838098,Eurozone
Finland,2017,1,% of GDP (annualized),253757000000,15.797583735621087,62.03388198946236,-13.427610485622072,1.158131404296236,5.2199835764136555,6.378114980867523,19.827545331951434,52.127662354141954,5.7520526409123685,2.455574266719736,8.207626909208415,-4.029961596330348,-1.829511928340893,Eurozone
Finland,2017,2,% of GDP (annualized),253757000000,0.44474902398751565,-33.69495046520884,-16.41923056625039,0.2901292460109475,1.127508267673404,1.4176375138419828,-3.319981971728859,-30.632089022174757,-4.318929974739613,5.569786603719306,1.2508566297678487,3.7647309954011123,0.1667808839165028,Eurozone
Finland,2017,3,% of GDP (annualized),253757000000,7.882036666574716,11.024112359462004,-7.385822002939821,1.7904461953758912,9.650264295369192,11.442562038485637,5.108418877902875,23.248027341117684,-8.015348069215825,13.012674112635317,4.997326043419492,2.7736177886718396,6.443384448901902,Eurozone
Finland,2017,4,% of GDP (annualized),253757000000,-2.355170452046643,-21.261491494618866,22.542080629893952,-6.744436111713174,3.6970051553257646,-3.04743095638741,5.038839857028575,-42.554533735818126,11.38796367075588,-4.682502010979007,6.705461659776874,-7.392154383918473,-9.752892616164283,Eurozone
Finland,2018,1,% of GDP (annualized),273993000000,8.47371992277175,12.121977568770005,-15.005770011642634,2.0206286817546433,7.30189884997062,9.322527530265372,6.546406242495246,18.374082653206468,8.916966179427941,7.262419425313785,16.17938560474173,1.9273136802765034,-6.856858074476355,Eurozone
Finland,2018,2,% of GDP (annualized),273993000000,1.1741264505297582,2.024715834346133,6.893426849591049,-2.5865570843050736,-1.5254946630023394,-4.112051747307413,-14.557428540145187,3.327561333318734,4.129446212129507,3.983332698280613,8.112778911870011,15.731554991550878,-12.224830659177425,Eurozone
Finland,2018,3,% of GDP (annualized),273993000000,4.42423187307705,26.253385146335855,15.72588635622078,-2.0949739562689556,0.6366411943370816,-1.4583327625158307,3.602540305774235,30.75231625333494,-6.515810411214885,1.5466136755318567,-4.969196735683028,0.8216915681787491,3.509166263371692,Eurozone
Finland,2018,4,% of GDP (annualized),273993000000,-9.25984132879307,-21.87068875920188,16.55340359060268,-2.1479099290857793,3.5093082305022394,1.3613983021464053,-10.962838960119418,-33.87665542550357,18.49468758398937,3.226030738011555,21.720718322000927,1.701331293865172,-20.3576536816634,Eurozone
Finland,2019,1,% of GDP (annualized),267044000000,4.244618435913183,87.5990572774524,25.47281436766975,-5.950972060035051,4.6852421533530055,-1.2640286565509802,9.814510524108387,58.34606568805141,35.71603986009796,-7.189481968514552,28.52655789158341,-5.569892088195203,-29.790586549033115,Eurozone
Finland,2019,2,% of GDP (annualized),267044000000,-0.579009900990099,-0.33663366336633666,9.156435643564356,-2.820990099009901,-0.8028712871287128,-3.6238613861386137,-3.145841584158416,-13.931584158415841,12.54970297029703,-4.147326732673267,8.402376237623763,2.565148514851485,-12.026237623762375,Eurozone
Finland,2019,3,% of GDP (annualized),267044000000,7.661561618310091,9.452035257111188,5.519655478497926,-2.6932054642680607,0.9793474416201076,-1.7138580233968934,10.956033113644194,14.755168340797772,-8.975685990323692,2.999667928880634,-5.976018061443058,-3.2944714953341023,4.262160039544045,Eurozone
Finland,2019,4,% of GDP (annualized),267044000000,-1.2636344010724825,-69.57617445065233,-46.472559653090876,-4.261864055361663,2.560435059390962,-1.7030873099564117,6.760941539222001,-72.07525193451266,-0.18241441485298304,3.4244160602747113,3.242001646170668,-8.024575941043425,-4.9450889546292,Eurozone
Finland,2020,1,% of GDP (annualized),269784000000,7.433797827891943,67.16739607389616,54.58372730777214,3.6719397236307563,0.761853922990244,4.4337936452866,4.317717190048334,62.84313936630787,6.017992039557572,-3.395645059751505,2.6239818595617233,3.1160806378436083,1.8098117872075437,Eurozone
Finland,2020,2,% of GDP (annualized),269784000000,-0.0016330292426533818,-15.345575796933844,-32.162510940604335,-4.401013809566171,1.6526255938083803,-2.7483882157577915,-2.240516121044984,-28.19261685051745,11.731682081961866,2.3809566364202475,14.112638718382115,2.240516121044984,-16.861026934139904,Eurozone
Finland,2020,3,% of GDP (annualized),269784000000,3.462745590546511,-13.764327066097323,-7.057207229487293,1.7435045369629036,4.367426870385197,6.1109314073481,-0.16984437831746882,-0.23223619073036206,-12.006957683183582,4.689784568395457,-7.317173114788127,3.6325899682709126,13.428104522136227,Eurozone
Finland,2020,4,% of GDP (annualized),269784000000,-2.603485062123773,-49.86063002846722,-24.913512630845418,-7.575221823384634,9.343893740177327,1.7686719182753612,-5.6668248243038875,-52.547242671173976,-7.309921036088129,7.661886746434185,0.35196571153218875,3.061571089464164,1.4167062060018385,Eurozone
Finland,2021,1,% of GDP (annualized),294419000000,5.71447228337845,68.83557389434785,8.77714132987341,8.942469803918906,13.083866216514558,22.026336020433465,11.227603950831977,69.35283921757767,9.59068837269334,-0.6318494132511829,8.958838959442156,-5.511494751357759,13.06749706099131,Eurozone
Finland,2021,2,% of GDP (annualized),294419000000,0.8174966667232753,-5.540628710782932,1.5235909815602933,4.80996034766778,8.900720221181379,13.710680568849156,1.772608002880249,10.696264001983566,2.5344034943396996,5.709370508017486,8.245412271626492,-0.9551113360211129,5.466906566491972,Eurozone
Finland,2021,3,% of GDP (annualized),294419000000,10.877557914400905,25.84701224717155,7.917939683240552,3.2655095099161398,0.8952524843844998,4.160761994300639,15.16003581018888,11.538987746035412,1.082630911456122,0.8728311341319686,1.9554620455880904,-4.280876370071225,2.205299948712549,Eurozone
Finland,2021,4,% of GDP (annualized),294419000000,9.90732766023932,-128.5295934352063,-27.874748765534836,-6.3992916150112595,-11.55570066469895,-17.956545883248022,3.874686401353174,-103.81642719797296,-31.924992329978704,2.4609074821937442,-29.46408484778496,6.032641258886145,11.50909256807475,Eurozone
Finland,2022,1,% of GDP (annualized),280474000000,7.443395675891526,94.68453613810905,25.137657350057403,13.032741149625277,13.661422538987573,26.692563989532008,4.250398088949421,98.94933151165527,17.987006443377997,-0.7822524146979756,17.206353726905167,3.192997586942105,9.48780996170768,Eurozone
Finland,2022,2,% of GDP (annualized),280474000000,-0.9216454932721037,19.219421177007494,11.064301004727712,-4.582415319780086,3.285734509437595,-1.2981991709748497,-0.34770480714789964,21.71408929169905,-7.225882871139571,0.4372881417885437,-6.788594728923181,-0.572422324493536,5.49039555894664,Eurozone
Finland,2022,3,% of GDP (annualized),280474000000,13.548017082510322,15.120529134251303,23.497207493029656,-1.2479570537019475,-6.218244006931124,-7.466201061060919,10.301031007508717,13.020974229340332,-1.9329691536470401,-0.6189522325777077,-2.5519213859395165,3.2469860735754477,-4.914279675121402,Eurozone
Finland,2022,4,% of GDP (annualized),280474000000,11.385751522066217,-61.703990993817605,-33.148648430870594,3.593432252543908,-0.3260141046941963,3.2674181478497113,4.449219277366173,-79.90838573272389,20.09644088222081,5.393786927843578,25.490227810064393,6.936532244700043,-22.222809663640835,Eurozone
Finland,2023,1,% of GDP (annualized),295036000000,1.66568425005762,34.10506686777207,1.3223641776596753,13.616423216149895,8.370608887051072,21.98557735733944,4.1052934096178095,44.83236438807467,15.02607215797394,-1.0794215840778754,13.946650574167222,-2.4396091595601894,8.038926783172224,Eurozone
Finland,2023,2,% of GDP (annualized),295036000000,-1.5571745536137964,8.700989567374828,6.179990384902181,-3.710651021570249,11.316452419365772,7.605801397795524,-5.611732372998549,11.213132781084342,11.968842138586478,-0.7276654549275343,11.241176683523367,4.0530818245908975,-3.6353752843720764,Eurozone
Finland,2023,3,% of GDP (annualized),295036000000,7.134858067490068,-42.09787609783213,-25.650072991770497,0.5858404658414567,2.9823264022017653,3.5681668677720686,4.788544866389186,-35.205027694247484,3.0310234683225095,-1.524365746552963,1.5066577217695467,2.3463132011008825,2.0615091460025217,Eurozone
Finland,2023,4,% of GDP (annualized),295036000000,-8.694519227484102,-5.085528513130601,-11.675289021000827,0.5699173542211798,-7.561972464377228,-6.992055110562778,-3.744546504155425,-17.18934874117057,-0.6719485940698762,-1.8642565110698357,-2.536205105817595,-4.9499727233286785,-4.455850004745184,Eurozone
Finland,2024,1,% of GDP (annualized),298833000000,1.2193774395732735,23.43268469412682,25.204342738586433,1.264431909996553,19.810886626309678,21.076771906717127,5.939923237393461,37.72221864787356,11.164788428319495,1.983850066090425,13.148638493071383,-4.720545797820187,7.928133412307209,Eurozone
Finland,2024,2,% of GDP (annualized),298833000000,-2.542329126970582,-34.5866294726486,-27.332920574367627,3.7140488433339023,3.7774629482018387,7.491511792874281,-5.0270090679409565,-34.703369075035226,4.227126603822202,6.249171822389093,10.476298426211294,2.4846799409703744,-2.9847866333370145,Eurozone
Finland,2024,3,% of GDP (annualized),298833000000,7.503796702506083,6.345295174227745,2.549291434346274,8.141854650590798,13.234556801959624,21.377881632885256,2.2920100042498652,-4.900108622541687,18.272862307710326,13.474196077407782,31.74705838377957,5.211786698256217,-10.369176752232852,Eurozone
Finland,2024,4,% of GDP (annualized),298833000000,1.8858337104670502,-82.13027416650772,-35.52058581214257,6.541083565737385,-2.0359569391599988,4.505126626577386,0.19158583556702238,-75.41190221695729,-4.445077334832499,4.101938524861712,-0.34313880997078633,1.6942478749000278,4.848265436548172,Eurozone
Finland,2025,1,% of GDP (annualized),303945000000,4.9967557314645745,30.314297726233363,22.007606795966375,10.4616110835842,5.962038088469954,16.423649172054155,2.1576899741729587,36.87046225731629,17.48310541709849,-1.5857220931418514,15.897383325272665,2.837680846205728,0.5248809374064387,Eurozone
France,1999,1,% of GDP (annualized),1488392000000,3.478198550650635,16.675018286580418,,13.564039915022386,0.6317968768980214,14.195836791920408,1.3449798018264005,,5.886622713908701,0.36141433950195917,6.248037053141915,2.1332187488242345,7.947799738509747,Eurozone
France,1999,2,% of GDP (annualized),1488392000000,11.0378481682245,3.619637062010546,,4.576190731742713,1.712769543238609,6.288960275250069,3.0210641564856573,,6.790009275782187,4.806264252428124,11.596273528479056,8.016784011738844,-5.307313253228988,Eurozone
France,1999,3,% of GDP (annualized),1488392000000,3.5543247657875074,-7.577293155566545,,6.989730554853829,-0.26799039500346683,6.721740159850362,1.3052907567361287,,4.336315666034217,1.1652368910878317,5.501552556853302,2.2490340090513787,1.22018760299706,Eurozone
France,1999,4,% of GDP (annualized),1488392000000,15.637522178297115,-5.867852923154652,,3.378175670925401,3.5084488365968105,6.886624507522211,6.683264469306473,,1.312216214276884,6.935721032631188,8.247937246908073,8.95425770925939,-1.3613127393858606,Eurozone
France,2000,1,% of GDP (annualized),1361560000000,5.161848249654807,-0.27745510720056404,,5.542146929110726,2.323911118129205,7.866058047533711,0.24920882102881986,,6.550942864067687,-0.2428529139516437,6.308089950351067,4.912639428596609,1.5579680971826433,Eurozone
France,2000,2,% of GDP (annualized),1361560000000,8.060709632480389,-5.702829928023737,,6.453897949704751,0.9691401915449924,7.423038141249743,3.1104092499779665,,6.044857732894621,3.8063769223537705,9.851234655542171,4.950300382502424,-2.4281965142924293,Eurozone
France,2000,3,% of GDP (annualized),1361560000000,21.805079505273365,1.4108539936543378,,5.1483625773377595,4.3526654425805695,9.501028019918328,5.120667689708863,,7.022186778988806,3.9510936934105,10.973280472399306,16.6844118155645,-1.4722524524809777,Eurozone
France,2000,4,% of GDP (annualized),1361560000000,15.971563987484943,3.623520044654661,,1.9200640582860837,1.9164927950292312,3.836556853315315,3.6790264003055317,,4.580399924204589,7.164463815329475,11.744863739534065,12.292537587179412,-7.9083068862187496,Eurozone
France,2001,1,% of GDP (annualized),1370386000000,7.599789254122562,10.036262099291731,,8.14141138715661,2.8642612747065423,11.005672661863155,2.4092377061645407,,9.878184735103831,1.8100708422298537,11.688255577333685,5.19055154795802,-0.6825829154705316,Eurozone
France,2001,2,% of GDP (annualized),1370386000000,5.1319050889311475,6.099443173821099,,5.392296228945713,2.36723154235376,7.7595277712994735,4.272145948075943,,6.562796085774374,1.7893672746218947,8.352163360396268,0.8597591405633157,-0.5926355888049061,Eurozone
France,2001,3,% of GDP (annualized),1370386000000,8.00638114896095,-1.8465921966511625,,2.830393544008768,-1.7919935623977479,1.038399981902909,1.6515270970368934,,5.969760456396957,-0.315989583956637,5.6537708721484305,6.354854051924057,-4.615370890245522,Eurozone
France,2001,4,% of GDP (annualized),1370386000000,4.76508772418866,3.7075854680360134,,3.0040768501721415,2.1505508369174815,5.154627687089623,6.302981302202445,,4.814420167748358,0.7018577878057715,5.516277955554129,-1.537893578013786,-0.3616502684645056,Eurozone
France,2002,1,% of GDP (annualized),1491373000000,4.233341496191764,-2.884107559141811,,6.606628752163275,3.4968110118662468,10.103439763761312,1.583203344837274,,4.7908638464019395,-0.9766525208650015,3.8142113255369385,2.6501381513544904,6.289228438492583,Eurozone
France,2002,2,% of GDP (annualized),1491373000000,1.2944091636364612,1.2777634432164187,,6.555672411663614,0.131350026130284,6.6870224379816445,4.3524563604141955,,6.60027720496482,0.16116869998316988,6.7614459049479905,-3.0580471967777343,-0.07442346696634577,Eurozone
France,2002,3,% of GDP (annualized),1491373000000,4.535662866633632,-4.317643647565029,,5.954330792363815,-1.095774173731186,4.858556618632629,3.5271946913347634,,4.354073059657107,0.06965672571516314,4.423729785372271,1.008468175298869,0.4348268332603581,Eurozone
France,2002,4,% of GDP (annualized),1491373000000,4.1523267858543775,14.179443432595335,,-0.792857125615121,1.8596493365509499,1.066792210935829,4.36346104669992,,6.035953215459848,-0.427252960862239,5.608700254597609,-0.21113426084554301,-4.541908043661779,Eurozone
France,2003,1,% of GDP (annualized),1834637000000,2.5101502908749795,2.2129144642782195,,10.17033161851636,2.092419151254444,12.262750769770806,1.3135193392480367,,10.411557621480434,0.44665416079584136,10.858211782276275,1.1966309514089164,1.4045389874945289,Eurozone
France,2003,2,% of GDP (annualized),1834637000000,2.5046148634307497,3.022797952074443,,10.417818760659465,2.3267519813456286,12.744570742005093,1.2886997519400296,,14.954042918571902,1.4026466281885734,16.356689546760474,1.2159151117087468,-3.612118804755382,Eurozone
France,2003,3,% of GDP (annualized),1834637000000,2.505988433461224,-3.321857358158589,,2.1084697825237364,2.6965263698486406,4.804996152372377,2.27214496055623,,6.101271015247158,1.1111277720878843,7.212398787335042,0.2338434731230211,-2.4074026349626654,Eurozone
France,2003,4,% of GDP (annualized),1834637000000,3.9460837312231245,0.7062999156781423,,8.867247957606873,3.3744070239507873,12.241654981775687,4.359244706609537,,7.41063022167328,1.561606200463634,8.97223642235494,-0.41316097538641156,3.269418559420746,Eurozone
France,2004,1,% of GDP (annualized),2108835000000,2.8831440530909247,8.27048849947957,12.333724822852428,13.909834197554574,3.2375684299625145,17.14740262751709,2.5551014261428704,12.533472934013329,9.006072438099709,0.770872201950366,9.776944640050075,0.32804262694805425,7.370457987467013,Eurozone
France,2004,2,% of GDP (annualized),2108835000000,3.2481677346971196,3.8194668728468564,1.642124353967949,4.01521698340553,5.303659968086645,9.318876951492175,1.954674026180332,8.37231188234262,8.032490357567093,0.7942237656336318,8.826714123200723,1.2934937085167877,0.49216282829144997,Eurozone
France,2004,3,% of GDP (annualized),2108835000000,2.029963307892747,-2.561166436824123,-1.893557002610446,5.257103012611228,0.021787737893196955,5.278890750390619,0.2394780667050765,-2.4588834377274655,4.793070552224332,0.4394633089833961,5.232533861397407,1.7904852409979917,0.04635688914495444,Eurozone
France,2004,4,% of GDP (annualized),2108835000000,3.4322628143026837,12.520684492433027,10.637617922691913,9.394723432795834,2.9874176875857996,12.382141120381633,2.004909004450324,13.815484780174836,3.6987662183148515,4.029580206322448,7.728346424826977,1.4273538098523593,4.653794695554655,Eurozone
France,2005,1,% of GDP (annualized),2193358000000,5.213705805983337,3.006572796962466,6.673451583006513,6.549076522482878,6.711930576039114,13.261007098521993,3.9293713019032914,8.008987544942505,8.270881494402646,1.9260301727305802,10.196911667315597,1.2843345040800451,3.0640954313887656,Eurozone
France,2005,2,% of GDP (annualized),2193358000000,2.255236212054758,14.725997474010171,14.467869179039628,11.910680899698088,-1.738141786612126,10.17253911326833,3.577385640100704,12.657237601340046,10.245803810595442,-0.17477879222634882,10.071025018442043,-1.322149428045946,0.10151409482628919,Eurozone
France,2005,3,% of GDP (annualized),2193358000000,4.313849038050332,3.688322375280278,1.4675823076761751,6.71653626886263,0.29255532275168944,7.009091591614319,3.414849891171437,2.8634269355025492,6.147221386020886,4.862425196798699,11.009646582819585,0.8989991468788953,-4.0005549912052665,Eurozone
France,2005,4,% of GDP (annualized),2193358000000,9.882149566281473,27.027598777764506,29.90829586414986,9.398065123158188,4.559895078687565,13.957960201845754,4.604734408154072,29.022895487193612,4.695131510679059,5.08415297767168,9.77928448835074,5.277415158127401,4.178675713495015,Eurozone
France,2006,1,% of GDP (annualized),2317985000000,4.895821388490434,9.419498573114149,4.046818184069354,12.804023692129155,4.192003414172222,16.996027106128814,3.884976976123659,19.66742666583261,4.64844526068978,4.167106586108193,8.815551846797973,1.0108444125393392,8.18047525933084,Eurozone
