COUNTRY,YEAR,QUARTER,UNIT,"Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Financial account balance, excluding reserves and related items",Net (net acquisition of financial assets less net incurrence of liabilities) - Financial derivatives (other than reserves) and employee stock options,"Net (net acquisition of financial assets less net incurrence of liabilities) - Other investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities","Gross domestic product (GDP), Current prices, US dollar"
"Lithuania, Republic of",1999.0,1.0,"US dollar, Nominal (Current Prices)",-107457500.0,-249115000.0,0.0,75015000.0,-216672500.0,11017000000.0
"Lithuania, Republic of",1999.0,2.0,"US dollar, Nominal (Current Prices)",-157330000.0,-212587499.9999999,0.0,-46715000.0,-352500.0,11017000000.0
"Lithuania, Republic of",1999.0,3.0,"US dollar, Nominal (Current Prices)",-100192500.0,-212020000.0,0.0,-49032500.0,-62795000.0,11017000000.0
"Lithuania, Republic of",1999.0,4.0,"US dollar, Nominal (Current Prices)",-112857500.0,-386977500.0,0.0,-39947500.0,-225772500.0,11017000000.0
"Lithuania, Republic of",2000.0,1.0,"US dollar, Nominal (Current Prices)",-75930000.0,-225040000.0,0.0,43247500.0,-190022500.0,11541000000.0
"Lithuania, Republic of",2000.0,2.0,"US dollar, Nominal (Current Prices)",-115900000.0,-185825000.0,0.0,50097500.0,-110862500.0,11541000000.0
"Lithuania, Republic of",2000.0,3.0,"US dollar, Nominal (Current Prices)",-69395000.0,-13702500.0,0.0,90072500.0,-30980000.0,11541000000.0
"Lithuania, Republic of",2000.0,4.0,"US dollar, Nominal (Current Prices)",-113950000.0,-277830000.0,0.0,-219945000.0,67317500.0,11541000000.0
"Lithuania, Republic of",2001.0,1.0,"US dollar, Nominal (Current Prices)",-107200000.0,-131775000.0,-875000.0,204850000.0,-224125000.0,12260000000.0
"Lithuania, Republic of",2001.0,2.0,"US dollar, Nominal (Current Prices)",-159800000.0,-195700000.0,-7600000.0,-7050000.0,-10325000.0,12260000000.0
"Lithuania, Republic of",2001.0,3.0,"US dollar, Nominal (Current Prices)",-75850000.0,-143125000.0,9675000.0,35500000.0,-108050000.0,12260000000.0
"Lithuania, Republic of",2001.0,4.0,"US dollar, Nominal (Current Prices)",-95875000.0,-307000000.0,125000.0,-275275000.0,78250000.0,12260000000.0
"Lithuania, Republic of",2002.0,1.0,"US dollar, Nominal (Current Prices)",-32005406.85764178,-89920912.11337602,-2163582.630889611,-72456090.27101448,22084158.9145985,14283000000.0
"Lithuania, Republic of",2002.0,2.0,"US dollar, Nominal (Current Prices)",-337988579.9140845,-613979882.2635111,1484964.732087614,2651722.73587074,-265941273.1804765,14283000000.0
"Lithuania, Republic of",2002.0,3.0,"US dollar, Nominal (Current Prices)",-148037186.1586963,177117597.903293,3620807.535989665,106405021.4608576,220849318.1904507,14283000000.0
"Lithuania, Republic of",2002.0,4.0,"US dollar, Nominal (Current Prices)",-176747842.0215073,-521606789.7960163,104161.6434392631,-328789120.8950182,-1296233.78502194,14283000000.0
"Lithuania, Republic of",2003.0,1.0,"US dollar, Nominal (Current Prices)",-152192410.4092913,-673812185.5785356,14272405.44065586,-5701509.223029625,-473473697.2858829,18801000000.0
"Lithuania, Republic of",2003.0,2.0,"US dollar, Nominal (Current Prices)",-138637183.8194285,93979856.30392696,2749253.633410977,-9143400.807060136,250011482.562908,18801000000.0
"Lithuania, Republic of",2003.0,3.0,"US dollar, Nominal (Current Prices)",267592652.901713,-317397251.3515274,3794046.766104344,-591262294.0141993,2478342.994854426,18801000000.0
"Lithuania, Republic of",2003.0,4.0,"US dollar, Nominal (Current Prices)",-118747489.5853654,-745074996.8440493,7205894.166657095,-602434098.029539,-31099303.39580198,18801000000.0
"Lithuania, Republic of",2004.0,1.0,"US dollar, Nominal (Current Prices)",-184334437.5000001,-396650217.7500001,7585830.750000003,157977737.2500001,-374667555.0000001,22710000000.0
"Lithuania, Republic of",2004.0,2.0,"US dollar, Nominal (Current Prices)",-194387582.7142797,-520270167.7777617,-3505409.095237987,-437043805.444431,122821825.2063454,22710000000.0
"Lithuania, Republic of",2004.0,3.0,"US dollar, Nominal (Current Prices)",-64142143.75757686,-373048459.6363701,-122198.78787879,-226471013.5757615,-79148154.90909226,22710000000.0
"Lithuania, Republic of",2004.0,4.0,"US dollar, Nominal (Current Prices)",-138851630.3030316,-105501285.4545465,-6553277.87878794,-55696373.5757581,100790711.4545464,22710000000.0
"Lithuania, Republic of",2005.0,1.0,"US dollar, Nominal (Current Prices)",-205375300.774186,-376604433.5483733,2622593.548387001,136689575.7419305,-285062805.741925,26118000000.0
"Lithuania, Republic of",2005.0,2.0,"US dollar, Nominal (Current Prices)",-264014488.061545,-566943532.8923218,-10137934.69230794,-448172275.646165,155381165.5076962,26118000000.0
"Lithuania, Republic of",2005.0,3.0,"US dollar, Nominal (Current Prices)",-95849209.63636269,-926200781.8787786,3464576.242424208,-898423175.8787789,64607027.39393875,26118000000.0
"Lithuania, Republic of",2005.0,4.0,"US dollar, Nominal (Current Prices)",-179779497.3749999,-456079954.4062498,-8805962.953124996,-599625469.2656248,332130975.1874999,26118000000.0
"Lithuania, Republic of",2006.0,1.0,"US dollar, Nominal (Current Prices)",-211316518.3999933,-779824800.8615139,1995820.553846091,-358838917.1692195,-211665185.8461472,30138000000.0
"Lithuania, Republic of",2006.0,2.0,"US dollar, Nominal (Current Prices)",-130567933.0161294,-732322910.0322603,-1472144.951612908,-756846076.7903249,156563244.7258069,30138000000.0
"Lithuania, Republic of",2006.0,3.0,"US dollar, Nominal (Current Prices)",-310609874.9999943,-1258329982.630746,-1541899.276923049,-1279738170.938438,333559962.5846093,30138000000.0
"Lithuania, Republic of",2006.0,4.0,"US dollar, Nominal (Current Prices)",-1086871338.142899,-1839983907.666738,8840438.444444787,-730508882.8889172,-31444125.0793663,30138000000.0
"Lithuania, Republic of",2007.0,1.0,"US dollar, Nominal (Current Prices)",-392048677.3437498,-866965703.515624,-26211.71874999999,-994590562.1093744,519699747.6562498,39765000000.0
"Lithuania, Republic of",2007.0,2.0,"US dollar, Nominal (Current Prices)",-399089502.2258007,-2040434899.870938,-2561463.54838706,-1694623839.451588,55839905.3548379,39765000000.0
"Lithuania, Republic of",2007.0,3.0,"US dollar, Nominal (Current Prices)",-721548850.2922918,-1626339043.38458,-1799716.292307653,-1259485423.89228,356494947.0922998,39765000000.0
"Lithuania, Republic of",2007.0,4.0,"US dollar, Nominal (Current Prices)",-213626194.1093749,-2122601569.421874,5055641.265624997,-1210340799.499999,-703690217.0781246,39765000000.0
"Lithuania, Republic of",2008.0,1.0,"US dollar, Nominal (Current Prices)",-44778336.45161435,-877026401.096803,-1407747.03225811,-1016947470.483904,186107152.8709738,48004000000.0
"Lithuania, Republic of",2008.0,2.0,"US dollar, Nominal (Current Prices)",-196057668.7499999,-2333429944.874999,-1421613.374999999,-2442706709.249999,306756046.4999998,48004000000.0
"Lithuania, Republic of",2008.0,3.0,"US dollar, Nominal (Current Prices)",-602611099.9999893,-703071367.0454423,-16374647.27272698,-198437246.5909056,114351626.8181798,48004000000.0
"Lithuania, Republic of",2008.0,4.0,"US dollar, Nominal (Current Prices)",-329066146.1250001,-233343324.140625,1133438.34375,596162209.7812501,-501572826.1406251,48004000000.0
"Lithuania, Republic of",2009.0,1.0,"US dollar, Nominal (Current Prices)",407443507.0793596,993209505.8095106,-30135159.14285674,681343831.6190385,-65442673.74603087,37591000000.0
"Lithuania, Republic of",2009.0,2.0,"US dollar, Nominal (Current Prices)",483291293.2419286,416017930.4193489,-20693204.61290293,81668635.59677303,-128248793.8064498,37591000000.0
"Lithuania, Republic of",2009.0,3.0,"US dollar, Nominal (Current Prices)",208638524.0454479,618210052.2745003,-2374305.54545447,757732439.0454304,-131130320.7272685,37591000000.0
"Lithuania, Republic of",2009.0,4.0,"US dollar, Nominal (Current Prices)",-134684952.6000022,1093929127.246171,11143690.80000018,2175354856.061573,-957884467.0154,37591000000.0
"Lithuania, Republic of",2010.0,1.0,"US dollar, Nominal (Current Prices)",-363870736.2539589,-296149734.603167,19526660.06349156,2147324127.492008,-2099129785.904708,36693000000.0
"Lithuania, Republic of",2010.0,2.0,"US dollar, Nominal (Current Prices)",267149939.3492078,528632330.1587331,15236302.0158731,231772237.2539695,14473851.53968262,36693000000.0
"Lithuania, Republic of",2010.0,3.0,"US dollar, Nominal (Current Prices)",-600823913.1515183,-285280974.8787893,34496572.60606079,653963094.606064,-372916728.9393959,36693000000.0
"Lithuania, Republic of",2010.0,4.0,"US dollar, Nominal (Current Prices)",-298316773.5454551,522784423.6666677,19545500.93939398,560014596.0606072,241541100.2121217,36693000000.0
"Lithuania, Republic of",2011.0,1.0,"US dollar, Nominal (Current Prices)",-359630644.6406248,-179411765.5468749,-2859097.140624998,-14760601.98437499,197838578.2187499,43201000000.0
"Lithuania, Republic of",2011.0,2.0,"US dollar, Nominal (Current Prices)",-389611620.0952368,-204346790.4761898,-244640.523809523,100763114.5714282,84746355.57142828,43201000000.0
"Lithuania, Republic of",2011.0,3.0,"US dollar, Nominal (Current Prices)",-389185557.8181736,-461586588.1212023,-1935403.15151511,132765830.787876,-203231457.9393896,43201000000.0
"Lithuania, Republic of",2011.0,4.0,"US dollar, Nominal (Current Prices)",72989094.78125001,-968028991.8125,-4246687.265625001,772034263.3437502,-1808805662.671875,43201000000.0
"Lithuania, Republic of",2012.0,1.0,"US dollar, Nominal (Current Prices)",-219064752.6153885,-63797759.1538473,-22441291.07692347,1907653932.076957,-1729945647.538492,42736000000.0
"Lithuania, Republic of",2012.0,2.0,"US dollar, Nominal (Current Prices)",387757984.8386988,865510164.2419112,-345983.6612903129,-96939496.2096747,575037659.2741774,42736000000.0
"Lithuania, Republic of",2012.0,3.0,"US dollar, Nominal (Current Prices)",-411468005.3692259,-971064992.769219,-19366289.09230746,-384687765.7076877,-155542932.5999981,42736000000.0
"Lithuania, Republic of",2012.0,4.0,"US dollar, Nominal (Current Prices)",-12513094.6875,604907634.3749999,-2736023.812499999,560236534.6874998,59920218.18749998,42736000000.0
"Lithuania, Republic of",2013.0,1.0,"US dollar, Nominal (Current Prices)",-429296879.5161407,809189026.9355056,-8993483.709677665,794794170.4838927,452685219.6774317,46321000000.0
"Lithuania, Republic of",2013.0,2.0,"US dollar, Nominal (Current Prices)",40179688.50793508,119324269.9999957,2586338.857142765,-530735020.7301399,607293263.3650578,46321000000.0
"Lithuania, Republic of",2013.0,3.0,"US dollar, Nominal (Current Prices)",-167680759.9090925,-270993188.9393966,-5045121.181818231,-278925019.8787906,180657712.0303048,46321000000.0
"Lithuania, Republic of",2013.0,4.0,"US dollar, Nominal (Current Prices)",119997579.0468749,1182514421.078124,4722599.515624997,409736544.7187497,648057697.7968745,46321000000.0
"Lithuania, Republic of",2014.0,1.0,"US dollar, Nominal (Current Prices)",-40404136.50793515,469687814.6666508,1109401.714285677,1023772337.523775,-514789788.0634748,48388000000.0
"Lithuania, Republic of",2014.0,2.0,"US dollar, Nominal (Current Prices)",75271884.6774215,-834942069.4355073,1905790.887096828,-1249746367.983906,337626622.9838805,48388000000.0
"Lithuania, Republic of",2014.0,3.0,"US dollar, Nominal (Current Prices)",75198967.2272733,245175409.4545473,-7754520.681818241,84279047.00000064,93451915.90909162,48388000000.0
"Lithuania, Republic of",2014.0,4.0,"US dollar, Nominal (Current Prices)",78337757.81250001,-575610046.8749999,-1912201.171875001,573972802.7343752,-1226008406.25,48388000000.0
"Lithuania, Republic of",2015.0,1.0,"US dollar, Nominal (Current Prices)",-305973014.2857258,1844227850.000066,-22669255.71428657,2142103897.142938,30766222.85714424,41548000000.0
"Lithuania, Republic of",2015.0,2.0,"US dollar, Nominal (Current Prices)",-163016415.0322528,-1271028454.774153,-12191138.77419316,-1443594410.967696,347773509.9999889,41548000000.0
"Lithuania, Republic of",2015.0,3.0,"US dollar, Nominal (Current Prices)",-86642001.00000001,481299984.0,-32993772.0,126728100.0,474207657.0,41548000000.0
"Lithuania, Republic of",2015.0,4.0,"US dollar, Nominal (Current Prices)",-124685624.3692343,1277731926.67696,1018601.815384644,2339388836.000067,-937989886.7692575,41548000000.0
"Lithuania, Republic of",2016.0,1.0,"US dollar, Nominal (Current Prices)",832789982.2257695,-1694099640.967667,-29588613.38709546,-3800886053.903057,1303585044.096716,42952000000.0
"Lithuania, Republic of",2016.0,2.0,"US dollar, Nominal (Current Prices)",-472607593.169237,-352389194.1230815,1343790.107692325,-1025469945.12309,1144344554.061553,42952000000.0
"Lithuania, Republic of",2016.0,3.0,"US dollar, Nominal (Current Prices)",-239952360.2272752,61492747.3484855,-28663860.98484878,343486181.4393975,-13377212.87878791,42952000000.0
"Lithuania, Republic of",2016.0,4.0,"US dollar, Nominal (Current Prices)",-384849003.515625,730953080.8593751,20586276.5625,-177669924.609375,1272885732.421875,42952000000.0
"Lithuania, Republic of",2017.0,1.0,"US dollar, Nominal (Current Prices)",-237268698.3692256,4642514.5846153,-43049739.59999907,-989718092.0307478,1274679044.584588,47745000000.0
"Lithuania, Republic of",2017.0,2.0,"US dollar, Nominal (Current Prices)",-324235814.5000028,728332015.5483934,-4287288.209677456,1805003442.806467,-748148324.5483935,47745000000.0
"Lithuania, Republic of",2017.0,3.0,"US dollar, Nominal (Current Prices)",-55312276.23076973,-517074052.2307729,-67974547.15384662,-1461951972.076933,1068164743.230777,47745000000.0
"Lithuania, Republic of",2017.0,4.0,"US dollar, Nominal (Current Prices)",-316010325.714282,-1082029245.285701,2319449.85714283,-945829265.8571316,177490896.4285693,47745000000.0
"Lithuania, Republic of",2018.0,1.0,"US dollar, Nominal (Current Prices)",-43034792.14285766,-773052864.2857236,-20810597.85714311,-2269953145.000027,1560745670.714304,54294000000.0
"Lithuania, Republic of",2018.0,2.0,"US dollar, Nominal (Current Prices)",431593595.1904846,79329435.9047634,17395760.95238129,-1090606977.57145,720947057.3333473,54294000000.0
"Lithuania, Republic of",2018.0,3.0,"US dollar, Nominal (Current Prices)",-644305597.3845943,-568996093.7538275,-802402.0615384353,475812793.4769075,-399700887.7846023,54294000000.0
"Lithuania, Republic of",2018.0,4.0,"US dollar, Nominal (Current Prices)",-4383024.000000035,1371521260.0,8891603.375000002,1170324478.625,196688202.0,54294000000.0
"Lithuania, Republic of",2019.0,1.0,"US dollar, Nominal (Current Prices)",-132624029.7142823,465007538.2857025,-9994788.571428316,918918589.7142624,-311292233.1428492,55132000000.0
"Lithuania, Republic of",2019.0,2.0,"US dollar, Nominal (Current Prices)",-453547794.0000001,-18158992.0,9057022.000000002,1709709550.0,-1283377770.0,55132000000.0
"Lithuania, Republic of",2019.0,3.0,"US dollar, Nominal (Current Prices)",-422849465.0908997,799575558.4242247,-8650912.060605869,1373815984.575727,-142740048.9999968,55132000000.0
"Lithuania, Republic of",2019.0,4.0,"US dollar, Nominal (Current Prices)",-263900916.8124999,1514676344.875,14170960.0,2682252738.249999,-917846436.5624998,55132000000.0
"Lithuania, Republic of",2020.0,1.0,"US dollar, Nominal (Current Prices)",-14069953.5625,607345644.3749998,-287287280.6562499,-223950436.4062499,1132653315.0,57352000000.0
"Lithuania, Republic of",2020.0,2.0,"US dollar, Nominal (Current Prices)",62780535.48387061,1380863385.03225,28923102.83870951,2360757402.645148,-1071597655.935478,57352000000.0
"Lithuania, Republic of",2020.0,3.0,"US dollar, Nominal (Current Prices)",-682234675.2272692,625273661.3939362,-25634209.59090896,2744847574.257562,-1411705028.045447,57352000000.0
"Lithuania, Republic of",2020.0,4.0,"US dollar, Nominal (Current Prices)",2099501.292307617,1810163770.461597,4771593.846154,2529839412.307774,-726546736.9846389,57352000000.0
"Lithuania, Republic of",2021.0,1.0,"US dollar, Nominal (Current Prices)",-603869626.6666574,34338157.1428566,-188920106.6666638,996782483.7142704,-169654593.2380926,67068000000.0
"Lithuania, Republic of",2021.0,2.0,"US dollar, Nominal (Current Prices)",374559401.3333195,699136550.4444185,2049935.55555548,-965145834.8888532,1287673048.444397,67068000000.0
"Lithuania, Republic of",2021.0,3.0,"US dollar, Nominal (Current Prices)",-365934413.65152,251874264.5939749,4785921.848484912,1192672943.015167,-581689900.3333411,67068000000.0
"Lithuania, Republic of",2021.0,4.0,"US dollar, Nominal (Current Prices)",-642295547.5151752,501962066.545473,22641810.00000084,-476998899.2575945,1598614703.318241,67068000000.0
"Lithuania, Republic of",2022.0,1.0,"US dollar, Nominal (Current Prices)",-1311507021.78125,-3374284587.40625,-196911692.03125,-3860534763.96875,1994668890.375,71082000000.0
"Lithuania, Republic of",2022.0,2.0,"US dollar, Nominal (Current Prices)",553118851.4762003,883256908.2857302,19323440.71428606,-1512402586.285742,1823217202.380985,71082000000.0
"Lithuania, Republic of",2022.0,3.0,"US dollar, Nominal (Current Prices)",-857900227.5454495,-649308337.9999942,13875917.15151507,798489551.7878772,-603773579.3939359,71082000000.0
"Lithuania, Republic of",2022.0,4.0,"US dollar, Nominal (Current Prices)",-1606112819.124999,-548967651.1874987,-1408315.874999999,2099166247.999999,-1040612764.187499,71082000000.0
"Lithuania, Republic of",2023.0,1.0,"US dollar, Nominal (Current Prices)",-50377638.92307939,-227391464.1230878,-29400368.61538587,-1669254213.415456,1521640756.830834,79824000000.0
"Lithuania, Republic of",2023.0,2.0,"US dollar, Nominal (Current Prices)",-130249559.4193591,1457675903.45166,5312753.677419529,1474354466.225855,108258242.9677453,79824000000.0
"Lithuania, Republic of",2023.0,3.0,"US dollar, Nominal (Current Prices)",-302923308.23078,2007102291.846226,-13921127.92307742,2123140716.230845,200806011.7692379,79824000000.0
"Lithuania, Republic of",2023.0,4.0,"US dollar, Nominal (Current Prices)",-941091563.8889108,-16814613.65079437,-22179378.49206401,1376562104.761937,-430105776.0317561,79824000000.0
"Lithuania, Republic of",2024.0,1.0,"US dollar, Nominal (Current Prices)",-715110374.6984116,578322890.4444436,-15244453.71428569,2397396646.158726,-1088718927.301586,84847000000.0
"Lithuania, Republic of",2024.0,2.0,"US dollar, Nominal (Current Prices)",-845653893.3333641,2419599476.825484,-7074033.714285961,3509991248.889016,-237663845.0158817,84847000000.0
"Lithuania, Republic of",2024.0,3.0,"US dollar, Nominal (Current Prices)",-983008198.3636764,301265174.727285,-29215989.09091029,1192100222.545503,121389139.6363686,84847000000.0
"Lithuania, Republic of",2024.0,4.0,"US dollar, Nominal (Current Prices)",-895697382.0000001,-2549911246.875,3898701.875000001,-2287491225.875,629314570.8750001,84847000000.0
"Lithuania, Republic of",2025.0,1.0,"US dollar, Nominal (Current Prices)",-270620080.9523886,975793965.873044,-21152059.52381012,1386028163.095277,-118462056.7460351,89192000000.0
Malta,1999.0,1.0,"US dollar, Nominal (Current Prices)",5821265.780478671,-77173030.2420688,0.0,-167055547.4253349,84061251.40278746,3827000000.0
Malta,1999.0,2.0,"US dollar, Nominal (Current Prices)",-385257244.4302212,-190621935.9205297,0.0,37204821.1770124,157430487.3326791,3827000000.0
Malta,1999.0,3.0,"US dollar, Nominal (Current Prices)",-125478991.3694217,49751779.9329631,0.0,-45786513.1771004,221017284.4794852,3827000000.0
Malta,1999.0,4.0,"US dollar, Nominal (Current Prices)",-293441476.0235672,-217052826.37177,0.0,34624450.77561849,41764198.87617873,3827000000.0
Malta,2000.0,1.0,"US dollar, Nominal (Current Prices)",-27232535.83419066,-93185622.36428487,0.0,-8827710.486253703,-57125376.04384038,4042000000.0
Malta,2000.0,2.0,"US dollar, Nominal (Current Prices)",-60084808.33180699,-43760442.84911963,0.0,-135555014.7220366,151879380.204724,4042000000.0
Malta,2000.0,3.0,"US dollar, Nominal (Current Prices)",-60583156.93863452,-20417470.00286464,0.0,166184177.681516,-126018490.7457461,4042000000.0
Malta,2000.0,4.0,"US dollar, Nominal (Current Prices)",-432160770.7745494,-74543704.30267,0.0,-384735781.6950299,742352848.1669092,4042000000.0
Malta,2001.0,1.0,"US dollar, Nominal (Current Prices)",389151979.1239074,12793025.94434516,0.0,-397578198.1236584,21219244.94409688,4072000000.0
Malta,2001.0,2.0,"US dollar, Nominal (Current Prices)",-248086690.371576,-786187.65059041,0.0,821426980.641064,-574126477.9200791,4072000000.0
Malta,2001.0,3.0,"US dollar, Nominal (Current Prices)",50115907.8059812,-96172073.80569495,0.0,-461689598.669998,315401617.0583228,4072000000.0
Malta,2001.0,4.0,"US dollar, Nominal (Current Prices)",-421811822.2201298,-58340890.29428994,0.0,-372001733.679264,735472665.6051043,4072000000.0
Malta,2002.0,1.0,"US dollar, Nominal (Current Prices)",371970650.9934233,-52521740.6223287,0.0,-221935596.9645784,-202556794.651173,4462000000.0
Malta,2002.0,2.0,"US dollar, Nominal (Current Prices)",-58642969.98602123,-86231871.34407458,0.0,-289869738.3953513,262280837.0372961,4462000000.0
Malta,2002.0,3.0,"US dollar, Nominal (Current Prices)",-149242058.7573658,17166466.2907445,0.0,-92479186.72240113,258887711.7705123,4462000000.0
Malta,2002.0,4.0,"US dollar, Nominal (Current Prices)",236800923.7265959,-109303806.9121821,0.0,-410464803.0654958,64360072.42671894,4462000000.0
Malta,2003.0,1.0,"US dollar, Nominal (Current Prices)",-27305660.34354064,-43944580.0042051,0.0,-165269721.825373,148630802.1647085,5425000000.0
Malta,2003.0,2.0,"US dollar, Nominal (Current Prices)",-15593866.14218911,-86887352.52433738,0.0,-431207701.182656,359914214.8005068,5425000000.0
Malta,2003.0,3.0,"US dollar, Nominal (Current Prices)",-55227664.68314068,15446838.74026053,0.0,-701727727.7782847,772402231.2016859,5425000000.0
Malta,2003.0,4.0,"US dollar, Nominal (Current Prices)",-333708258.0338474,-143816983.0475055,-25064761.46449706,-95285585.41383986,310241621.8646813,5425000000.0
Malta,2004.0,1.0,"US dollar, Nominal (Current Prices)",-431218111.1400001,34340943.33000026,9285956.640000004,-425420636.8650001,881693734.6950003,6109000000.0
Malta,2004.0,2.0,"US dollar, Nominal (Current Prices)",-654783917.6158528,59611830.64999829,34042943.05047514,314715387.6488792,365637417.5664967,6109000000.0
Malta,2004.0,3.0,"US dollar, Nominal (Current Prices)",-439630668.7903106,-21704826.50424353,13977708.35151539,-999655004.9648668,1403603138.899418,6109000000.0
Malta,2004.0,4.0,"US dollar, Nominal (Current Prices)",-629184102.1787938,161993784.9666682,50007739.0733338,13137570.28060605,728032577.791522,6109000000.0
Malta,2005.0,1.0,"US dollar, Nominal (Current Prices)",-2893812207.3057,-142044780.6380593,131902424.6083823,-785598553.0677131,3405463555.126972,6392000000.0
Malta,2005.0,2.0,"US dollar, Nominal (Current Prices)",-2808651712.028377,-109103193.7878476,115847250.1941567,-494894301.4992431,3078595569.545615,6392000000.0
Malta,2005.0,3.0,"US dollar, Nominal (Current Prices)",-2587968429.613307,-99862750.4242414,114033843.1927261,-1332116512.055138,3706188348.051478,6392000000.0
Malta,2005.0,4.0,"US dollar, Nominal (Current Prices)",-2540602667.338593,-4289846.83781256,100482098.079375,-2247123333.375468,4682954055.796873,6392000000.0
Malta,2006.0,1.0,"US dollar, Nominal (Current Prices)",-2243328632.926699,-67065822.5772299,43648475.28246016,398547330.0799874,1734067004.987022,6783000000.0
Malta,2006.0,2.0,"US dollar, Nominal (Current Prices)",-3122177230.487913,-237455344.9785482,41280831.80854851,-591635049.9808083,3435076103.681623,6783000000.0
Malta,2006.0,3.0,"US dollar, Nominal (Current Prices)",-2340602337.791034,66467327.5076924,80864334.1446139,1389375492.457667,936829838.6964444,6783000000.0
Malta,2006.0,4.0,"US dollar, Nominal (Current Prices)",-2468909838.230096,-262932165.5714387,62753066.19476433,337239659.0392194,1805984947.424673,6783000000.0
Malta,2007.0,1.0,"US dollar, Nominal (Current Prices)",-4968939927.464841,18249122.8281263,144781476.9843749,849716688.8164059,3992690884.492186,7972000000.0
Malta,2007.0,2.0,"US dollar, Nominal (Current Prices)",-5211909239.726054,4770388.82419313,114164969.6070951,603714174.8106365,4498800484.132516,7972000000.0
Malta,2007.0,3.0,"US dollar, Nominal (Current Prices)",-5445358447.397419,-121618754.7089499,90001338.88569033,2304018119.241919,2929720234.560859,7972000000.0
Malta,2007.0,4.0,"US dollar, Nominal (Current Prices)",-5325801407.668122,-839181258.1360948,94155596.5714062,377904983.6428123,4014559569.31781,7972000000.0
Malta,2008.0,1.0,"US dollar, Nominal (Current Prices)",387806302.2067867,-442120327.6780788,53946663.40000175,-1973487018.210386,1089613724.925519,9171000000.0
Malta,2008.0,2.0,"US dollar, Nominal (Current Prices)",422450692.2674997,-153263200.6312499,-324267667.5187498,-3598794887.377498,3347348661.997498,9171000000.0
Malta,2008.0,3.0,"US dollar, Nominal (Current Prices)",386012443.1545386,634027696.9204432,-114759337.474998,-2029639335.481782,2392413926.722685,9171000000.0
Malta,2008.0,4.0,"US dollar, Nominal (Current Prices)",128557344.646406,-264582861.8217188,326639797.2984376,1832978960.756719,-2552758964.523282,9171000000.0
Malta,2009.0,1.0,"US dollar, Nominal (Current Prices)",-1832012084.527595,-309976266.1580912,534890345.6215802,-282018316.8917423,1269163789.639666,8760000000.0
Malta,2009.0,2.0,"US dollar, Nominal (Current Prices)",-1615340179.046106,115365160.9924177,-147372286.6201592,-295274717.3295119,2173352343.988195,8760000000.0
Malta,2009.0,3.0,"US dollar, Nominal (Current Prices)",-1982828902.8763,-31118467.65204751,221309162.9222657,-217646152.9813567,2079432673.089479,8760000000.0
Malta,2009.0,4.0,"US dollar, Nominal (Current Prices)",-2116060962.16988,104291496.6060018,410987445.3909297,-1609123530.899103,3418488544.284055,8760000000.0
Malta,2010.0,1.0,"US dollar, Nominal (Current Prices)",-1050742992.223465,159581076.2057102,-105713769.6812671,-346769281.8387212,1662807119.949164,9104000000.0
Malta,2010.0,2.0,"US dollar, Nominal (Current Prices)",-1854787095.962232,287950604.940319,13920185.41888897,-117680927.0479368,2246498442.5316,9104000000.0
Malta,2010.0,3.0,"US dollar, Nominal (Current Prices)",-1823178332.982131,-678571725.5978823,-203865190.4103041,51581284.21787906,1296890513.576673,9104000000.0
Malta,2010.0,4.0,"US dollar, Nominal (Current Prices)",-1186753376.023033,140006365.5545458,-53310455.68242435,167265480.1030306,1212804717.156972,9104000000.0
Malta,2011.0,1.0,"US dollar, Nominal (Current Prices)",-2850729972.323123,552712588.090156,-12715868.73265624,-174877429.0003124,3591035858.146248,9788000000.0
Malta,2011.0,2.0,"US dollar, Nominal (Current Prices)",-2962076378.548561,-65366508.89999974,-187139927.2809517,272508677.1261896,2811341119.803324,9788000000.0
Malta,2011.0,3.0,"US dollar, Nominal (Current Prices)",-3226777453.493265,-205958963.6799955,-105014833.7309069,-1289554740.475124,4415388064.0193,9788000000.0
Malta,2011.0,4.0,"US dollar, Nominal (Current Prices)",-3145365006.520157,81444181.71937488,-44465781.61140626,-2125783253.535001,5397058223.385939,9788000000.0
Malta,2012.0,1.0,"US dollar, Nominal (Current Prices)",-2771044592.392357,-107717148.5107712,-152958240.7761565,866466113.4184768,1949819571.239265,9616000000.0
Malta,2012.0,2.0,"US dollar, Nominal (Current Prices)",-2771034015.686535,667177593.249175,67539598.66257875,-231227159.803058,3601899170.076189,9616000000.0
Malta,2012.0,3.0,"US dollar, Nominal (Current Prices)",-3139515383.804732,-486322650.9815315,-254197734.8086124,41480240.77584566,2865910226.855966,9616000000.0
Malta,2012.0,4.0,"US dollar, Nominal (Current Prices)",-2895594686.036249,1083955968.995625,-221995396.3631249,513025989.9599999,3688520061.434999,9616000000.0
Malta,2013.0,1.0,"US dollar, Nominal (Current Prices)",-2275714947.72103,-254846274.4935553,-174977932.1951661,351429686.3903322,1844416919.032308,10797000000.0
Malta,2013.0,2.0,"US dollar, Nominal (Current Prices)",-3143118440.787507,-199700236.1590405,-44821644.26380793,-2058058898.979292,5046298747.871567,10797000000.0
