COUNTRY,YEAR,QUARTER,UNIT,"Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Financial account balance, excluding reserves and related items",Net (net acquisition of financial assets less net incurrence of liabilities) - Financial derivatives (other than reserves) and employee stock options,"Net (net acquisition of financial assets less net incurrence of liabilities) - Other investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities","Gross domestic product (GDP), Current prices, US dollar"
Chile,2007.0,3.0,"US dollar, Nominal (Current Prices)",-2002596187.47845,4061449034.43283,28260070.1991425,417644535.665691,5618166960.18644,172565000000.0
Chile,2007.0,4.0,"US dollar, Nominal (Current Prices)",-1459052559.47557,904598215.6863308,13934409.0443314,-827333417.313134,3177182683.89071,172565000000.0
Chile,2008.0,1.0,"US dollar, Nominal (Current Prices)",154251444.564254,2116776021.789439,-379739186.082431,-2442895711.67834,4785361469.13595,179663000000.0
Chile,2008.0,2.0,"US dollar, Nominal (Current Prices)",-3883644052.80637,-1304918668.55715,627929800.405679,-1250769117.51956,3201527009.27309,179663000000.0
Chile,2008.0,3.0,"US dollar, Nominal (Current Prices)",-2262483434.12483,-7772314698.59551,560648090.901201,-5147350281.73686,-923075172.815019,179663000000.0
Chile,2008.0,4.0,"US dollar, Nominal (Current Prices)",-4357241649.03014,-4234074072.393656,232125988.047563,-1475166007.90093,1366773098.41985,179663000000.0
Chile,2009.0,1.0,"US dollar, Nominal (Current Prices)",-1859585525.8304,-479616995.0506714,225390954.860978,2115111805.55939,-960348079.250638,171794000000.0
Chile,2009.0,2.0,"US dollar, Nominal (Current Prices)",-916011796.152976,2012334515.555465,616046678.867651,-2965976960.33787,5278310101.50865,171794000000.0
Chile,2009.0,3.0,"US dollar, Nominal (Current Prices)",-2398216754.16511,-1846106424.554498,179473652.564788,-3276816075.92962,3636528519.91141,171794000000.0
Chile,2009.0,4.0,"US dollar, Nominal (Current Prices)",-1770793515.89545,1066321476.23375,27691981.2768357,-1031759854.8457,3841241783.20806,171794000000.0
Chile,2010.0,1.0,"US dollar, Nominal (Current Prices)",-2451859734.9191,6718365769.983491,497757626.065346,6108020930.77063,2564234416.60662,217105000000.0
Chile,2010.0,2.0,"US dollar, Nominal (Current Prices)",-172199022.543332,-995827567.598463,-157095590.636219,-661844715.832643,-4701452.84626892,217105000000.0
Chile,2010.0,3.0,"US dollar, Nominal (Current Prices)",-3273749408.33868,-394076893.526838,232602462.470315,-1745016693.70683,4392588810.69836,217105000000.0
Chile,2010.0,4.0,"US dollar, Nominal (Current Prices)",-390736065.723304,-864333588.1786765,360424666.52246,-331556766.466175,-503236292.181652,217105000000.0
Chile,2011.0,1.0,"US dollar, Nominal (Current Prices)",-4170075001.10138,-2860938185.859364,682639700.384862,1978878292.39673,-1353447543.82957,251225000000.0
Chile,2011.0,2.0,"US dollar, Nominal (Current Prices)",-389511206.346361,-4002623431.02981,239307982.669696,-3812379136.79629,-40566272.8768561,251225000000.0
Chile,2011.0,3.0,"US dollar, Nominal (Current Prices)",-2217472372.14405,-9310765435.04212,505526151.009247,28189794.450298,-7626274126.57762,251225000000.0
Chile,2011.0,4.0,"US dollar, Nominal (Current Prices)",-2700788608.39403,-7112535085.83041,990749485.105614,-3887576042.0925,-1513806580.14949,251225000000.0
Chile,2012.0,1.0,"US dollar, Nominal (Current Prices)",-1657427470.3734,1537055462.8917,-411943732.528718,-100667835.822653,3707303807.25647,267165000000.0
Chile,2012.0,2.0,"US dollar, Nominal (Current Prices)",-990449560.36986,-6864233643.31946,768143390.436324,-2032706285.07529,-4609180032.71062,267165000000.0
Chile,2012.0,3.0,"US dollar, Nominal (Current Prices)",-2267848486.72461,-3958817004.795488,-535338979.437466,-467016775.798838,-688511378.01457,267165000000.0
Chile,2012.0,4.0,"US dollar, Nominal (Current Prices)",-6951259569.66477,-5554711871.94203,168704928.454452,-3305895747.29201,4533756566.6003,267165000000.0
Chile,2013.0,1.0,"US dollar, Nominal (Current Prices)",-1938537006.09844,-307416904.65875,41876897.234898,1777510594.98235,-188302335.317557,277218000000.0
Chile,2013.0,2.0,"US dollar, Nominal (Current Prices)",-1745507476.83404,-5717109192.91009,231552681.697095,3825144382.98356,-8028253716.1167,277218000000.0
Chile,2013.0,3.0,"US dollar, Nominal (Current Prices)",-3430166125.23978,-6079541208.915941,558674232.172088,-2249846400.48264,-958214878.655603,277218000000.0
Chile,2013.0,4.0,"US dollar, Nominal (Current Prices)",-4683550624.46631,-1741935187.834929,173239114.929331,-1545855064.09498,4314164649.93704,277218000000.0
Chile,2014.0,1.0,"US dollar, Nominal (Current Prices)",-3132129184.54444,-1606115447.229513,802582173.36235,1560596616.3006,-837197998.708029,259394000000.0
Chile,2014.0,2.0,"US dollar, Nominal (Current Prices)",-2802491222.24924,-2299566656.133428,91062412.3099111,-530390259.258739,942291463.345445,259394000000.0
Chile,2014.0,3.0,"US dollar, Nominal (Current Prices)",-3164183843.35739,-3547872426.183322,476009257.4027,1397516910.31774,-2257129958.08707,259394000000.0
Chile,2014.0,4.0,"US dollar, Nominal (Current Prices)",-6349153947.27035,-2946006169.422509,240808558.650055,4493737829.47335,-1331375600.52568,259394000000.0
Chile,2015.0,1.0,"US dollar, Nominal (Current Prices)",1401343498.10176,2616502308.927874,113126962.048018,-184009429.005803,1286049295.2739,242515000000.0
Chile,2015.0,2.0,"US dollar, Nominal (Current Prices)",-897302637.561626,-663435895.876937,-178498745.794277,477206371.659057,-64845808.0700907,242515000000.0
Chile,2015.0,3.0,"US dollar, Nominal (Current Prices)",-516851277.876625,-3204364954.72361,366868246.601029,26312962.5933007,-3080694704.10132,242515000000.0
Chile,2015.0,4.0,"US dollar, Nominal (Current Prices)",-1902341678.37628,-2876731041.430725,420723840.220897,-1102444693.53564,-292667358.109701,242515000000.0
Chile,2016.0,1.0,"US dollar, Nominal (Current Prices)",-2461572325.36518,1315632883.067412,157359124.447857,355240731.357489,3264598201.79724,249306000000.0
Chile,2016.0,2.0,"US dollar, Nominal (Current Prices)",-990703373.186411,-1899114174.076828,269987263.567186,1122292522.0995,-2300683997.76711,249306000000.0
Chile,2016.0,3.0,"US dollar, Nominal (Current Prices)",-16925250.2912641,-2991444385.762471,45984034.5002794,250682467.855563,-3271185431.36705,249306000000.0
Chile,2016.0,4.0,"US dollar, Nominal (Current Prices)",-17778518.8746157,-2461143279.278221,216178690.746382,-2473816352.67421,-186024900.895773,249306000000.0
Chile,2017.0,1.0,"US dollar, Nominal (Current Prices)",268379810.931474,386902814.91522,-97121348.3698953,-634765439.708219,850199675.021856,276357000000.0
Chile,2017.0,2.0,"US dollar, Nominal (Current Prices)",564448141.634358,152809315.219565,123024260.98167,-492704572.039931,-42407795.2665323,276357000000.0
Chile,2017.0,3.0,"US dollar, Nominal (Current Prices)",-177478949.707357,-434200628.59804,31641132.7275864,-1796867844.41903,1509557253.28077,276357000000.0
Chile,2017.0,4.0,"US dollar, Nominal (Current Prices)",-3357596581.11651,-3512729098.0518,7144873.94663792,-2647558891.70409,2483890495.35216,276357000000.0
Chile,2018.0,1.0,"US dollar, Nominal (Current Prices)",-3673133553.8766,-366424946.04947,-154477769.014323,-1045116813.24629,4506114112.82773,295428000000.0
Chile,2018.0,2.0,"US dollar, Nominal (Current Prices)",-2526166528.6428,-2704998914.031069,129846956.583651,1001236344.46581,-1310137991.18749,295428000000.0
Chile,2018.0,3.0,"US dollar, Nominal (Current Prices)",-113008775.4525,-4649204910.7777,692014381.9134,-3413199996.1021,-1815044225.4964,295428000000.0
Chile,2018.0,4.0,"US dollar, Nominal (Current Prices)",216276196.7702,-5014081684.48855,214348118.566372,-1368150396.6919,-4076757627.772,295428000000.0
Chile,2019.0,1.0,"US dollar, Nominal (Current Prices)",-132110782.53502,1078204483.204781,-41633019.783515,-678767212.3251,1930671350.47898,278040000000.0
Chile,2019.0,2.0,"US dollar, Nominal (Current Prices)",-2796347307.6017,-4201432244.78886,369119419.034306,156599434.1,-1930815076.95974,278040000000.0
Chile,2019.0,3.0,"US dollar, Nominal (Current Prices)",-574714681.633,-4186277953.115439,46277558.69172,561361968.48405,-4218838090.5961,278040000000.0
Chile,2019.0,4.0,"US dollar, Nominal (Current Prices)",269158213.13267,-3328277892.75266,1126854476.83574,1620146905.40506,-6344177212.5844,278040000000.0
Chile,2020.0,1.0,"US dollar, Nominal (Current Prices)",-5222346333.1816,-164555700.23201,1246389427.56679,7161389671.6708,-3349379710.9355,254060000000.0
Chile,2020.0,2.0,"US dollar, Nominal (Current Prices)",-2001040092.8827,784516935.4672744,800755047.69941,-72132321.8214002,2057669020.9535,254060000000.0
Chile,2020.0,3.0,"US dollar, Nominal (Current Prices)",622728349.258472,-4852683745.93301,629547389.456494,3487731039.6001,-9592726815.8377,254060000000.0
Chile,2020.0,4.0,"US dollar, Nominal (Current Prices)",1551548281.64713,-590688924.3266804,-140289602.238374,203690174.7047,-2205685375.90957,254060000000.0
Chile,2021.0,1.0,"US dollar, Nominal (Current Prices)",-2703076701.0989,-3986935969.35039,-669992907.1252,-1176411728.67903,562633917.00396,315411000000.0
Chile,2021.0,2.0,"US dollar, Nominal (Current Prices)",-3110204877.1152,-10126256224.2512,76715408.093996,5097052354.4475,-12189796043.186,315411000000.0
Chile,2021.0,3.0,"US dollar, Nominal (Current Prices)",-2075832337.0377,-18451482987.50986,225586655.915332,-747785836.4641,-15854068912.907,315411000000.0
Chile,2021.0,4.0,"US dollar, Nominal (Current Prices)",7285250770.4196,-4841122981.3888,350265974.318796,-7312806845.2156,-5163935512.71032,315411000000.0
Chile,2022.0,1.0,"US dollar, Nominal (Current Prices)",700302886.53,-3683880428.3472,527793152.637,-1980247630.25,-2932548693.7,301270000000.0
Chile,2022.0,2.0,"US dollar, Nominal (Current Prices)",-4613681441.705,-6674129782.0171,-60653253.76,-3664564060.2,1662171393.49,301270000000.0
Chile,2022.0,3.0,"US dollar, Nominal (Current Prices)",209386473.13,-1361068746.9182,379786568.6163,-2169583610.26,214033807.8,301270000000.0
Chile,2022.0,4.0,"US dollar, Nominal (Current Prices)",-1013304644.37,-7408677235.571499,-810436715.43,-1011420546.5,-4579551407.7,301270000000.0
Chile,2023.0,1.0,"US dollar, Nominal (Current Prices)",-683957710.382,3614473578.369999,-825949320.6,1571588649.14,3549703268.41,335627000000.0
Chile,2023.0,2.0,"US dollar, Nominal (Current Prices)",-4405688197.7,-4741349364.5258,-807328851.4,-2833881198.7,3302661753.38,335627000000.0
Chile,2023.0,3.0,"US dollar, Nominal (Current Prices)",-5353077459.8,-9167795438.342,-573677829.82,125739763.57,-3368155638.9,335627000000.0
Chile,2023.0,4.0,"US dollar, Nominal (Current Prices)",830386219.3,-4859126302.715,449557384.14,-4106288179.3,-2033240186.7,335627000000.0
Chile,2024.0,1.0,"US dollar, Nominal (Current Prices)",-2188634509.4,1049161506.112,13600149.105,4572617712.05,-1347816655.6,330210000000.0
Chile,2024.0,2.0,"US dollar, Nominal (Current Prices)",-3039968998.09,-1781788670.068,30100248.75,-2173896881.7,3401842067.33,330210000000.0
Chile,2024.0,3.0,"US dollar, Nominal (Current Prices)",-4258761501.42,-4286396547.612,-233466911.609,-438183270.684,645686744.9,330210000000.0
Chile,2024.0,4.0,"US dollar, Nominal (Current Prices)",557860724.37,489833366.6091,-330742201.53,976559404.67,-711485069.7,330210000000.0
"China, People's Republic of",2005.0,1.0,"US dollar, Nominal (Current Prices)",-16744823631.7132,-24272620763.9076,,-9850336749.87386,2322539617.6794,2325515000000.0
"China, People's Republic of",2005.0,2.0,"US dollar, Nominal (Current Prices)",-25558562363.9913,-31921634197.1984,,-4783443217.62191,-1579628615.5852,2325515000000.0
"China, People's Republic of",2005.0,3.0,"US dollar, Nominal (Current Prices)",-24708763743.0033,-33329179938.0686,,-475273632.335958,-8145142562.7294,2325515000000.0
"China, People's Republic of",2005.0,4.0,"US dollar, Nominal (Current Prices)",-23366977825.5138,-1723820420.7215,,9531088671.89473,12112068732.8976,2325515000000.0
"China, People's Republic of",2006.0,1.0,"US dollar, Nominal (Current Prices)",-21547613569.1917,-27731666376.2555,,-21552897008.6837,15368844201.6198,2797286000000.0
"China, People's Republic of",2006.0,2.0,"US dollar, Nominal (Current Prices)",-19677978214.1758,-22933275661.4096,,-16969866614.8575,13714569167.6238,2797286000000.0
"China, People's Republic of",2006.0,3.0,"US dollar, Nominal (Current Prices)",-12843497344.4015,4647659665.2837,,-1158963655.47807,18650120665.1632,2797286000000.0
"China, People's Republic of",2006.0,4.0,"US dollar, Nominal (Current Prices)",-46080748023.1986,732028186.7873,,26129795158.3568,20682981051.6291,2797286000000.0
"China, People's Republic of",2007.0,1.0,"US dollar, Nominal (Current Prices)",-25576585920.1018,-49321404635.52262,,-36361227852.2392,12616409136.8184,3612210000000.0
"China, People's Republic of",2007.0,2.0,"US dollar, Nominal (Current Prices)",-34260531788.4163,-57333535606.06554,,-15282386575.7564,-7790617241.89285,3612210000000.0
"China, People's Republic of",2007.0,3.0,"US dollar, Nominal (Current Prices)",-32279955082.1158,-11938972779.476,,32530307004.9455,-12189324702.3058,3612210000000.0
"China, People's Republic of",2007.0,4.0,"US dollar, Nominal (Current Prices)",-46977462710.9792,27461453010.00892,,83518356613.3025,-9079440892.31409,3612210000000.0
"China, People's Republic of",2008.0,1.0,"US dollar, Nominal (Current Prices)",-26735099857.4691,-65535904598.95,,-30449652938.6765,-8351151802.80477,4653314000000.0
"China, People's Republic of",2008.0,2.0,"US dollar, Nominal (Current Prices)",-25889604927.6846,-14875019853.26509,,16160141276.6651,-5145556202.24566,4653314000000.0
"China, People's Republic of",2008.0,3.0,"US dollar, Nominal (Current Prices)",-28100034509.978,-4125566118.46228,,56901217918.6708,-32926749527.1549,4653314000000.0
"China, People's Republic of",2008.0,4.0,"US dollar, Nominal (Current Prices)",-34067634386.7398,47461739165.49109,,69958311263.9379,11571062288.2934,4653314000000.0
"China, People's Republic of",2009.0,1.0,"US dollar, Nominal (Current Prices)",-19674197582.0625,-18267260422.5522,,4813301591.88034,-3406364432.37,5176180000000.0
"China, People's Republic of",2009.0,2.0,"US dollar, Nominal (Current Prices)",-14969308189.0625,-86977875281.31961,,-68319345139.7791,-3689221952.47769,5176180000000.0
"China, People's Republic of",2009.0,3.0,"US dollar, Nominal (Current Prices)",-16260570897.3125,-26644064504.81526,,4999834524.09608,-15390853974.2323,5176180000000.0
"China, People's Republic of",2009.0,4.0,"US dollar, Nominal (Current Prices)",-36262990701.0625,-62634097645.33486,,-21770183505.3511,-4600923438.92128,5176180000000.0
"China, People's Republic of",2010.0,1.0,"US dollar, Nominal (Current Prices)",-43857408304.5853,-71225670168.2846,,-25191282694.8278,-2176979168.87158,6138992000000.0
"China, People's Republic of",2010.0,2.0,"US dollar, Nominal (Current Prices)",-48247670362.6782,-50036472594.2845,,-11266379179.2548,9477576947.64854,6138992000000.0
"China, People's Republic of",2010.0,3.0,"US dollar, Nominal (Current Prices)",-41367644414.2446,-30099415064.75714,,25392754389.2776,-14124525039.79,6138992000000.0
"China, People's Republic of",2010.0,4.0,"US dollar, Nominal (Current Prices)",-52277112110.3126,-130872616684.6802,,-61380989562.3675,-17214515012.0,6138992000000.0
"China, People's Republic of",2011.0,1.0,"US dollar, Nominal (Current Prices)",-67667226737.2,-108774399093.1558,,-43769607001.7556,2662434645.8,7624861000000.0
"China, People's Republic of",2011.0,2.0,"US dollar, Nominal (Current Prices)",-61796728292.65,-112777747419.192,,-39899812855.1987,-11081206271.3428,7624861000000.0
"China, People's Republic of",2011.0,3.0,"US dollar, Nominal (Current Prices)",-41713470534.1773,-68957444725.052,,-17299602692.8008,-9944371498.07385,7624861000000.0
"China, People's Republic of",2011.0,4.0,"US dollar, Nominal (Current Prices)",-60474152526.26,30485441456.7263,,92235597340.4028,-1276003357.41644,7624861000000.0
"China, People's Republic of",2012.0,1.0,"US dollar, Nominal (Current Prices)",-45675619057.75,-43360031100.9107,,11609345440.8275,-9293757483.9882,8682939000000.0
"China, People's Republic of",2012.0,2.0,"US dollar, Nominal (Current Prices)",-37690197369.75,24572175031.3798,,73377295518.9103,-11114923117.7806,8682939000000.0
"China, People's Republic of",2012.0,3.0,"US dollar, Nominal (Current Prices)",-34933076460.17,58721666506.59091,,98263416325.5946,-4608673358.8338,8682939000000.0
"China, People's Republic of",2012.0,4.0,"US dollar, Nominal (Current Prices)",-57951588749.75,-3895718845.5933,,76817790513.6294,-22761920609.4726,8682939000000.0
"China, People's Republic of",2013.0,1.0,"US dollar, Nominal (Current Prices)",-38097918463.9464,-99727539843.36041,,-50267125408.6521,-11362495970.7617,9782784000000.0
"China, People's Republic of",2013.0,2.0,"US dollar, Nominal (Current Prices)",-53431683001.6515,-28836066318.1553,,30375838112.1866,-5780221428.69043,9782784000000.0
"China, People's Republic of",2013.0,3.0,"US dollar, Nominal (Current Prices)",-41545287156.7565,-74327058726.1662,,-22967834886.3536,-9813936683.05619,9782784000000.0
"China, People's Republic of",2013.0,4.0,"US dollar, Nominal (Current Prices)",-84882663161.3392,-140157587424.5494,,-29340460601.5874,-25934463661.6228,9782784000000.0
"China, People's Republic of",2014.0,1.0,"US dollar, Nominal (Current Prices)",-42260765234.4071,-82005059614.81187,,-17407335294.9402,-22336959085.4646,10701415000000.0
"China, People's Republic of",2014.0,2.0,"US dollar, Nominal (Current Prices)",-25211373785.2721,34743611312.2321,,74511299199.4312,-14556314101.927,10701415000000.0
"China, People's Republic of",2014.0,3.0,"US dollar, Nominal (Current Prices)",-26470978802.3691,39996343202.11662,,90012535590.0854,-23545213585.5997,10701415000000.0
"China, People's Republic of",2014.0,4.0,"US dollar, Nominal (Current Prices)",-51024508936.527,58626140835.709,,131641610385.995,-21990960613.7588,10701415000000.0
"China, People's Republic of",2015.0,1.0,"US dollar, Nominal (Current Prices)",-44743967377.0282,92427487031.9342,832760611.04,128206275023.462,8132418774.46,11307226000000.0
"China, People's Republic of",2015.0,2.0,"US dollar, Nominal (Current Prices)",-29729614528.3653,50756376352.91067,-125582726.81,64656693714.3765,15954881998.38,11307226000000.0
"China, People's Republic of",2015.0,3.0,"US dollar, Nominal (Current Prices)",11362067099.7012,140912740992.6564,1415151890.92,110924073308.525,17211448693.51,11307226000000.0
"China, People's Republic of",2015.0,4.0,"US dollar, Nominal (Current Prices)",-4987134959.0865,150365540083.6796,-35211195.45,130216573821.256,25171312416.96,11307226000000.0
"China, People's Republic of",2016.0,1.0,"US dollar, Nominal (Current Prices)",18576881178.2793,128687276119.8349,-1463211394.11,71409094521.7959,40164511813.87,11448003000000.0
"China, People's Republic of",2016.0,2.0,"US dollar, Nominal (Current Prices)",25971518731.0572,58269004986.26672,3931923582.5,37131212638.9593,-8765652088.56308,11448003000000.0
"China, People's Republic of",2016.0,3.0,"US dollar, Nominal (Current Prices)",30676421905.1648,133440170990.8444,1133449506.74,95173160593.4062,6457138985.53369,11448003000000.0
"China, People's Republic of",2016.0,4.0,"US dollar, Nominal (Current Prices)",-33549945644.9773,95673804151.42284,1781869809.27,113027261943.78,14414618043.35,11448003000000.0
"China, People's Republic of",2017.0,1.0,"US dollar, Nominal (Current Prices)",-3092482247.02137,-16217473305.81497,130916628.31,-17135216547.0736,3879308859.97,12503299000000.0
"China, People's Republic of",2017.0,2.0,"US dollar, Nominal (Current Prices)",8302280775.97145,-23698691293.2826,-321177098.79,-34945048143.7041,3265253173.24,12503299000000.0
"China, People's Republic of",2017.0,3.0,"US dollar, Nominal (Current Prices)",-48776662.8373683,-20155195907.67682,-880797407.0,15993855487.0139,-35219477324.8533,12503299000000.0
"China, People's Republic of",2017.0,4.0,"US dollar, Nominal (Current Prices)",-32952009785.6218,-49465487969.1469,717405890.97,-15808006267.8751,-1422877806.62,12503299000000.0
"China, People's Republic of",2018.0,1.0,"US dollar, Nominal (Current Prices)",-51673170997.0196,-102324829768.8336,62565907.4599999,-40444156958.798,-10270067720.4759,14110963000000.0
"China, People's Republic of",2018.0,2.0,"US dollar, Nominal (Current Prices)",-21431241831.5898,-71507567831.965,1886449379.52,9027887314.9602,-60990662694.8554,14110963000000.0
"China, People's Republic of",2018.0,3.0,"US dollar, Nominal (Current Prices)",1783310503.24636,-14234210253.65254,252805720.5,17824031968.8711,-34094358446.27,14110963000000.0
"China, People's Republic of",2018.0,4.0,"US dollar, Nominal (Current Prices)",-21017371027.1173,15384183200.1192,3951623627.24,33968367285.1166,-1518436685.1202,14110963000000.0
"China, People's Republic of",2019.0,1.0,"US dollar, Nominal (Current Prices)",-23098898382.7885,-31144659137.945,913206624.73,10511824967.9842,-19470792347.8708,14572410000000.0
"China, People's Republic of",2019.0,2.0,"US dollar, Nominal (Current Prices)",-6726526775.52616,12019036718.10234,-963264896.61,23286901997.2191,-3578073606.98065,14572410000000.0
"China, People's Republic of",2019.0,3.0,"US dollar, Nominal (Current Prices)",6861926568.60005,22000773932.79121,1033415254.15,34105525988.9427,-20000093878.9015,14572410000000.0
"China, People's Republic of",2019.0,4.0,"US dollar, Nominal (Current Prices)",-27296323775.0404,-10182668779.9024,1371598692.33,30640741854.6931,-14898685551.8851,14572410000000.0
"China, People's Republic of",2020.0,1.0,"US dollar, Nominal (Current Prices)",-9557399267.46,13607588983.61,4289258875.52,-32332630753.58,51209737079.13,15103357000000.0
"China, People's Republic of",2020.0,2.0,"US dollar, Nominal (Current Prices)",-6101365580.92001,16448835076.56,4673397354.31,62144326109.57,-44268889206.4,15103357000000.0
"China, People's Republic of",2020.0,3.0,"US dollar, Nominal (Current Prices)",-22921401935.95,8077415762.329994,2214373681.53,88109485432.25,-59325041415.5,15103357000000.0
"China, People's Republic of",2020.0,4.0,"US dollar, Nominal (Current Prices)",-60794640936.14,23012662789.27,-355787307.68,127317917433.02,-43154826399.93,15103357000000.0
"China, People's Republic of",2021.0,1.0,"US dollar, Nominal (Current Prices)",-57388776919.91,42798573275.6499,-3783426849.99,91045300208.4899,12926917637.06,18190803000000.0
"China, People's Republic of",2021.0,2.0,"US dollar, Nominal (Current Prices)",-32083087830.46,-12848477326.62,-1913643287.83,23315160675.19,-2166906883.52,18190803000000.0
"China, People's Republic of",2021.0,3.0,"US dollar, Nominal (Current Prices)",-35358181509.62,-13861435831.3985,-2034088284.22,48337352301.9301,-24880342313.01,18190803000000.0
"China, People's Republic of",2021.0,4.0,"US dollar, Nominal (Current Prices)",-40447190819.61,14271542469.7447,-2505638513.98,94469897094.3247,-37245525290.99,18190803000000.0
"China, People's Republic of",2022.0,1.0,"US dollar, Nominal (Current Prices)",-48834494628.27,36905768136.15,5747998012.54,1450082307.67001,78542182444.21,18307816000000.0
"China, People's Republic of",2022.0,2.0,"US dollar, Nominal (Current Prices)",-125208757.510001,52802033099.81,7749762864.11,-35505723068.89,80683202062.1,18307816000000.0
"China, People's Republic of",2022.0,3.0,"US dollar, Nominal (Current Prices)",39586217853.26,100527307235.42,929240901.94,-45715707183.72,105727555663.94,18307816000000.0
"China, People's Republic of",2022.0,4.0,"US dollar, Nominal (Current Prices)",29219857199.04,67086909196.22005,-1222347892.99,14988611471.44,24100788418.73,18307816000000.0
"China, People's Republic of",2023.0,1.0,"US dollar, Nominal (Current Prices)",31946905970.7,54319091134.89,-1283381781.6,-28403043598.74,52058610544.53,18270351000000.0
"China, People's Republic of",2023.0,2.0,"US dollar, Nominal (Current Prices)",36651788124.3,37047977240.9,3976170758.8,-8985414805.81,5405433163.61,18270351000000.0
"China, People's Republic of",2023.0,3.0,"US dollar, Nominal (Current Prices)",71498625129.66,105496351502.03,3836747639.44,-4313685980.27999,34474664713.21,18270351000000.0
"China, People's Republic of",2023.0,4.0,"US dollar, Nominal (Current Prices)",34233156785.03,42461067881.89,465913866.45,41884777786.78,-34122780556.37,18270351000000.0
"China, People's Republic of",2024.0,1.0,"US dollar, Nominal (Current Prices)",26608289512.43,19633153651.94,-1221043911.06,-27322301056.04,21568209106.61,18748009000000.0
"China, People's Republic of",2024.0,2.0,"US dollar, Nominal (Current Prices)",85810727866.7,93045820767.84,6320981123.23,-5275083506.2,6189195284.11,18748009000000.0
"China, People's Republic of",2024.0,3.0,"US dollar, Nominal (Current Prices)",46050557694.33,165798650852.35,-1676949554.14,111047378725.03,10377663987.13,18748009000000.0
"China, People's Republic of",2024.0,4.0,"US dollar, Nominal (Current Prices)",-4782001122.05,217720578282.36,1679443649.77,71320131185.04,149503004569.6,18748009000000.0
"China, People's Republic of",2025.0,1.0,"US dollar, Nominal (Current Prices)",33845881991.13,171702243193.5901,7440395221.28,69257198054.93,61158767926.25,19231705000000.0
Colombia,1999.0,1.0,"US dollar, Nominal (Current Prices)",-473791750.444854,-393983684.960499,15959031.9840176,-24417625.835958,88266659.336295,103132000000.0
Colombia,1999.0,2.0,"US dollar, Nominal (Current Prices)",-508267740.875656,709696239.750292,-158302363.343768,1629706017.28851,-253439673.318794,103132000000.0
Colombia,1999.0,3.0,"US dollar, Nominal (Current Prices)",-151899489.329228,338558787.111781,17020158.6008143,377735114.109655,95703003.7305398,103132000000.0
Colombia,1999.0,4.0,"US dollar, Nominal (Current Prices)",-258412122.556156,-103310123.034843,24507855.0,-563685459.766454,694279604.287767,103132000000.0
Colombia,2000.0,1.0,"US dollar, Nominal (Current Prices)",-339947912.002934,92362537.65824,24923932.0,769190989.890338,-361804472.229164,99270000000.0
Colombia,2000.0,2.0,"US dollar, Nominal (Current Prices)",-455422079.266425,72493324.98660398,31378123.9853618,145462288.105601,351074992.162067,99270000000.0
Colombia,2000.0,3.0,"US dollar, Nominal (Current Prices)",-766805174.791516,42763939.000715,32670875.1691434,386661774.744826,390236463.878261,99270000000.0
Colombia,2000.0,4.0,"US dollar, Nominal (Current Prices)",-548938229.417686,-204236890.9420962,32985394.84414,865913630.360869,-554197686.72942,99270000000.0
Colombia,2001.0,1.0,"US dollar, Nominal (Current Prices)",-517917695.121436,-752711631.993714,32334289.4532498,-62606703.9880177,-204521522.337511,97606000000.0
Colombia,2001.0,2.0,"US dollar, Nominal (Current Prices)",-978792775.208356,-476492908.8482526,33443069.0313517,1527584121.98192,-1058727324.65317,97606000000.0
Colombia,2001.0,3.0,"US dollar, Nominal (Current Prices)",-461421314.026713,-396829519.66362,32926565.6262944,-243416666.986904,275081895.723703,97606000000.0
Colombia,2001.0,4.0,"US dollar, Nominal (Current Prices)",-567691376.960885,-804708478.504588,33879230.5640774,-131696195.932887,-139200136.174894,97606000000.0
Colombia,2002.0,1.0,"US dollar, Nominal (Current Prices)",-839121909.192127,-195597182.563417,37326149.5064721,-648803809.045893,1255002386.16813,97353000000.0
Colombia,2002.0,2.0,"US dollar, Nominal (Current Prices)",-559635321.106213,-523537131.292857,35251842.8362546,-486862869.298844,487709216.275946,97353000000.0
Colombia,2002.0,3.0,"US dollar, Nominal (Current Prices)",414328610.964564,-141766407.652045,21655873.2610924,70726661.5535536,-648477553.431254,97353000000.0
Colombia,2002.0,4.0,"US dollar, Nominal (Current Prices)",-292443766.715688,-428849091.0900256,16907073.2372234,615092249.694449,-768404647.306009,97353000000.0
Colombia,2003.0,1.0,"US dollar, Nominal (Current Prices)",-270123308.246937,-419873806.294647,30479989.5394436,-301211586.50177,120981098.914618,94072000000.0
Colombia,2003.0,2.0,"US dollar, Nominal (Current Prices)",-484959466.259063,116529219.7036688,18466413.4279473,-342633317.806764,925655590.341548,94072000000.0
Colombia,2003.0,3.0,"US dollar, Nominal (Current Prices)",-532110595.013527,-279354338.2084236,22514988.1643321,-217660835.168792,447902103.809563,94072000000.0
Colombia,2003.0,4.0,"US dollar, Nominal (Current Prices)",504387064.331396,-60167743.21992867,29497154.721341,-454713507.862277,-139338454.410389,94072000000.0
