COUNTRY,GROUP,YEAR,QUARTER,UNIT,"Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank_PGDP","Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank_PGDP","Assets - Other investment, Debt instruments_PGDP","Liabilities - Portfolio investment, Equity and investment fund shares_PGDP","Liabilities - Portfolio investment, Total financial assets/liabilities_PGDP","Assets - Portfolio investment, Equity and investment fund shares_PGDP","Liabilities - Portfolio investment, Debt securities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities_PGDP","Liabilities - Direct investment, Total financial assets/liabilities_PGDP","Assets - Portfolio investment, Debt securities_PGDP","Assets - Direct investment, Total financial assets/liabilities_PGDP","Assets - Portfolio investment, Total financial assets/liabilities_PGDP"
Luxembourg,Eurozone,2014,1,"US dollar, Nominal (Current Prices), % of GDP",-47.06542333812824,-68.13831337779521,299.9526981328916,660.889528210046,713.4126672769278,256.7370699911367,52.52618345611205,NA,NA,250.34894743908285,429.9614437905933,390.73617136713017,686.7006669282072
Luxembourg,Eurozone,2014,2,"US dollar, Nominal (Current Prices), % of GDP",139.44875636923703,56.83108560800895,373.8361876058876,633.6718829461081,1082.2370428490476,318.21194981328915,448.564570745245,NA,NA,-171.62036023422402,261.99875753163917,-55.69698527527135,580.2107073449282
Luxembourg,Eurozone,2014,3,"US dollar, Nominal (Current Prices), % of GDP",12.630117158508055,12.349662984758004,270.35041400113334,552.8012763407582,323.8224259041309,118.19815851677491,-228.97885043662728,NA,NA,735.8470278831205,242.90497904479608,508.7132976534008,361.103137567383
Luxembourg,Eurozone,2014,4,"US dollar, Nominal (Current Prices), % of GDP",-130.4263156967874,-41.790275663658946,107.7919764090493,420.6404565857344,496.63256395681674,78.15544930037923,75.99210737108234,NA,NA,267.74642882176016,166.34453820961014,455.60157514203104,244.4999875099894
Luxembourg,Eurozone,2015,1,"US dollar, Nominal (Current Prices), % of GDP",146.55430692100268,4.306594044408936,209.08658922733778,908.0661806318453,1176.3107959652452,255.26015096374715,268.24516264855686,NA,NA,2122.5673291387866,357.54781079929427,2766.56346749226,612.8079617563833
Luxembourg,Eurozone,2015,2,"US dollar, Nominal (Current Prices), % of GDP",-214.69061575951264,-215.80418825526814,-134.305078697693,783.6412663537401,916.2555344718533,345.0143123672559,132.610317740271,NA,NA,715.0704084689903,395.61467093445185,586.6170688837844,740.6305136655681
Luxembourg,Eurozone,2015,3,"US dollar, Nominal (Current Prices), % of GDP",-51.55179087186658,133.6054443090649,44.07653284729851,290.71458191684144,424.7804442291687,177.59701874895967,134.0658623123273,NA,NA,1271.2939844868338,114.76026731915177,1570.5516162322315,292.35728607476943
Luxembourg,Eurozone,2015,4,"US dollar, Nominal (Current Prices), % of GDP",-206.6821111821299,-128.6522542028696,428.9333961450115,282.5553160424781,329.79102743766435,149.3028750823929,47.23571140184427,NA,NA,304.34160623855655,-111.4735250907154,18.21031353240787,37.8293499983355
Luxembourg,Eurozone,2016,1,"US dollar, Nominal (Current Prices), % of GDP",135.52981308038585,142.89590760771705,334.2027397427653,-74.81009128617363,-103.57120428938906,9.43829575562701,-28.76111300321543,NA,NA,420.55626866881033,-69.8613512733119,261.74401790996785,-60.42305552411575
Luxembourg,Eurozone,2016,2,"US dollar, Nominal (Current Prices), % of GDP",29.014934064308683,-50.552065614147914,454.494888096463,339.1960441543408,535.4394571639872,-46.234392038585206,196.2434130096463,NA,NA,307.3357096398714,183.94418671382638,340.7806934019292,137.70979467524117
Luxembourg,Eurozone,2016,3,"US dollar, Nominal (Current Prices), % of GDP",-242.92993234726688,-151.98916500321545,271.10341425723476,597.0163506109325,651.7427652733119,75.35938222508038,54.726347408360134,NA,NA,147.89298782636655,503.6358011254019,-86.79147658520901,578.9951833504823
Luxembourg,Eurozone,2016,4,"US dollar, Nominal (Current Prices), % of GDP",-57.55561874598071,19.670689389067526,64.18751497106109,143.80416681672025,282.30811781993566,-30.71448810289389,138.50395100321543,NA,NA,-495.66242536977495,-150.69346403215434,-259.39357906109325,-181.40795213504822
Luxembourg,Eurozone,2017,1,"US dollar, Nominal (Current Prices), % of GDP",130.12565308651372,55.906903445021236,250.5032028193457,549.6002205544307,704.5319612111616,134.52669832087565,154.93441985720594,NA,NA,89.19637897364856,359.347400660689,305.1309486885171,493.8740989876539
Luxembourg,Eurozone,2017,2,"US dollar, Nominal (Current Prices), % of GDP",-12.144655921082677,-81.95291062430545,-54.946491784012544,629.2743077227542,604.5132528307631,203.67216798550746,-24.75996474904474,NA,NA,1288.9585775396185,355.43865350363075,1522.4101447730975,559.1108214891382
Luxembourg,Eurozone,2017,3,"US dollar, Nominal (Current Prices), % of GDP",32.56109551370854,-24.84846687877727,99.75698031024982,622.6126139840765,784.0764816027037,282.2999327680434,161.46229066053678,NA,NA,-1408.3210278737688,358.9454167851543,-1216.1061973846458,641.2458706937235
Luxembourg,Eurozone,2017,4,"US dollar, Nominal (Current Prices), % of GDP",27.42433011310874,3.076829657933596,-173.72041066236358,656.152476061441,579.7829307677085,243.4091350210842,-76.36888930566762,NA,NA,-191.72717657446452,303.7522388893118,-210.9929390491559,547.1613739043066
Luxembourg,Eurozone,2018,1,"US dollar, Nominal (Current Prices), % of GDP",-20.78379773896904,-70.73301239629912,466.3430964481566,572.0914536404285,825.641890941815,404.49834287803367,253.54993704547374,NA,NA,-465.2226744002925,325.96633719170956,-583.4978486459124,730.4648612165696
Luxembourg,Eurozone,2018,2,"US dollar, Nominal (Current Prices), % of GDP",64.2705617930763,141.91968082342024,338.4415493349082,330.6711449815799,342.15630315813155,94.78223082201411,11.485158176551646,NA,NA,-423.70622576000454,-46.841586895019546,-298.47992920498325,47.940643926994575
Luxembourg,Eurozone,2018,3,"US dollar, Nominal (Current Prices), % of GDP",-10.85325476531961,-27.548782581062458,150.15349933350205,211.7907243735763,342.6753508703844,135.41088545797126,130.88462649680812,NA,NA,-486.8706674653393,47.262659360499455,-602.2947776934109,182.6735448184707
Luxembourg,Eurozone,2018,4,"US dollar, Nominal (Current Prices), % of GDP",1.3561965510841136,-9.681244388199893,362.7783002502882,284.3384005230743,57.87281394864873,49.795048730279255,-226.46558657442563,NA,NA,-1899.2097640541072,-51.87104694732698,-2323.259934193875,-2.0759982176101692
Luxembourg,Eurozone,2019,1,"US dollar, Nominal (Current Prices), % of GDP",103.6889066514024,98.32991029765313,86.92297542644533,259.186811453921,241.78067886662848,-97.53956720663996,-17.4061325930166,NA,NA,209.435489358901,415.7145218660561,485.61505708643386,318.17495465941613
Luxembourg,Eurozone,2019,2,"US dollar, Nominal (Current Prices), % of GDP",113.72552713222667,45.926279307384085,106.39329354321694,212.32329039496278,237.35657927303947,-134.24301684602176,25.033288878076704,NA,NA,-475.27429266170583,179.6182507727533,-271.8452933600458,45.37523392673154
Luxembourg,Eurozone,2019,3,"US dollar, Nominal (Current Prices), % of GDP",39.498896765884375,6.972986846021752,-34.9499277847739,480.53712668574695,499.0760610188895,2.377544032054951,18.538934333142528,NA,NA,-591.4596451058959,451.8157379164282,-540.4552788093876,454.1932819461935
Luxembourg,Eurozone,2019,4,"US dollar, Nominal (Current Prices), % of GDP",-35.262367372638806,-31.492553566113337,212.3987288895249,649.2787635947338,490.05268492844874,217.80099052089295,-159.22337412707498,NA,NA,-1343.0337721808814,112.35120095020035,-1540.0858614768174,330.1521914710933
Luxembourg,Eurozone,2020,1,"US dollar, Nominal (Current Prices), % of GDP",294.89402650111396,337.2311185295876,1145.3404336249525,-347.3297181492148,-330.4836929631038,-317.4837330489594,16.84602518611096,NA,NA,-502.6331632179536,-604.6459816334293,-482.11920845514317,-922.1322610443949
Luxembourg,Eurozone,2020,2,"US dollar, Nominal (Current Prices), % of GDP",-242.68292606096833,-68.43808682823452,-474.17776049557136,819.3718415475738,738.124218877357,166.55552840841167,-81.24639309351737,NA,NA,21.06735919143618,930.8754007498777,-33.743133467369454,1097.4352007824812
Luxembourg,Eurozone,2020,3,"US dollar, Nominal (Current Prices), % of GDP",-90.5243784274303,-64.64668813780362,-236.57623703743954,522.790813041352,579.5685486062055,235.07088743683093,56.77943721675813,NA,NA,-396.0876549040917,275.2268196978753,-190.1303943378797,510.29770713470623
Luxembourg,Eurozone,2020,4,"US dollar, Nominal (Current Prices), % of GDP",57.83659331630713,153.79506537521058,267.1920317448242,652.9859262076835,288.78506686953216,533.0940232733793,-364.20153467369454,NA,NA,535.8458477096126,96.50301833940118,225.1834055045373,629.5984350377655
Luxembourg,Eurozone,2021,1,"US dollar, Nominal (Current Prices), % of GDP",-24.06429354495396,-9.858883415853038,-38.35861990190181,718.9579380870853,603.7527185229744,511.2859192078108,-115.20779452593585,NA,NA,70.28490128638194,100.05024295960389,300.9105314608301,611.3321919392902
Luxembourg,Eurozone,2021,2,"US dollar, Nominal (Current Prices), % of GDP",98.7175767710888,117.79003175697562,380.8844088242099,807.1954097450373,781.3382073943825,417.59575902549625,-25.85790062930915,NA,NA,-216.16850824117347,299.4500836610985,-222.2786137985285,717.0468742769887
Luxembourg,Eurozone,2021,3,"US dollar, Nominal (Current Prices), % of GDP",-12.074733802230346,-66.73345940955994,141.86607268057935,720.3276109388737,743.5889130535376,161.49388376289852,23.263201827772896,NA,NA,-115.33225591596872,209.12405860441444,-32.38365643422331,370.61794236731293
Luxembourg,Eurozone,2021,4,"US dollar, Nominal (Current Prices), % of GDP",44.964228832538986,144.01997981120726,547.0038406367128,929.198093563463,943.834158530378,242.78592528804776,14.638837110730647,NA,NA,-55.71888497987136,194.68700707047338,295.5437983388089,437.4729323585211
Luxembourg,Eurozone,2022,1,"US dollar, Nominal (Current Prices), % of GDP",102.1925315328016,54.83577024918074,110.81532309404562,-97.69139351759105,-80.27887717059296,-81.39550757435231,17.4125163519446,NA,NA,5.066977921226736,-209.5426478946392,226.72669809682807,-290.9381554689915
Luxembourg,Eurozone,2022,2,"US dollar, Nominal (Current Prices), % of GDP",-58.91083504111791,29.80166223706177,276.58775838248937,-32.11582315711371,-39.06687024052433,-54.835589899214746,-6.951047083410623,NA,NA,114.40905451802385,-257.71621578680515,148.92775372781796,-312.5518056860199
Luxembourg,Eurozone,2022,3,"US dollar, Nominal (Current Prices), % of GDP",82.90352011871637,-45.32483918629815,161.7999141136462,-232.69823838248934,-196.09141726086688,-240.37338493538613,36.60682112162246,NA,NA,59.99488809744636,-200.73887028009648,121.22005615284735,-441.11225521548255
Luxembourg,Eurozone,2022,4,"US dollar, Nominal (Current Prices), % of GDP",-113.08799506337724,-139.55514888270574,-635.3799542447289,236.93877528226056,377.29172106102766,72.05992542632784,140.3529457787671,NA,NA,-1529.6110801953876,415.30699154393125,-1533.429790391393,487.3669169702591
Luxembourg,Eurozone,2023,1,"US dollar, Nominal (Current Prices), % of GDP",48.29982950033676,71.27978749072477,352.0571145378372,231.32903775613877,305.12844699597025,47.146248034794915,73.7994092398315,NA,NA,5.631468592107216,14.721369874085322,56.167062039521,61.867617908880234
Luxembourg,Eurozone,2023,2,"US dollar, Nominal (Current Prices), % of GDP",-78.68095616616628,-36.83160589504446,-271.41822947293923,109.79159752508589,70.67404550736882,-14.27162853000605,-39.1175520177171,NA,NA,-368.86342422173766,173.3727988401694,-238.8964259728992,159.10117031016335
Luxembourg,Eurozone,2023,3,"US dollar, Nominal (Current Prices), % of GDP",48.03427235927351,42.924035301772854,-150.18305815819815,5.769361421934041,75.58183611685065,-127.17277668466535,69.8124746949166,NA,NA,6.284180618500211,217.1770329752623,116.43162059840866,90.00425629059693
Luxembourg,Eurozone,2023,4,"US dollar, Nominal (Current Prices), % of GDP",21.991904610783227,16.57933667279307,137.8485715909999,172.93316683523784,232.78636446078153,-228.50557962990445,59.85319762554367,NA,NA,-825.6075982602541,329.1729483989543,-817.7170972271373,100.66736876904987
Luxembourg,Eurozone,2024,1,"US dollar, Nominal (Current Prices), % of GDP",32.81619089611351,-13.843909446275049,-165.02654574375597,96.09805704472517,113.09621337140037,-70.14663549463877,16.998156326675183,NA,NA,273.042440622954,285.16195454282,383.32250213268367,215.01531904388798
Luxembourg,Eurozone,2024,2,"US dollar, Nominal (Current Prices), % of GDP",34.696436441305586,-47.99236362309352,129.55316569674463,323.14222258047204,369.82654882632636,-50.23095949511104,46.68432624585431,NA,NA,-73.93187636230935,196.97722894525003,33.87198832229604,146.746269450139
Luxembourg,Eurozone,2024,3,"US dollar, Nominal (Current Prices), % of GDP",61.33608711910614,89.72026412647985,10.589537464178,80.25135327845099,28.887780695295646,-23.122845762002385,-51.36357258315534,NA,NA,-91.35370059998498,157.80937814509116,-12.887917487576338,134.68653238308877
Luxembourg,Eurozone,2024,4,"US dollar, Nominal (Current Prices), % of GDP",-63.692435522545054,-89.65856847663922,-21.818649718253926,396.12231161867146,421.3378126544237,-27.672888007813757,25.215501035752236,NA,NA,542.9316618188453,235.3217954426902,476.52760038210135,207.64890743058314
Luxembourg,Eurozone,2025,1,"US dollar, Nominal (Current Prices), % of GDP",131.8905454586857,58.68965219587427,375.3691632803039,386.58987253061184,453.77744195915665,-95.0005152101684,67.18573436287042,NA,NA,-145.6080075186569,379.59110421992904,-117.41824013745563,284.5905890097606
Belgium,Eurozone,2002,1,"US dollar, Nominal (Current Prices), % of GDP",21.744488842757555,6.484507508907823,22.07584378156468,-0.23901011975213013,9.559046776142525,2.7594804725019366,9.7980568954299,0.604315359411309,-3.519967217660728,0.4454279502711076,3.2795990859798603,1.0497433098373354,6.039079558481797
Belgium,Eurozone,2002,2,"US dollar, Nominal (Current Prices), % of GDP",29.920283525948875,11.972383670023238,27.18304731216111,-0.3942872757552285,12.890489420604181,-0.5594039688613477,13.284776695584819,-1.6753650673896205,-10.825107336948102,2.835452178156468,2.624786052672347,1.1600871110766848,2.065382083656081
Belgium,Eurozone,2002,3,"US dollar, Nominal (Current Prices), % of GDP",-1.2176877778466306,-3.797844734314485,1.905018426026336,0.03962438325329202,1.6794642447714951,3.3482603857474826,1.639839860573199,-1.7449968783888457,-1.1704433208365608,3.770412467854376,-2.8392394624322232,2.0254155910147174,0.5090209234701782
Belgium,Eurozone,2002,4,"US dollar, Nominal (Current Prices), % of GDP",12.02795857784663,-4.3132826103795505,16.420199341595662,-0.13004872192099148,7.11552292796282,-0.044897773044151816,7.245571649883812,-11.434998334624321,-6.88329306738962,21.018350580945004,0.2771276336173509,9.58335224632068,0.23222986057319905
Belgium,Eurozone,2003,1,"US dollar, Nominal (Current Prices), % of GDP",14.945453503729514,10.948570571439353,22.991863216814885,-0.3388104072904743,15.22622069407932,2.6807867284688243,15.56503110149558,5.453362731286399,-7.104219814845096,4.673153904982327,5.441214150765399,10.12651663501088,8.122000879234223
Belgium,Eurozone,2003,2,"US dollar, Nominal (Current Prices), % of GDP",12.22625254650885,4.69338184173784,12.669699169821763,2.9238867674620446,13.044483090778733,3.3787771751298727,10.120596322058843,4.813541571804128,-8.328213680331064,3.6090833247380534,1.3374922353177947,8.422624896542182,4.7162694104476675
Belgium,Eurozone,2003,3,"US dollar, Nominal (Current Prices), % of GDP",-11.104572265757664,5.68456763436938,-8.731993888127192,0.14996619438749198,-7.436059603023862,2.7842780254336423,-7.58602579841763,-0.747001421365769,14.050134688871838,3.8425300386158665,3.8297970604143345,3.0955286172500975,6.61407508459013
Belgium,Eurozone,2003,4,"US dollar, Nominal (Current Prices), % of GDP",71.09448247317644,51.024054074791515,68.2364654331392,1.274217958264676,-12.47596972490912,-1.906840253581716,-13.750187681915952,-3.851069532458711,0.6401001008792342,31.34546265329996,-9.929029369441894,27.49439312084125,-11.835869623023608
Belgium,Eurozone,2004,1,"US dollar, Nominal (Current Prices), % of GDP",33.832418445347066,38.306473701181694,43.789663430403174,1.393824661899433,7.508231390581688,4.112392296916111,6.114406728682255,1.1025979346804067,3.0165670768221933,-0.8777438104089723,6.4124061704877695,0.22485412427143428,10.524798467403881
Belgium,Eurozone,2004,2,"US dollar, Nominal (Current Prices), % of GDP",10.429466379079088,14.222355691280514,12.975467810875038,0.7220198932927242,1.1228519131709511,0.38908124450273274,0.40083202031177595,1.9623795657463683,9.104239992196115,2.1438637701972922,9.838010662056593,4.106243334859787,10.22709190645094
Belgium,Eurozone,2004,3,"US dollar, Nominal (Current Prices), % of GDP",7.879327989117916,0.28608755177524814,9.126987590198539,0.9854126783851379,2.1416832002427872,3.035706799404954,1.156270521640875,-6.899213228667351,4.987989445246812,15.704352322603896,4.093965845000772,8.805139093936544,7.129672645489599
Belgium,Eurozone,2004,4,"US dollar, Nominal (Current Prices), % of GDP",18.176441457050185,9.731703043785751,4.213930093456931,1.3375993052375443,-5.2955429915430825,1.1758496527542561,-6.6331422978645,-6.734411645129211,15.983678767203093,31.259878618170582,9.512286122905754,24.525466971957503,10.688135775660012
Belgium,Eurozone,2005,1,"US dollar, Nominal (Current Prices), % of GDP",44.573496030078225,74.67514836847383,50.21925473574018,2.190891438018071,0.29492769357935567,6.0072829752777075,-1.895963744438715,-3.5187456156216075,31.372423737131633,9.046261421460535,25.660068455433283,5.527515805838928,31.667351430710987
Belgium,Eurozone,2005,2,"US dollar, Nominal (Current Prices), % of GDP",4.308776435958095,-4.260480547875634,2.258159114029337,1.7177672793041172,10.048155409701835,1.1591013253801885,8.330388129361252,13.512406442669208,-12.657438685554522,-2.5857879795919954,-3.768384602269341,10.926618463077215,-2.6092832768891525
Belgium,Eurozone,2005,3,"US dollar, Nominal (Current Prices), % of GDP",24.550974848611265,33.772289138619485,18.71574031565555,1.824538121458203,-1.3819959577847625,8.36404689798848,-3.2065340792429655,3.808391422211973,7.592759126985155,5.655688855146181,-2.153283728788087,9.464080277358153,6.210763169200393
Belgium,Eurozone,2005,4,"US dollar, Nominal (Current Prices), % of GDP",22.16980386031555,19.76670994773623,19.267861647410005,0.18229518142032042,-10.218383955514904,5.652382350029928,-10.400679137764396,-14.966680743249372,19.94407823241183,22.77334871828092,4.073311926866998,7.806667973995082,9.72569427586046
Belgium,Eurozone,2006,1,"US dollar, Nominal (Current Prices), % of GDP",-1.944738883269121,19.673548653990753,4.411294438879105,1.6655728530105491,11.040604211315246,9.302000581952136,9.375031358304698,5.747050885052206,-0.08952159607721152,20.274285680695403,1.6490820332075213,26.02133656574761,10.951082615159658
Belgium,Eurozone,2006,2,"US dollar, Nominal (Current Prices), % of GDP",-5.655733575650103,-8.832461000144507,-5.405490786982495,0.9368695548409061,-4.3675379378418295,4.325625352147173,-5.3044074928786795,-1.8860663405840588,20.87616567217186,-0.7963391216343645,12.183002382182858,-2.6824054619245077,16.508627734330034
Belgium,Eurozone,2006,3,"US dollar, Nominal (Current Prices), % of GDP",4.90266656249005,-9.826556790053909,9.95764413039059,1.3707990545727085,6.445751836602732,4.039987011886422,5.0749527820300235,-10.087483020762662,-7.077467976222258,18.22363733409098,-4.671703151505948,8.13615431332832,-0.6317161397174985
Belgium,Eurozone,2006,4,"US dollar, Nominal (Current Prices), % of GDP",81.31741811840375,62.27429209980381,81.02198010879762,0.523960571371188,3.8709954497025336,1.9178219471393476,3.3470348784293167,-2.287750735400374,-4.673980807336124,19.926914933587405,-2.720807303793221,17.639164198187032,-0.8029853575356188
Belgium,Eurozone,2007,1,"US dollar, Nominal (Current Prices), % of GDP",31.773871537099396,14.58129745423353,38.2107908632675,0.6144180301415353,11.9065754859038,5.395080058091885,11.292157456186914,-7.31513640212494,-7.590066209462012,15.915875747911793,-1.0785707808008016,8.600739345786852,4.316509277291083
Belgium,Eurozone,2007,2,"US dollar, Nominal (Current Prices), % of GDP",41.94596064274764,53.465499608898924,47.47730869382434,-0.8312479166330486,9.820404106348917,3.3307165141471575,10.651652022812105,5.500433872495106,9.647513699578324,-5.675614218923177,16.137201290930786,-0.1751803460883523,19.46791780592724
Belgium,Eurozone,2007,3,"US dollar, Nominal (Current Prices), % of GDP",2.2040633889481036,2.8049594426915907,2.7174503080823307,0.3033649979404558,12.113597725583785,5.986791555444204,11.81023272764333,-8.753246978839776,4.960017716326453,13.405232543345974,11.086823886466036,4.651985564506197,17.073615441910235
Belgium,Eurozone,2007,4,"US dollar, Nominal (Current Prices), % of GDP",50.50125779717949,54.3742347888861,46.072186269422346,2.7657091091303627,-2.0090760570557435,2.6119219037831916,-4.774785166186106,-0.5524036433124264,29.503767863467083,58.3554779730688,24.882769902628148,57.80307433043582,27.494691806411343
Belgium,Eurozone,2008,1,"US dollar, Nominal (Current Prices), % of GDP",26.66711219534828,10.536213433964015,27.762656040644075,-0.09033025365814051,9.639859378932899,-2.4273360470623713,9.730189632127066,14.452840586849062,-16.49337785570813,33.90742945032681,-4.426182429712858,48.36027003717587,-6.85351847677523
Belgium,Eurozone,2008,2,"US dollar, Nominal (Current Prices), % of GDP",23.112256090134572,48.18758013652418,28.283883118906722,0.8540855659799216,9.972385219353106,0.5206660241923479,9.118299653373183,8.404346937678703,5.111224937798562,3.2133912397950013,14.562944133345965,11.617738177473704,15.083610157924957
Belgium,Eurozone,2008,3,"US dollar, Nominal (Current Prices), % of GDP",34.14640822160918,-58.26303641456799,32.93952937628438,-0.9880811373535343,5.057951265777513,-8.670441078660895,6.046032403131047,5.593307358811918,-3.897625124161223,32.17722885218773,9.830767220277185,37.77053621099965,1.1603261416162902
Belgium,Eurozone,2008,4,"US dollar, Nominal (Current Prices), % of GDP",-141.6874326996874,-139.67842774870425,-147.1050957815149,7.025052724780628,12.507100978017323,-14.049086292484983,5.482048253236698,-3.037089383321315,-21.63773312093661,77.9297505562848,4.918454149565702,74.89278971370906,-9.130632142919282
Belgium,Eurozone,2009,1,"US dollar, Nominal (Current Prices), % of GDP",-34.62332846056043,-39.049667364310366,-33.87682075758327,-1.766232923003253,7.8974921574940975,-7.3897808663991675,9.664800739750005,3.9584270140849718,-24.916577000049536,-12.499163561532999,-9.629303976156272,-8.540736547448027,-17.01908484255544
Belgium,Eurozone,2009,2,"US dollar, Nominal (Current Prices), % of GDP",-40.806074079853374,-14.974344695431052,-27.480539228216177,-1.4529785043179604,1.1479768200657188,-0.7022917015901322,2.6009553243836794,-13.07005373507703,-8.196779588348937,18.517316292663597,-6.346511066527964,5.447262557586566,-7.048802768283219
Belgium,Eurozone,2009,3,"US dollar, Nominal (Current Prices), % of GDP",-4.819168152771586,-27.155498858176053,-10.75426718102409,0.10509825176268557,25.339306596654616,2.7703426825845017,25.233027465695745,-12.08866071564208,-15.940688775779794,8.270878152606462,6.6270942595069435,-3.817782562210003,9.39861782087482
Belgium,Eurozone,2009,4,"US dollar, Nominal (Current Prices), % of GDP",-21.75268839021813,-8.16076625055729,-24.762947113654,0.43439485427915653,-16.52286719588514,2.711307208434471,-16.95848226003534,-15.139148754974324,15.787080405706643,49.57592284803752,-3.447093997787355,34.43677409306319,-0.7357867896831294
Belgium,Eurozone,2010,1,"US dollar, Nominal (Current Prices), % of GDP",-19.520003382930557,-36.05582326511726,-14.88074580256417,-0.664554710311672,8.664462018180346,0.49698132914478504,9.329016728326026,-22.789979841850485,-1.6631084201855384,19.71512307318824,6.505520031372614,-3.0748567686622446,7.001353597994808
Belgium,Eurozone,2010,2,"US dollar, Nominal (Current Prices), % of GDP",26.02414432481445,34.86655267424562,27.235967701976765,1.1559255190901943,-6.677157354823851,-3.725117639418279,-7.833082873084081,8.168470022346764,-1.9458782684474911,22.255784946539986,-4.8979179838530635,30.424254968056786,-8.623035623271342
Belgium,Eurozone,2010,3,"US dollar, Nominal (Current Prices), % of GDP",-21.973565544902055,-9.020016323718899,-19.682665698652762,-1.7647858026471681,-6.689470409524659,4.215341437372004,-4.924684607707454,-15.375173940811166,4.4725051239861475,19.827320272476964,-6.432306722910515,4.452146332495762,-2.2169652855385116
Belgium,Eurozone,2010,4,"US dollar, Nominal (Current Prices), % of GDP",-2.9986553714189674,3.049384503339565,-4.075240288910238,-1.934470908747606,-16.076625657901563,4.532929792986395,-14.142154749153956,-18.693121566804784,21.84170970704369,42.35544346393498,1.2321542561557344,23.66232189630023,5.765084048312166
Belgium,Eurozone,2011,1,"US dollar, Nominal (Current Prices), % of GDP",-18.198122021756536,-25.71198438264789,-11.644514244952628,-1.0215032551327436,6.989615263723047,-3.53062253284918,8.01111851885579,-7.3519167233915,-15.43777938251509,31.771450340538713,-4.917541586701726,24.419533617147216,-8.448164119550906
Belgium,Eurozone,2011,2,"US dollar, Nominal (Current Prices), % of GDP",12.41548743137054,2.8404154109420117,13.055427235508606,-0.6039022384871354,-5.638240971645172,1.9711456428118823,-5.035430780905548,-13.920328814318184,9.74433937462294,14.089596168512594,2.134952760165887,0.16926735434618462,4.106098402977769
Belgium,Eurozone,2011,3,"US dollar, Nominal (Current Prices), % of GDP",51.67148418572356,56.28342063569757,61.54287210617978,-1.5705455365713918,-9.497244307596574,-2.3177607175786274,-7.926698771025182,-1.9361127917344896,1.4890701369364037,32.50868454618236,-5.691485498552473,30.572571754447868,-8.00817417066017
Belgium,Eurozone,2011,4,"US dollar, Nominal (Current Prices), % of GDP",-33.91551304291736,-48.08082309668264,-39.114711778655526,-0.5207383227661988,-13.566819054231976,-2.737712675628811,-13.046080731389893,-2.9863166292927796,21.75744972662045,45.79837280622873,10.928343348017288,42.81205617693595,8.190630672388476
Belgium,Eurozone,2012,1,"US dollar, Nominal (Current Prices), % of GDP",-16.047451187914927,-34.48982466459875,-16.02011669296675,1.7252271617364872,8.856376363209826,6.470916015246695,7.13114920147334,-5.0779081003587105,-22.10309314560354,22.025294968229367,-19.717632798442448,16.947386867870655,-13.246716782393717
Belgium,Eurozone,2012,2,"US dollar, Nominal (Current Prices), % of GDP",4.276447741969117,7.2712972299696625,10.162344453422786,-2.0596013634604624,-0.10277451916965256,-0.6721453552315777,1.9568268449324386,6.878698566561934,-6.7101483549248,-0.4131535669529265,-6.140777518943078,6.4655449996090075,-6.812922874254859
Belgium,Eurozone,2012,3,"US dollar, Nominal (Current Prices), % of GDP",4.720902970940247,-0.4351894412819737,-3.6750444748772386,1.4148670541835178,7.721102989788083,2.464736513270681,6.306235935604565,6.332307192454449,-16.27648619957452,6.942976247315687,-11.020119722255084,13.275283439770135,-8.555383208984402
Belgium,Eurozone,2012,4,"US dollar, Nominal (Current Prices), % of GDP",-26.305621036590864,-31.77079216571659,-27.633694020223327,1.8761500889256932,0.9120751820119464,2.698785743015774,-0.9651149016203123,15.674797195281625,-5.574370552462149,-19.08285919182886,-7.361081113465977,-3.4080619965472367,-4.662295370450202
Belgium,Eurozone,2013,1,"US dollar, Nominal (Current Prices), % of GDP",4.585989931044483,19.156335082597796,9.849295297516152,-2.0893971708013264,17.334034028994136,3.082188397766864,19.424439109645757,2.6830560871274134,-16.015687912750472,-4.387431685193453,-1.7638422807599987,-1.7043755988292446,1.3183461162436607
Belgium,Eurozone,2013,2,"US dollar, Nominal (Current Prices), % of GDP",-7.762033157414722,-27.568875536628084,-9.179655960435484,1.759566982251682,10.288233005537048,1.8084161501680958,8.528666023285366,-5.774171082185664,-18.581625483394582,0.48450399621450624,-10.102805550022325,-5.289667085665877,-8.293392477857532
Belgium,Eurozone,2013,3,"US dollar, Nominal (Current Prices), % of GDP",29.181625472709722,27.33219258546935,30.072991487218236,2.01921688971315,2.655906900512492,5.952546287201444,0.6366900103414195,3.9383824920912947,2.0677266049234313,-6.629661059404015,-1.2289127817655208,-2.691278567312719,4.723633505435923
Belgium,Eurozone,2013,4,"US dollar, Nominal (Current Prices), % of GDP",-15.021761430702949,-17.351578253254115,-17.575938678053678,4.16832586232556,-0.5349334211781586,7.930517806703224,-4.704297989338035,12.334629856555734,2.1179208656264192,-12.08949531812267,-6.347530362178643,0.2451345385857059,1.582987444524581
