COUNTRY,BOP_ACCOUNTING_ENTRY,INDICATOR,UNIT,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2006-Q4,38637613038.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2007-Q1,65275043203.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2007-Q2,69158167668.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2007-Q3,5671167065.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2007-Q4,63089767450.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2008-Q1,93645129710.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2008-Q2,52188832987.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2008-Q3,-64654271341.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2008-Q4,-3694218230.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2009-Q1,-13532810117.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2009-Q2,26792110900.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2009-Q3,-18119097982.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2009-Q4,-7991238217.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2010-Q1,416255288.9,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2010-Q2,7853239905.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2010-Q3,46281180194.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2010-Q4,-111123000000.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2011-Q1,-11015047931.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2011-Q2,1239032300.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2011-Q3,21365720630.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2011-Q4,1326584213.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2012-Q1,73193738969.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2012-Q2,-31738234529.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2012-Q3,26348905269.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2012-Q4,12103339463.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2013-Q1,60866339405.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2013-Q2,-7724923923.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2013-Q3,7004243698.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2013-Q4,359570833.4,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2014-Q1,35139956892.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2014-Q2,46525976952.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2014-Q3,29424760700.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2014-Q4,13022964844.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2015-Q1,37715650429.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2015-Q2,-9930417537.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2015-Q3,-279135315.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2015-Q4,73591900147.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2016-Q1,10192257965.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2016-Q2,50394500433.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2016-Q3,23747456095.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2016-Q4,39744784793.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2017-Q1,58700763654.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2017-Q2,18786698551.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2017-Q3,44376091312.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2017-Q4,59577130006.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2018-Q1,61556224236.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2018-Q2,-5148906944.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2018-Q3,15290178298.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2018-Q4,22453067711.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2019-Q1,31215769097.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2019-Q2,43229300850.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2019-Q3,126078000000.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2019-Q4,81491434007.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2020-Q1,-99750457453.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2020-Q2,149277000000.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2020-Q3,22679788034.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2020-Q4,99081669056.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2021-Q1,5680495070.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2021-Q2,62327928813.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2021-Q3,34874635294.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2021-Q4,91654275585.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2022-Q1,-65683705800.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2022-Q2,-14115587128.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2022-Q3,-26995808280.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2022-Q4,69679489472.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2023-Q1,-31765810682.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2023-Q2,98426926967.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2023-Q3,63014273980.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2023-Q4,60265015963.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2024-Q1,44353976955.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2024-Q2,48094384830.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2024-Q3,119633000000.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2005-Q1,47319455394.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2005-Q2,51294171431.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2005-Q3,7683063794.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2005-Q4,44735717869.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2006-Q1,80791056480.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2006-Q2,43935348223.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2006-Q3,88047545900.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2006-Q4,54394470306.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2007-Q1,78928727500.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2007-Q2,78262148374.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2007-Q3,13474517095.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2007-Q4,61943918670.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2008-Q1,89610586619.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2008-Q2,62199490687.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2008-Q3,-93093180795.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2008-Q4,-13663203848.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2009-Q1,-25504793575.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2009-Q2,28347509218.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2009-Q3,-5792733409.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2009-Q4,3740673928.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2010-Q1,9435580851.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2010-Q2,13827039386.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2010-Q3,56422294633.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2010-Q4,-97427327094.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2011-Q1,-5767441887.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2011-Q2,3078153414.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2011-Q3,10889114958.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2011-Q4,-4024241742.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2012-Q1,81011487800.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2012-Q2,-36512809055.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2012-Q3,24527298865.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2012-Q4,28135660987.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2013-Q1,85722954924.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2013-Q2,4880473673.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2013-Q3,24608935848.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2013-Q4,35375945017.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2014-Q1,54220296746.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2014-Q2,70202206703.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2014-Q3,58256201151.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2014-Q4,47648428770.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2015-Q1,57369095571.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2015-Q2,15781832567.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2015-Q3,8509569585.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2015-Q4,78824227666.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2016-Q1,7762355078.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2016-Q2,26695350339.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2016-Q3,36813464530.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2016-Q4,56743999770.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2017-Q1,84203182360.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2017-Q2,48688384659.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2017-Q3,74066767411.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2017-Q4,77930100781.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2018-Q1,96092474650.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2018-Q2,14075434442.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2018-Q3,30092635691.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2018-Q4,17959326699.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2019-Q1,48590232526.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2019-Q2,49908348910.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2019-Q3,146923000000.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2019-Q4,132446000000.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2020-Q1,-114189000000.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2020-Q2,177162000000.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2020-Q3,52472163324.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2020-Q4,176446000000.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2021-Q1,94865484557.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2021-Q2,111925000000.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2021-Q3,70224680018.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2021-Q4,145097000000.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2022-Q1,-50980554844.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2022-Q2,-12601225581.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2022-Q3,-46612810631.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2022-Q4,65856626234.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2023-Q1,-9005740649.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2023-Q2,114082000000.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2023-Q3,116047000000.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2023-Q4,97049671082.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2024-Q1,61434279839.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2024-Q2,97047344164.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Portfolio investment, Total financial assets/liabilities",US dollar,Quarterly,2024-Q3,172221000000.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2005-Q1,12833661529.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2005-Q2,16913349431.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2005-Q3,35159349255.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2005-Q4,26934838102.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2006-Q1,6693212665.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2006-Q2,8172291847.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2006-Q3,8089236868.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2006-Q4,19947689021.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2007-Q1,19859308711.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2007-Q2,16365055797.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2007-Q3,18924497654.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2007-Q4,775005179.7,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2008-Q1,23498892216.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2008-Q2,17157779887.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2008-Q3,18600575886.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2008-Q4,-1056997153.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2009-Q1,2048096419.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2009-Q2,12548152073.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2009-Q3,29429946327.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2009-Q4,10488962017.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2010-Q1,11363354514.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2010-Q2,8988020363.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2010-Q3,3799528936.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2010-Q4,-7327865015.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2011-Q1,25922024745.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2011-Q2,-5066936967.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2011-Q3,-9562586812.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2011-Q4,-12815558459.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2012-Q1,-3075190938.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2012-Q2,16545707535.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2012-Q3,2040399212.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2012-Q4,16426516425.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2013-Q1,31502020810.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2013-Q2,-5516477910.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2013-Q3,4162026348.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2013-Q4,18318378300.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2014-Q1,6553003089.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2014-Q2,19145931731.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2014-Q3,25028543975.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2014-Q4,40968722637.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2015-Q1,61200008343.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2015-Q2,39198766452.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2015-Q3,15679378590.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2015-Q4,64600165240.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2016-Q1,68958329743.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2016-Q2,9452151863.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2016-Q3,-8776255621.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2016-Q4,26638296609.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2017-Q1,3282130036.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2017-Q2,95317989273.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2017-Q3,20751441718.0,Millions
Ireland,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2017-Q4,-119019000000.0,Millions
