COUNTRY,YEAR,yearly_sd_net_capital_flows_pgdp,mean_overall_restrictions_index
Kyrgyz Republic,1999,9.931749830483051,0.05555555555555555
Kyrgyz Republic,2000,6.743208709247955,0.1388888888888889
Kyrgyz Republic,2001,8.775990926439027,0.1944444444444444
Kyrgyz Republic,2002,1.980760339580028,0.1944444444444444
Kyrgyz Republic,2003,3.002100127990696,0.1944444444444444
Kyrgyz Republic,2004,5.883076450168553,0.25
Kyrgyz Republic,2005,4.25787629523543,0.1944444444444444
Kyrgyz Republic,2006,7.489941365262162,0.1944444444444444
Kyrgyz Republic,2007,26.601738242181074,0.16666666666666669
Kyrgyz Republic,2008,9.693104077221815,0.16666666666666669
Kyrgyz Republic,2009,7.541413457737043,0.3333333333333333
Kyrgyz Republic,2010,4.602398105052389,0.3333333333333333
Kyrgyz Republic,2011,15.638559108799061,0.3333333333333333
Kyrgyz Republic,2012,7.57789167118221,0.3333333333333333
Kyrgyz Republic,2013,5.148537770066,0.3888888888888889
Kyrgyz Republic,2014,4.2290274825335725,0.3888888888888889
Kyrgyz Republic,2015,17.77471480992274,0.4277777777777778
Kyrgyz Republic,2016,12.445752745631758,0.3888888888888889
Kyrgyz Republic,2017,10.096395429194205,0.3888888888888889
Kyrgyz Republic,2018,10.731492231542024,0.4444444444444444
Kyrgyz Republic,2019,5.0118069102849985,0.4444444444444444
"Latvia, Republic of",1999,7.1463747122520305,0.1
"Latvia, Republic of",2000,3.3121292817248764,0.05
"Latvia, Republic of",2001,8.670138081877433,0.05
"Latvia, Republic of",2002,4.220567549137819,0.05
"Latvia, Republic of",2003,6.028184307477974,0.05
"Latvia, Republic of",2004,4.858472626692837,0.05
"Latvia, Republic of",2005,4.68219773540616,0.05
"Latvia, Republic of",2006,8.16245353231377,0.05
"Latvia, Republic of",2007,6.624021434693101,0.05
"Latvia, Republic of",2008,9.714055306743674,0.07500000000000001
"Latvia, Republic of",2009,24.69117371553097,0.07500000000000001
"Latvia, Republic of",2010,5.440947093162528,0.07500000000000001
"Latvia, Republic of",2011,10.404007681303838,0.07500000000000001
"Latvia, Republic of",2012,6.923825508860677,0.07500000000000001
"Latvia, Republic of",2013,1.3318326037063701,0.07500000000000001
"Latvia, Republic of",2014,2.3191079359375038,0.05
"Latvia, Republic of",2015,5.321564370254873,0.05
"Latvia, Republic of",2016,6.238094819862441,0.05
"Latvia, Republic of",2017,3.7025347013991747,0.05
"Latvia, Republic of",2018,3.37660182525822,0.05
"Latvia, Republic of",2019,2.2602462619695505,0.05
Lebanon,2002,23.6801089022715,0.425
Lebanon,2003,16.59790950516369,0.35
Lebanon,2004,5.64919483627982,0.625
Lebanon,2005,74.5546418773715,0.8
Lebanon,2006,28.49752519181881,0.8
Lebanon,2007,17.198292044479743,0.8
Lebanon,2008,20.958652030140417,0.7749999999999999
Lebanon,2009,8.560417505729818,0.7749999999999999
Lebanon,2010,2.77567425066347,0.7749999999999999
Lebanon,2011,16.466511297787694,0.7749999999999999
Lebanon,2012,8.131186319728155,0.7749999999999999
Lebanon,2013,13.766748286070184,0.8
Lebanon,2014,8.323066608602332,0.8
Lebanon,2015,14.236947769571682,0.8
Lebanon,2016,27.743952519093817,0.8
Lebanon,2017,23.518183499805197,0.8
Lebanon,2018,14.228861037377483,0.8
Lebanon,2019,20.551298836006122,0.825
Malaysia,1999,10.28776564190264,0.775
Malaysia,2000,7.1002568379943005,0.8
Malaysia,2001,9.323954069751002,0.825
Malaysia,2002,3.6780037425733307,0.825
Malaysia,2003,3.5530537116902323,0.8
Malaysia,2004,5.346588508218385,0.8
Malaysia,2005,17.589790069120678,0.825
Malaysia,2006,6.346316655984971,0.8
Malaysia,2007,10.132910329927778,0.75
Malaysia,2008,21.85363683088726,0.85
Malaysia,2009,4.827637590664252,0.8
Malaysia,2010,4.146314730633746,0.8
